,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,2.22,255041.0,3729.86,5.438676084,15.58938708,1
1,2.66,92057.0,1933.94,4.849434954,16.1944657,2
2,2.05,306654.0,1647.9,6.11191343,15.72659151,2
3,2.88,235485.0,2041.15,3.675616695,15.94645816,2
4,3.0,117861.0,932.2,4.355979155,15.45393324,2
5,2.29,147639.0,2118.73,7.365688968,19.08972973,1
6,3.04,214905.0,2141.15,3.956947652,15.61085562,2
7,1.55,210320.0,2404.57,7.143707987,16.55586755,1
8,2.29,116976.0,979.17,3.808377308,16.55848055,1
9,3.11,100057.0,691.87,3.935428287,16.04999467,2
10,0.86,372183.0,3354.6,5.805612415,16.31555957,0
11,0.97,313943.0,2114.19,6.613814888,18.2944219,1
12,0.92,351518.0,4068.97,5.013120609,16.21925777,0
13,1.88,237559.0,3400.74,4.162302426,16.25029803,2
14,2.74,256761.0,1545.17,5.058417816,16.36256567,2
15,1.08,309201.0,3334.14,6.622099083,17.20638228,0
16,1.91,205048.0,2833.69,5.657773365,16.12345204,1
17,1.02,378670.0,4352.74,6.540484136,16.88143236,0
18,3.03,320332.0,2116.57,5.837123141,16.29965946,2
19,0.76,285878.0,2075.82,7.015147741,17.24068715,1
20,2.86,133127.0,620.61,6.882430352,17.34719529,1
21,3.31,216081.0,1394.82,6.531121468,17.62576187,1
22,1.2,274601.0,2175.36,6.361628101,17.50525517,1
23,1.7,111062.0,1372.03,7.121885641,16.8908837,0
24,1.31,440383.0,3516.3,4.768693396,16.06791392,0
25,2.57,254726.0,1663.64,6.373179094,15.85933485,1
26,0.7,87556.0,952.62,5.320426377,16.8979552,1
27,2.22,265745.0,1831.32,4.967309919,15.58847614,2
28,2.27,230153.0,1882.01,5.284771823,16.1454823,2
29,1.95,120232.0,2920.35,4.33885773,15.81103142,1
30,2.01,150415.0,742.87,5.943678194,17.47373743,2
31,0.81,345657.0,3667.55,6.139672409,16.14237652,1
32,0.52,340452.0,4573.65,6.470813881,17.33817511,0
33,1.4,380569.0,3198.33,4.775739186,15.85271319,1
34,1.07,382999.0,4166.2,4.793234358,17.06554794,1
35,3.27,239770.0,1867.78,6.749958956,16.85200897,2
36,1.09,447594.0,5006.9,5.179289775,16.63222474,0
37,1.38,341815.0,3437.04,6.451749862,17.24369438,0
38,2.4,295340.0,2149.8,4.631341088,17.30043504,2
39,2.51,116482.0,1947.88,6.547280374,17.35541051,1
40,2.37,263096.0,1802.64,7.165945543,17.09955023,1
41,1.84,78065.0,786.2,4.295736031,15.72292547,1
42,2.65,247696.0,1733.58,6.443285598,16.75328395,1
43,2.76,115095.0,620.61,6.089450152,17.55352681,1
44,2.65,245252.0,1948.09,5.439087175,16.95699786,2
45,0.7,220476.0,2083.75,7.08266192,18.50024709,0
46,2.88,200084.0,2858.41,4.616272253,17.33681248,1
47,1.15,155449.0,926.72,7.112722822,17.38612315,1
48,0.6,136332.0,858.69,5.595077539,16.82232933,1
49,2.49,222085.0,2188.51,6.766341005,17.57235057,1
50,2.09,142237.0,877.19,7.288154232,17.02934667,2
51,2.23,141922.0,1826.93,5.454158458,16.38122142,2
52,1.11,366072.0,3751.53,5.376380701,16.7338219,1
53,2.79,242619.0,2220.7,6.235987888,17.31767012,1
54,1.02,239730.0,750.34,4.112180669,15.94249464,1
55,1.67,351594.0,3954.3,4.497313238,15.82720407,1
56,2.41,252256.0,2158.75,4.184893199,15.96614901,2
57,1.56,469007.0,5006.9,5.513421789,16.17877934,1
58,0.99,99443.0,767.15,4.484261711,16.75102903,1
59,0.91,144697.0,730.05,8.579391481,19.08972973,0
60,1.08,109852.0,1239.32,5.249936529,17.60057394,1
61,1.02,91339.0,776.19,5.044469899,17.49416719,1
62,0.38,140069.0,3520.94,6.768136756,17.2279627,0
63,0.95,345841.0,3576.99,5.658752413,15.65603508,1
64,1.3,245735.0,1665.55,7.58505278,17.51223508,1
65,1.24,469191.0,4780.04,4.806618634,15.23100117,1
66,2.28,103352.0,881.72,4.051325263,15.68371971,2
67,1.16,411468.0,4464.67,5.757431814,17.24283899,1
68,2.4,153170.0,1835.37,6.067321635,17.39467229,1
69,2.89,122928.0,1751.41,6.377254229,17.51562008,1
70,1.72,133356.0,1272.48,7.286763066,16.77836608,2
71,1.11,303096.0,2081.51,7.045198675,17.62151348,1
72,1.73,237966.0,1440.11,6.034139839,17.07162245,1
73,2.42,145926.0,620.61,5.542178457,16.63384749,2
74,2.67,114973.0,1873.11,6.258964948,16.83730155,2
75,2.76,318713.0,2115.81,6.709103701,16.84890747,2
76,2.45,85284.0,834.9,4.667237428,15.08087155,2
77,1.91,169781.0,1113.34,7.399585018,18.32362181,1
78,1.2,151596.0,1727.35,6.562690314,16.96626119,1
79,1.96,383816.0,4855.95,4.951718168,15.69129472,1
80,1.01,282510.0,1965.38,6.371455892,17.40099908,1
81,2.33,131367.0,790.91,6.413481883,17.24586327,1
82,0.97,243506.0,3730.78,4.603037755,17.37028825,1
83,2.09,142505.0,1867.2,6.156481843,16.04697286,2
84,2.48,192815.0,1685.1,4.087081304,15.7966792,2
85,2.09,104733.0,1039.94,7.480080328,18.06856581,2
86,2.6,368119.0,3650.79,4.422564467,15.51113962,2
87,1.17,246243.0,1863.73,4.399816306,16.82344919,1
88,0.53,392701.0,3973.64,6.950881827,18.1684154,0
89,1.77,334931.0,4907.19,5.065944418,16.09810653,1
90,1.53,272262.0,1886.15,6.07679481,16.80877202,1
91,1.66,242435.0,1987.4,4.383448656,17.07481662,1
92,2.67,298007.0,1960.36,4.822797623,16.36571085,2
93,1.43,208035.0,2891.59,6.551572028,16.97708151,1
94,2.08,412246.0,4504.61,5.797170321,16.12373705,1
95,1.21,166491.0,2039.45,6.213298524,18.39131841,1
96,0.75,114732.0,1235.06,4.953820596,16.81908112,1
97,2.62,193547.0,782.12,6.848544578,17.00721586,2
98,0.76,146721.0,973.19,7.996732239,17.79242796,1
99,2.69,385994.0,3423.56,4.334776975,16.58512503,1
100,3.0,230377.0,1825.59,4.549453758,15.91227705,2
101,1.82,96928.0,2348.2,4.193674615,14.97408855,2
102,1.61,459019.0,4120.16,5.835386631,16.25289999,1
103,2.72,126559.0,867.74,3.816817043,16.16900627,1
104,2.07,138385.0,620.61,7.531806138,16.78747876,2
105,1.08,130743.0,2010.76,7.231463938,16.85746241,1
106,1.46,276848.0,3174.27,4.609302926,16.34207523,1
