,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,1.2,144719.0,613.89,3.239737963,16.26201726,1
1,1.52,268169.0,2205.6,4.009524132,16.14746909,1
2,1.56,128474.0,895.67,1.048640873,13.89102522,1
3,1.51,251623.0,1851.83,3.210952801,15.39998338,1
4,1.93,121466.0,988.57,1.593209525,13.41425707,2
5,2.29,141469.0,1569.08,2.887449423,15.20866298,2
6,1.41,138930.0,1067.36,2.043941241,13.76892665,1
7,0.86,272494.0,1646.42,4.038514745,16.27144458,0
8,2.22,135282.0,979.47,3.030344969,15.6474724,1
9,1.48,256279.0,1442.84,2.513433119,13.58495558,1
10,1.06,151876.0,1006.09,3.719862847,16.13432602,1
11,0.77,359011.0,1706.13,0.949869143,11.9306399,0
12,0.96,362408.0,2173.19,1.949691668,13.12694461,0
13,1.27,351408.0,2095.27,1.329413952,12.43209758,1
14,4.01,251821.0,2198.27,2.95243327,15.63520776,2
15,1.9,263724.0,1422.23,4.193924182,15.58387213,2
16,0.91,244389.0,733.16,1.463762837,12.77655017,1
17,0.74,276124.0,2081.45,4.267787013,16.7735891,0
18,2.67,246065.0,1677.46,1.988484639,14.60434504,2
19,2.62,233865.0,1610.49,2.310272743,15.50902531,2
20,2.03,352681.0,2273.42,2.014070643,12.50436924,1
21,1.29,159072.0,1607.33,4.929645689,16.81055467,0
22,1.23,262412.0,1812.92,4.530502609,16.50988466,1
23,1.31,374622.0,2413.47,1.557348393,13.42171649,1
24,0.53,372698.0,1905.58,3.297926945,15.92138097,0
25,0.76,266842.0,1648.86,4.263253967,16.19241426,0
26,1.02,145299.0,812.64,2.801088351,15.85321743,1
27,1.24,249346.0,1454.98,0.653274254,12.91331019,1
28,1.16,252928.0,1371.07,2.183536101,13.8649606,1
29,0.56,153015.0,1021.56,3.880685002,17.32135926,0
30,2.03,341817.0,2087.83,1.18490102,12.70778644,2
31,0.6,381433.0,1730.64,1.822870645,13.3877548,0
32,1.64,374032.0,1995.46,3.889084819,15.34865601,1
33,1.21,143280.0,1065.83,2.120366012,13.43066892,1
34,2.94,364128.0,2447.44,1.511240346,15.44856001,2
35,1.8,119989.0,613.89,0.789713686,13.18626581,1
36,1.6,262516.0,1938.82,4.558237192,16.12925867,1
37,4.17,349793.0,2102.79,2.36061723,15.20230839,2
38,1.64,248914.0,1362.07,2.054927821,13.56014688,1
39,2.18,247475.0,1423.85,2.679254054,15.32780177,2
40,0.57,257615.0,1533.16,1.780900653,13.7710783,0
41,1.78,252996.0,1493.67,3.165761154,15.93876771,1
42,3.16,334926.0,1695.19,2.25953428,14.32865008,2
43,2.19,344916.0,1872.61,1.647708183,13.13883146,1
44,0.79,179511.0,1911.19,3.777695876,16.88006163,0
45,0.87,263637.0,1692.19,2.200495729,13.72890121,0
46,1.73,151968.0,932.9,4.149228103,15.57481559,1
47,0.86,165200.0,887.56,4.596567807,16.44049659,0
48,0.83,369061.0,1847.39,3.123210569,15.94297636,0
49,1.93,139137.0,835.46,2.055866564,14.1274245,2
50,1.45,366722.0,2089.9,2.242132408,14.54680156,1
51,2.32,125745.0,827.91,2.516719622,14.68395725,2
52,0.8,160818.0,1545.57,3.569153002,16.59240672,0
53,1.15,258664.0,1417.19,3.879698885,14.009402,1
54,0.65,354066.0,2178.96,0.733440531,11.69027147,0
55,1.71,230102.0,1517.73,1.831175212,13.72916069,2
56,0.7,166570.0,799.68,3.992378696,16.69109143,0
57,1.51,247234.0,1709.57,2.014488096,12.70964728,1
58,0.62,394351.0,2825.17,3.546622588,15.66349785,0
59,0.81,267796.0,1391.63,3.311088686,13.43967717,0
60,1.86,239923.0,1203.37,1.14639769,13.17221312,1
61,0.63,145074.0,756.83,3.085025195,15.88522633,0
62,0.49,369976.0,2128.29,3.579020086,16.34382025,0
63,1.02,363275.0,2337.24,1.585806237,11.77482789,0
64,0.9,374622.0,2194.04,3.029813628,13.70894125,1
65,1.11,365858.0,2101.14,2.008642986,14.82536192,1
66,1.89,119142.0,913.3,1.529874007,11.85212856,1
67,2.87,348593.0,1942.86,1.439521189,13.43041185,2
68,0.7,370367.0,2258.61,3.186691662,16.29474768,0
69,0.64,255623.0,825.6,3.049903274,15.56697836,0
70,0.7,174981.0,1501.94,4.598224484,17.73027397,0
71,1.33,254453.0,1497.42,3.337770633,15.53178608,1
72,1.44,377425.0,2282.98,2.916615879,15.31442539,1
73,1.57,131292.0,1468.36,3.060286295,15.54943666,2
74,1.56,264976.0,1838.04,3.940180643,15.91440445,1
75,0.73,132686.0,613.89,1.698505903,15.04321075,0
76,1.41,365140.0,2195.98,1.670786686,13.16071327,1
77,1.72,138396.0,754.66,2.359604675,13.22368049,1
78,1.96,235784.0,1655.04,2.116469663,14.54124306,2
79,3.81,366792.0,2273.63,2.975358449,15.73628591,2
80,1.03,262602.0,1915.73,3.549741566,15.30550226,1
81,1.68,248933.0,1191.38,2.137473406,13.23069085,1
82,1.21,356231.0,1674.45,2.047389466,12.81530707,1
83,2.52,256300.0,1264.74,3.69907498,15.756457,2
84,2.0,239916.0,1432.16,3.067198978,15.89634666,2
85,1.58,254915.0,1896.01,3.973445968,16.64179592,1
86,2.21,133223.0,853.83,3.129247525,15.35834808,2
87,1.17,379046.0,2580.7,2.99496181,15.83323182,1
88,1.2,269835.0,1871.59,4.115797034,16.41228432,1
89,1.55,350275.0,2115.54,0.954381977,12.98782034,1
90,0.87,269962.0,1470.11,3.529655555,14.3081178,0
91,1.85,142392.0,818.38,3.320803299,16.13429142,1
92,1.12,342567.0,2207.39,0.230625328,11.43616697,0
93,1.43,255601.0,1530.77,3.878276991,16.31234418,1
94,1.22,380816.0,2321.57,3.591183908,16.0048414,1
95,1.33,370261.0,2262.75,1.462627742,15.24068431,1
96,1.66,243611.0,1508.91,1.628454753,13.86796253,1
97,2.17,128784.0,959.92,2.718639224,15.68011804,2
98,0.99,286219.0,1889.66,4.808270068,17.04325759,0
99,0.55,149197.0,787.28,2.986124043,15.14803119,0
100,1.91,253846.0,1551.86,3.830489482,16.71812296,1
101,1.15,134027.0,820.93,3.132853579,15.38105626,1
102,0.63,380206.0,2273.12,3.585796356,16.10131113,0
103,1.84,356434.0,2262.03,3.086668532,15.01055755,1
104,0.53,156510.0,851.48,3.671511568,15.95878723,0
105,0.66,133298.0,638.07,1.748409028,13.85525553,0
106,1.46,124491.0,613.89,1.884334497,13.98080268,1
107,1.94,346014.0,1765.2,0.452469033,12.12146922,1
108,2.03,359119.0,2260.57,2.87296451,15.19997966,2
109,2.2,140025.0,826.95,2.944919152,15.41174375,2
110,1.16,358670.0,2309.17,2.174855975,15.12260873,1
111,1.08,361355.0,2145.67,1.448436639,11.42851427,0
112,2.12,255199.0,1527.1,3.143532984,16.16438325,2
113,1.73,253480.0,1608.07,2.74478454,15.82876449,1
114,1.79,357171.0,1740.2,2.794732784,13.28146733,2
115,1.65,126620.0,825.33,2.272735186,14.75250753,1
116,2.23,251867.0,1578.99,3.022809325,15.32997363,2
117,1.9,241043.0,1320.78,0.749230691,11.64091995,1
118,0.84,370006.0,1779.41,1.468457637,13.9188272,0
119,2.25,348881.0,2162.15,1.76315676,13.96539952,2
120,1.49,155937.0,1296.1,4.924997087,16.96044597,1
121,1.43,351828.0,2123.01,2.294429718,13.8362887,1
122,1.0,371045.0,2204.37,2.930173146,15.60411677,1
123,1.35,143465.0,778.04,3.838871498,16.40389353,1
124,0.55,156589.0,909.94,3.657790831,16.74108363,0
125,1.36,266824.0,1827.28,4.041119793,16.15387713,1
126,1.66,356176.0,2212.86,1.887567908,15.03501709,1
127,1.22,238656.0,1279.75,1.149146427,13.79614824,1
128,2.61,123949.0,1004.28,1.860925266,16.0855907,2
