,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,1.1,332,245839.0,1270.28,4.040529982,17.21701461
1,2.61,782,242604.0,1971.89,4.070802302,15.80631563
2,1.65,796,255500.0,788.0,4.857454194,17.08673467
3,1.3,473,167451.0,2335.49,6.836627709,19.12905776
4,1.58,392,147282.0,586.86,4.55520706,18.35279045
5,1.53,405,139942.0,1254.26,6.538248371,13.80667313
6,1.33,397,254841.0,3524.84,5.063045498,15.54754009
7,3.12,748,116029.0,830.62,7.534924154,16.61938186
8,1.05,720,231208.0,1308.94,5.043413155,16.37623597
9,1.28,1152,267856.0,746.2,7.763409852,15.80542352
10,1.6,411,357330.0,1085.6,2.966901089,16.37837507
11,0.55,798,144755.0,4323.1,3.668556807,15.17767958
12,1.19,494,164771.0,3385.65,2.742499152,15.58137556
13,1.5,815,128043.0,1836.01,3.796966918,17.55963237
14,1.8,753,235841.0,2476.24,4.854018018,15.08934084
15,1.71,1089,119544.0,754.91,4.222463995,16.48806192
16,1.31,750,122722.0,1397.11,5.648995623,13.94059442
17,0.79,763,248539.0,3899.6,5.164391101,18.5574335
18,1.63,748,139923.0,2490.77,6.250019928,17.45124128
19,1.36,1102,437470.0,1544.71,5.52603321,16.1680467
20,1.85,754,256192.0,2090.53,3.211613692,15.31526681
21,2.35,395,244441.0,975.96,6.88268625,17.53941416
22,1.59,419,198240.0,1311.39,3.952642389,16.82540776
23,1.8,409,117029.0,1697.38,4.186989508,15.97135509
24,1.9,1137,125369.0,1125.79,1.254614599,15.0083882
25,2.12,1127,147923.0,2996.43,6.069917469,16.8465849
26,1.34,764,244304.0,922.92,3.754068072,14.06050509
27,1.14,1087,250136.0,1301.72,1.75904274,14.93522184
28,1.86,758,362513.0,2013.76,1.448918264,15.36698544
29,2.42,388,116742.0,689.43,1.366806742,13.99012087
30,1.84,743,148106.0,2686.9,3.39736363,16.8161677
31,2.54,371,130491.0,667.84,7.12099619,16.7316258
32,1.6,754,447644.0,3560.69,3.99922728,15.9655703
33,1.32,464,395859.0,1956.61,5.785331814,16.72016657
34,1.94,356,135628.0,1064.58,3.255636343,15.60785943
35,1.59,1070,360670.0,1348.79,3.938152126,15.80401444
36,1.42,381,131121.0,2357.26,7.714491472,17.32063266
37,1.79,359,119471.0,2384.17,6.07985447,16.77307946
38,0.78,315,165190.0,838.4,4.747521663,17.29611262
39,1.19,694,141429.0,1187.79,1.128418115,16.18319287
40,1.52,1162,378489.0,5006.9,1.552556188,15.84697841
41,1.88,376,259530.0,1787.68,4.044698216,16.29522963
42,0.91,419,125136.0,731.88,6.868040228,18.35666892
43,1.76,785,261124.0,830.32,2.166712638,16.7530533
44,1.73,453,141218.0,2316.24,3.638444029,15.87419575
45,1.67,1069,367293.0,1098.09,0.927846598,14.8585213
46,1.08,741,253775.0,1674.33,5.576232453,16.11752313
47,2.03,827,274608.0,1293.86,3.517520997,17.28467812
48,1.25,369,110721.0,913.77,6.77963371,14.2947596
49,1.73,1112,350690.0,1694.95,7.14446139,17.0800638
50,0.92,396,261017.0,1389.57,4.525041375,16.71898497
51,1.84,774,136577.0,1563.45,3.712108985,16.60662922
52,3.57,326,257217.0,1237.22,3.440942183,15.74476936
53,2.17,837,394737.0,1251.79,5.52741004,17.2154916
54,1.63,404,154106.0,2115.95,4.980575144,15.493798
55,2.16,771,260228.0,1218.08,3.678586216,17.42480239
56,1.73,743,159787.0,2282.73,5.440965656,16.59302244
57,1.79,459,78798.0,1936.24,2.841810383,15.05079012
58,1.82,1153,232801.0,1020.66,5.639407271,15.9665485
59,0.6,857,150466.0,1582.83,5.119593032,17.12514269
60,0.39,774,248907.0,3235.19,2.028005949,15.83766777
61,1.96,771,250279.0,3327.98,5.626441802,16.48086148
62,2.1,793,355211.0,2283.36,0.762178386,15.13875803
63,2.89,1386,380334.0,1882.1,4.197487361,17.23223811
64,2.08,1175,140234.0,745.58,3.986401016,16.83915172
65,1.89,786,148472.0,1186.37,4.31606929,14.40953367
66,2.06,423,165883.0,1243.75,5.006554822,16.85886637
67,1.69,1293,415586.0,1943.92,6.140311807,17.50744117
68,1.64,753,353454.0,2079.1,4.52893672,16.32580058
69,1.66,756,373967.0,1839.82,2.230392972,15.73050566
70,1.6,797,367529.0,1722.75,5.063240245,15.40565086
71,1.95,763,288794.0,3255.72,4.089177848,15.79793579
72,1.85,430,120285.0,999.19,3.476285212,17.52805762
73,2.14,746,214323.0,3790.41,5.758135601,16.29341084
74,1.57,770,241727.0,1051.73,5.326422371,18.04305258
75,1.69,385,345933.0,933.21,6.423090609,15.29695711
76,2.45,431,160061.0,1497.63,5.886190599,15.07373362
77,1.28,435,198921.0,1076.91,7.361521613,15.88076859
78,2.13,406,146804.0,1411.56,5.369871028,18.05649418
79,1.87,805,465232.0,1370.14,5.942834799,16.77622783
80,0.72,765,159018.0,1798.29,6.094957056,17.73069248
81,1.61,366,253658.0,1343.98,8.055043642,17.24604291
82,1.78,762,250735.0,1912.55,5.024641365,15.5104546
83,1.92,414,281646.0,1314.72,5.963573868,17.30052706
84,1.71,805,378322.0,1237.69,6.075267108,16.46672031
85,1.68,755,164508.0,1022.85,6.864907439,17.63597013
86,1.51,749,127259.0,2421.18,2.785068079,17.4733499
87,1.5,435,385534.0,3172.41,3.689913909,15.51261557
88,2.95,768,384854.0,3692.65,0.464823631,15.61071552
89,3.79,342,259494.0,1963.55,2.71726828,15.2088129
90,1.55,739,249822.0,1624.65,3.969803833,16.24350562
91,2.32,1149,279655.0,4253.4,2.825833276,15.90940113
92,1.14,765,254949.0,4196.82,5.398654671,16.41397679
93,1.68,1102,129402.0,1571.46,5.048809717,16.64684482
94,1.39,757,367075.0,3085.22,3.990903387,15.57297529
95,0.85,1381,264878.0,1632.21,6.271759383,15.6841111
96,0.6,376,164944.0,1246.41,4.459108321,16.60010197
