,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,1.29,340840.0,1619.92,7.546614736,19.630501,1
1,1.65,161501.0,3744.38,7.807289349,19.630501,2
2,1.96,79772.0,4878.57,6.833628419,16.66655487,0
3,1.41,335009.0,3378.18,3.848938201,18.23355178,1
4,1.24,105444.0,996.35,7.214536693,16.97047542,1
5,1.61,79772.0,3411.7,6.212207153,16.11084309,0
6,1.16,126845.0,4757.35,5.609803282,15.54510049,0
7,1.12,195072.0,2675.97,4.218584771,17.38538371,1
8,1.29,231013.0,2044.87,6.061041292,15.0236047,1
9,1.17,79772.0,2892.24,3.891352598,16.43972402,1
10,1.33,412776.0,1823.62,6.817049169,19.630501,2
11,1.49,332314.0,2099.27,4.385260616,16.39720425,1
12,0.2,102155.0,1698.5,4.298486361,15.99941911,2
13,1.02,209760.0,1641.82,6.614798559,18.03883612,2
14,0.26,332032.0,2311.19,5.906212179,16.7309232,0
15,0.2,88923.0,2185.12,4.796129269,16.23607202,2
16,1.4,362874.0,3144.67,7.54833281,16.52360764,1
17,0.49,79772.0,3289.65,5.996034086,16.36769919,1
18,1.58,106481.0,1841.09,5.63012772,17.55161315,0
19,0.64,97138.0,1951.03,3.253768116,19.15509947,2
20,1.27,101597.0,3029.88,5.350003608,17.08105433,1
21,1.71,155071.0,2087.95,7.610672988,17.24406597,0
22,0.74,185926.0,2113.41,4.194759412,16.80806462,2
23,1.94,334327.0,5006.9,5.305260568,15.30651832,2
24,1.68,79772.0,3100.18,6.529871821,15.62149276,1
25,0.78,79772.0,1713.73,4.751453787,14.35050725,0
26,1.39,397965.0,1768.8,5.588868996,15.19389331,0
27,0.25,262156.0,1829.55,5.478879618,18.0317379,1
28,1.05,259032.0,1955.8,7.816491821,18.05406353,0
29,2.52,406681.0,1474.91,8.170850053,16.20076307,1
30,1.02,270214.0,3761.66,7.17367092,16.06135074,0
31,1.22,87632.0,1788.04,7.16751561,14.85341089,1
32,0.53,317105.0,3533.13,7.772114761,15.61404577,1
33,1.41,248841.0,3221.68,6.352925623,14.58002168,0
34,0.61,344257.0,2369.08,6.874811262,16.12529801,2
35,1.91,218449.0,4990.92,4.909508059,14.39497984,1
36,1.41,193927.0,3517.39,4.781775043,15.15479285,2
37,0.3,83668.0,1807.97,7.073653298,16.55257543,1
38,0.66,129539.0,2398.8,5.748730327,15.26500667,1
39,1.72,226690.0,2807.48,4.447112112,14.76704458,2
40,1.29,339383.0,2104.05,7.091789607,17.75217669,2
41,0.41,332654.0,2065.3,5.607395502,14.68405548,1
42,1.32,271972.0,2802.38,7.38474068,15.61296574,1
43,0.38,289087.0,1262.26,6.581551731,16.94538686,0
44,1.59,255748.0,1804.32,6.27573848,16.21191188,0
45,0.87,420472.0,2320.43,7.759049811,15.93494184,1
46,1.53,166038.0,3621.52,6.763113802,14.92459213,2
47,1.82,95274.0,2300.86,6.181835484,17.96337368,1
48,0.2,365120.0,2097.28,4.931209471,17.5819019,1
49,1.26,289036.0,3303.16,6.735508023,17.28358927,0
50,1.85,79772.0,2096.81,6.100345549,15.70344745,1
51,1.58,79772.0,3827.76,6.879753893,16.57079097,1
52,3.0,79772.0,3660.4,7.07186668,19.36607563,1
53,1.28,255259.0,2203.61,6.935157841,14.95872614,2
