,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,1.52,230083.0,2073.09,5.073871155,16.89291073,1
1,1.41,386706.0,3580.55,5.795699963,15.84178219,0
2,1.06,418336.0,4248.2,5.225509383,16.38436089,0
3,0.74,147765.0,4965.09,6.396241032,17.47200733,0
4,2.18,101810.0,1049.59,5.646524943,16.38843362,2
5,1.75,227210.0,2510.38,5.817262234,17.52409453,1
6,1.52,124955.0,1619.08,7.821267389,18.64000008,1
7,2.4,228676.0,2268.68,6.475621917,16.77598364,1
8,0.58,130967.0,1717.29,6.729945258,18.55168773,0
9,2.15,91495.0,996.35,3.869201556,14.35050725,2
10,1.1,271886.0,4895.67,6.126074694,17.6240993,0
11,1.26,358296.0,3536.11,6.01928594,17.10073763,0
12,1.34,122795.0,1520.67,5.768422632,16.52511229,1
13,1.51,376200.0,3285.04,4.703936167,15.88769544,1
14,1.67,254567.0,2564.18,6.304786286,18.08651682,1
15,1.44,236300.0,2253.24,5.627377366,16.82482428,1
16,1.27,247116.0,2812.35,6.764098305,17.0676465,1
17,1.66,272167.0,2231.37,6.224599182,17.11699671,1
18,1.64,266286.0,2521.49,6.222055107,17.05178873,1
19,1.89,114536.0,1449.41,6.972465472,19.21302531,2
20,1.7,343325.0,3776.02,5.502460671,15.83025205,1
21,2.53,269105.0,2558.57,6.191418777,15.75546258,2
22,2.99,242628.0,2224.35,4.464797325,15.28637188,2
23,2.31,142150.0,1495.45,6.374618341,17.30564332,1
24,1.46,340548.0,3556.38,5.826985208,15.99400011,1
25,2.0,257133.0,2676.92,6.540901802,16.90156399,1
26,1.16,271053.0,2268.11,6.037756582,18.14805637,0
27,1.01,93367.0,1450.18,5.700158088,17.22407627,1
28,1.19,363876.0,3966.27,5.506019424,16.94865595,1
29,1.59,240035.0,3746.32,4.7687854,16.88285962,1
30,2.06,128790.0,1732.47,5.072629685,16.44653877,1
31,1.82,244263.0,2487.16,5.529528769,16.73412231,1
32,2.53,109530.0,1488.91,3.253768116,16.08100222,2
33,2.3,131616.0,1722.99,6.26994279,18.96402102,1
34,2.28,240847.0,2337.37,4.298585165,15.71797032,1
35,1.84,278905.0,2279.74,6.474033211,17.38178571,1
36,1.18,235041.0,2363.05,5.845513707,16.87017232,1
37,1.38,322882.0,3530.62,5.44669552,17.38030702,1
38,0.63,261173.0,2444.95,7.096869978,17.90403504,0
39,1.28,131335.0,1344.15,7.079701199,16.73918652,1
40,1.87,141427.0,1464.81,4.320338528,18.46477043,1
41,1.51,375995.0,3879.35,6.511426134,16.18351153,0
42,1.48,138249.0,2207.43,5.488780237,16.69164656,1
43,3.03,222232.0,2012.81,5.078469998,16.47810607,2
44,2.19,256689.0,2357.22,5.548748909,15.73172298,1
45,1.62,109894.0,1602.04,5.244769962,15.65114665,1
46,1.73,101456.0,2283.13,4.364372327,15.98540011,1
47,1.73,266475.0,2627.15,6.232713636,17.65625872,1
48,2.03,234946.0,2728.1,5.544621484,17.28282424,1
49,2.78,366271.0,3474.8,4.667048024,15.7562697,1
50,0.95,293593.0,2761.44,6.674496347,17.71936553,0
51,1.67,355943.0,3160.47,5.642819718,16.54709843,1
52,2.36,231465.0,1161.47,5.221544788,15.34890034,1
53,2.51,254352.0,3509.54,4.576346972,15.89050174,2
54,1.86,231175.0,2584.09,6.050214235,15.34491257,1
55,0.94,261168.0,2992.71,6.750531124,18.02297549,1
56,0.79,270899.0,2320.16,4.778325398,16.97687831,1
57,1.65,107468.0,1453.56,4.892108331,15.56939467,1
58,2.57,379730.0,3531.03,6.575604343,15.61880537,1
59,0.82,390229.0,3708.79,5.934809691,17.04626588,0
60,1.58,370541.0,3432.51,5.329495772,16.75124413,1
61,2.6,128440.0,1262.18,6.063452588,17.56865837,1
62,2.65,253609.0,2432.07,5.381582238,17.2443563,2
63,1.76,245961.0,3667.64,6.111667274,16.23965177,1
64,1.51,102403.0,1546.08,6.060756831,18.4282971,1
65,1.12,391678.0,4852.66,5.200674077,16.82338675,1
66,1.14,374835.0,3822.78,5.432985333,17.03824081,1
67,2.74,152387.0,1655.7,4.623255209,15.56225166,2
68,1.33,355467.0,3747.69,5.36879088,16.99172224,1
69,1.85,232051.0,2279.92,5.695229548,17.30594508,1
70,0.99,245162.0,2588.69,5.478715457,17.45625517,1
71,1.42,235129.0,2540.63,4.133944369,15.31564756,1
72,1.57,250448.0,2517.75,6.465748084,17.08052336,1
73,2.57,262095.0,2080.48,5.419880628,17.05196827,1
74,1.73,258735.0,2146.78,5.766676585,17.54497004,1
75,1.44,266156.0,2519.87,6.173569007,17.27230955,0
