,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,2.63,353215.0,3654.21,5.309167384,16.49162146,2
1,2.97,235927.0,2153.19,4.363409519,16.43586696,2
2,2.06,408081.0,5006.9,4.641727507,15.35274025,2
3,0.74,157235.0,2525.88,6.940692829,18.8023316,0
4,2.35,239856.0,2629.82,3.626013304,15.32701782,2
5,1.53,137615.0,2475.48,4.519842122,16.50265629,1
6,1.21,139038.0,1963.96,6.352576127,17.94614121,1
7,1.75,255134.0,3638.39,5.705348854,17.12524093,1
8,0.94,349354.0,3312.56,5.225168309,16.67168696,1
9,1.7,261104.0,3668.46,5.633406931,14.39963602,1
10,0.61,299921.0,2712.48,6.251320826,17.45848744,0
11,1.15,358109.0,3479.11,5.461489335,15.40578276,1
12,1.98,126880.0,1477.5,5.119560323,15.54211186,2
13,1.49,225846.0,2660.6,6.095020116,16.27435842,1
14,1.2,236564.0,2232.04,5.618748301,17.13558788,1
15,0.64,399281.0,3476.66,5.806636437,17.14628536,0
16,1.65,247289.0,2585.34,4.569673956,15.73035179,1
17,1.67,253442.0,2462.98,6.589377124,16.99579102,1
18,0.79,248031.0,2472.47,5.433921938,16.52647384,1
19,1.19,248805.0,2395.21,6.931320753,18.01943008,1
20,2.49,119939.0,1455.41,4.610746732,16.22904129,1
21,2.58,143805.0,1561.04,5.694155363,15.95288457,2
22,1.77,248436.0,2447.95,5.37507519,15.81697518,1
23,2.52,152776.0,1469.01,4.410721439,15.7756235,2
24,1.54,226724.0,2584.78,4.162393485,16.87753895,1
25,1.47,116029.0,1786.67,7.984991358,19.09969106,1
26,1.0,157302.0,1377.55,8.115055593,19.06032116,0
27,1.07,252538.0,2653.34,6.778031332,18.10807532,1
28,2.32,109541.0,1581.26,4.671191737,14.65827736,2
29,1.15,237715.0,2272.68,4.781655485,17.25219404,1
30,2.35,240700.0,2205.7,5.994500154,16.08917867,1
31,2.3,163405.0,1314.33,4.873172089,15.5496692,2
32,2.83,252354.0,2477.42,4.177724742,15.9366564,2
33,2.48,237539.0,2709.01,3.960746469,15.69712525,2
34,1.27,145081.0,1424.61,5.914105738,19.51106583,1
35,0.86,139213.0,1425.73,7.986040976,16.52338184,1
36,2.07,348806.0,3625.09,4.571947956,15.5614112,1
37,1.85,323359.0,3450.43,4.247341178,16.26929511,1
38,1.1,154303.0,1657.85,6.638973963,19.08308149,0
39,2.88,101076.0,1542.46,3.939202807,15.15605459,2
40,2.21,97883.0,1344.19,6.847158266,18.84670242,1
41,1.49,251785.0,2440.24,5.810493912,15.92604333,1
42,1.51,265500.0,2593.97,5.887563898,18.11314757,1
43,0.75,267359.0,2587.09,6.666851811,16.85676274,0
44,1.65,213107.0,2261.46,4.651336848,15.83064394,1
45,1.13,118972.0,1563.08,6.777278481,17.21522641,1
46,0.7,384587.0,3625.35,6.081930114,16.79065246,1
47,1.44,338918.0,3406.3,4.652311954,15.86819704,1
48,1.97,231312.0,2335.98,4.693369209,14.87699699,2
49,2.05,171086.0,1589.45,6.118680527,17.29839715,2
50,0.99,252157.0,2544.58,5.961581413,17.63029121,0
51,1.44,236211.0,2384.5,5.591809758,16.20582636,1
52,1.01,276092.0,2514.56,6.08721333,17.16419162,1
53,1.16,257593.0,3449.19,5.646424103,16.51658741,1
54,0.99,171638.0,2644.88,6.462087923,17.62282937,1
55,0.88,350954.0,3801.95,5.022009572,16.68197851,0
56,1.12,272452.0,4234.93,6.395885905,17.80798353,0
57,2.16,151489.0,1478.99,5.271044706,14.44373051,2
58,2.51,87037.0,1012.08,3.48722899,15.67554216,2
59,1.11,408638.0,4020.69,6.203650715,17.05254406,0
60,1.2,237046.0,2526.54,6.743155924,17.57196712,0
61,0.85,128604.0,1238.15,8.579391481,18.74280574,0
62,1.52,388995.0,3609.72,5.661164761,16.4425531,1
63,1.96,146623.0,1335.07,6.476637834,18.1443289,1
64,1.73,365121.0,3355.25,4.596591184,16.08812575,1
65,1.96,244127.0,2324.36,4.325665219,16.67126318,2
66,1.6,242359.0,2330.13,5.758009271,17.10783362,1
67,1.32,258827.0,3581.3,5.830098936,17.22172546,1
68,1.99,130308.0,1434.93,5.612680788,17.10127891,1
69,1.29,258648.0,2409.72,6.642830816,17.0558947,1
70,0.97,248539.0,2638.28,6.075347744,17.51372799,0
71,2.45,362917.0,3436.74,3.479177259,15.33033282,2
72,2.25,228850.0,2537.35,4.78870966,16.20021194,1
73,1.52,225647.0,2519.04,4.089747147,16.96777884,1
74,1.64,266351.0,2427.36,5.470324947,16.55462126,1
75,1.11,264370.0,2466.64,6.821488619,17.31950321,1
76,2.3,230887.0,2627.96,5.020858078,14.91100676,2
77,0.94,146195.0,2368.0,6.453883083,19.53629117,1
78,1.18,275858.0,2333.26,6.894851325,17.22399448,1
79,2.2,123797.0,1317.87,4.16700756,15.63670945,1
80,2.05,133253.0,1408.65,5.814080122,16.40188198,1
81,2.9,128461.0,1162.91,5.505251863,16.5243909,2
82,0.74,381563.0,4299.01,6.761547842,17.88183847,0
83,1.3,243968.0,2428.13,6.222790903,17.18250825,1
84,1.37,253824.0,2762.95,5.681929179,17.34987639,1
85,1.96,123849.0,1517.87,4.253970497,15.02807596,2
86,1.03,155902.0,2493.94,6.292409684,19.51129952,0
87,1.89,396714.0,4518.95,5.874598549,17.94600192,1
88,0.74,157422.0,1879.27,7.246513379,17.4709935,0
89,1.6,272335.0,2422.44,5.386931713,15.82796448,1
90,1.03,451049.0,4343.63,5.763170406,17.5183141,0
91,1.25,181396.0,1414.97,5.909304265,17.36340279,1
92,1.7,146465.0,1516.61,5.736830746,17.14992235,1
93,2.13,167533.0,2309.28,6.174248128,18.84420681,1
94,1.89,157076.0,1314.93,4.741825238,16.38377934,2
