,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,1.87,881,270649.0,1532.21,3.758846429,16.46378075
1,1.32,805,136205.0,1280.35,2.67420727,15.44621237
2,1.65,835,257150.0,2174.04,4.389329245,16.54213245
3,1.5,774,242116.0,2019.33,3.605697004,15.38477831
4,1.45,815,162294.0,1029.93,4.006093857,17.61923585
5,0.9,467,376960.0,1073.95,3.846060676,15.72040532
6,2.94,442,142086.0,2177.84,3.30606069,17.05618069
7,2.64,366,149532.0,1927.24,1.792804276,16.18620395
8,1.09,760,142488.0,962.42,4.75088996,15.9430697
9,0.64,445,364683.0,2166.3,2.403857766,16.62511274
10,2.09,805,125860.0,991.4,4.419911806,16.3240266
11,2.09,1187,129191.0,1021.45,3.431636862,16.85668171
12,1.69,445,150204.0,1682.25,5.366587636,14.82079647
13,1.03,822,139425.0,933.15,3.38534245,14.17410244
14,2.92,487,136844.0,1923.91,3.005992293,14.01304718
15,1.5,840,359935.0,1988.75,5.991656094,16.04085547
16,1.48,780,108998.0,1801.68,4.046551261,15.84814408
17,1.67,293,257191.0,1473.47,2.345481265,15.37634958
18,2.27,421,374061.0,3069.05,1.988059866,17.66978019
19,2.36,765,247548.0,1203.18,3.714443885,15.70329957
20,1.66,744,251465.0,1080.81,2.163097366,16.65778728
21,2.54,783,224871.0,1058.13,2.851069494,16.71907799
22,2.49,445,295567.0,1091.98,3.544253728,15.69576091
23,2.81,431,126172.0,872.0,7.247359985,17.14556947
24,1.77,746,133847.0,2779.83,2.690855247,16.63601887
25,1.81,757,238293.0,1478.5,5.69358102,16.25866651
26,1.54,1188,421443.0,2039.81,3.969718425,15.17350473
27,0.7,1457,260408.0,1035.09,4.855273938,16.51576014
28,1.39,1176,117457.0,723.9,3.71412759,18.64496694
29,2.19,434,251745.0,1869.02,5.674077764,15.26510602
30,1.35,751,267088.0,982.61,5.126105031,16.23484337
31,1.32,700,235327.0,761.41,4.642804735,16.15009554
32,1.03,775,266135.0,1026.77,4.711217631,16.29489502
33,2.23,1142,133184.0,1414.01,5.2799219,17.03800799
34,2.02,453,144033.0,1529.42,3.38070655,15.13569044
35,3.23,794,140087.0,931.26,6.589841826,17.12080868
36,1.39,365,361401.0,1127.22,3.752756063,15.22284049
37,1.59,732,244488.0,855.69,1.098331359,17.11018406
38,2.56,406,127870.0,1130.58,3.249974984,16.72541479
39,3.02,444,174096.0,1194.42,2.339382907,15.9139015
40,1.56,404,129208.0,2438.47,2.163735287,18.37566887
41,1.66,1092,346724.0,1868.55,5.003089964,15.05954896
42,1.11,818,137243.0,885.71,2.790323294,15.51989071
43,1.82,380,132274.0,1221.65,2.927723889,15.23065893
44,0.53,810,261135.0,1510.53,6.046868537,15.80172386
45,1.54,419,129033.0,1755.73,5.204074902,17.03046906
46,1.48,455,357547.0,1312.86,2.936449544,15.80031121
47,2.51,450,123211.0,3281.36,5.26740698,17.15952772
48,2.08,414,126428.0,965.04,3.076399365,14.90610382
49,1.91,834,265727.0,897.96,5.669622123,16.4329095
50,1.97,390,140281.0,2354.55,2.937611773,15.38332292
51,2.35,385,160238.0,3366.9,6.262514747,16.03207131
52,1.66,816,128243.0,1649.22,3.325430466,16.09611575
53,0.75,826,378301.0,1717.49,3.990316775,15.6058605
54,3.83,839,246319.0,2624.53,0.951664075,15.24707067
55,1.42,743,134075.0,2830.63,5.359572382,16.01392516
56,1.59,428,275928.0,2451.3,5.028753493,16.65617683
57,2.63,385,272733.0,1819.65,5.16989497,16.45949111
58,1.96,772,249380.0,1322.58,2.039817699,15.36277197
59,0.44,777,272063.0,4238.55,3.976021535,13.73103928
60,1.02,773,133136.0,1244.38,3.032167238,16.05293619
61,2.41,792,138000.0,1979.88,5.879514679,16.16166193
62,1.35,429,146467.0,2912.83,2.948268801,14.21577189
63,0.62,773,142163.0,1072.84,2.543308862,15.63802571
64,2.47,1199,337159.0,1481.9,2.960887275,15.41188654
65,1.1,397,139119.0,753.71,5.948057692,18.78805135
66,2.52,430,131017.0,1040.68,2.435906251,15.30219682
67,2.47,1167,349947.0,1966.05,4.247651285,15.1034053
68,1.22,766,134909.0,683.51,2.810579289,17.06748056
69,2.35,800,248481.0,1698.26,2.274045277,15.10470882
70,2.88,436,166785.0,1130.89,4.761872601,19.34255787
71,1.2,784,140446.0,2371.81,7.218750204,16.28525925
72,1.47,444,353090.0,2092.31,1.70698192,13.61949417
73,1.05,1064,150191.0,788.19,5.491279292,16.82707079
74,1.7,448,260862.0,1661.76,2.684361249,16.24533414
75,2.76,324,152741.0,3184.4,5.547551254,18.35923312
76,1.1,725,136177.0,1077.39,6.60691365,15.93504854
77,0.83,444,120683.0,2289.44,7.111548376,17.09780324
78,1.45,808,149098.0,1956.18,3.062928986,13.36241758
79,0.89,796,261779.0,1152.35,5.072729072,15.79777652
80,1.97,887,167221.0,1454.29,6.692635021,16.18695921
81,1.08,813,234039.0,1164.72,4.249711454,17.59244699
82,2.05,424,124385.0,996.01,7.770635506,16.04030191
83,1.68,827,360453.0,1927.96,6.76978607,15.95211351
84,1.1,1184,146540.0,1780.92,5.981128188,15.70837406
85,1.13,383,125030.0,598.74,4.061663384,16.59590723
86,2.02,863,395012.0,1593.65,5.891583287,16.937234
87,2.21,1051,156411.0,2519.45,6.684131542,18.78881362
88,2.11,836,259725.0,1641.05,5.29513247,14.32569873
89,0.91,688,126627.0,2344.04,6.395000523,15.76221364
90,2.05,423,247280.0,1452.1,3.857595444,16.19556729
91,1.28,824,160758.0,2544.22,4.511760526,16.10873426
92,2.11,354,308929.0,1600.79,6.091333318,16.67954327
93,1.94,787,151741.0,1946.73,4.925663644,16.1744585
94,1.11,849,161712.0,1307.29,2.538774976,16.69905646
95,1.83,370,146909.0,2064.25,2.925272629,15.8021394
96,2.87,411,168955.0,896.42,6.023006617,15.69000474
97,1.87,373,224864.0,1399.02,2.061952831,14.8722737
98,1.81,776,118904.0,1053.15,0.963605375,14.38964879
99,1.15,415,176840.0,1056.74,3.844948714,16.95910672
100,2.2,771,120111.0,964.44,4.819494763,17.05137129
101,1.84,767,140252.0,2135.74,3.531315045,16.92614382
102,0.63,807,258897.0,1150.74,6.540229855,15.01220787
103,0.32,791,248618.0,2592.37,5.995885256,17.17453783
104,1.17,779,89107.0,1781.67,4.318566968,16.01616538
105,1.33,428,137250.0,3354.23,4.816405369,16.68283335
106,1.47,729,227198.0,1166.19,4.005530139,15.99419135
107,1.6,761,253249.0,1328.86,4.945297235,16.2719864
108,1.43,1189,252017.0,1535.62,3.666380755,15.54117595
109,0.89,732,230541.0,1170.71,2.462752876,13.93287037
110,2.2,777,262587.0,2676.9,3.302436897,15.46711832
111,2.31,1174,139046.0,3280.32,3.097564617,16.34155802
112,1.29,839,257109.0,2195.57,2.825548204,15.60773174
113,2.43,1166,144022.0,908.62,4.623173936,16.62789988
114,1.62,385,132261.0,1084.34,3.987779958,16.39338589
115,2.58,1151,233810.0,1166.62,3.092874027,15.01570916
116,2.47,441,154207.0,1099.46,1.935185685,16.89843453
117,1.12,777,126918.0,2042.18,2.971374135,15.1826393
118,1.61,815,268406.0,1185.5,3.087443656,17.52234134
119,0.46,688,229337.0,1400.56,2.896610632,15.0659934
120,1.56,364,155091.0,2247.91,4.114753779,16.03148501
121,0.68,865,156729.0,1044.62,5.65683719,15.72674791
122,2.36,340,255619.0,3972.3,4.701547764,16.62325867
123,1.12,383,144683.0,1130.55,4.141143532,15.92703769
124,1.39,799,257737.0,1034.8,4.467148515,15.71693458
125,0.62,807,89060.0,4244.34,2.463927249,16.50506428
126,0.3,275,247854.0,1716.87,3.685193865,16.23200478
127,1.38,1105,355568.0,975.02,4.69097341,15.87585383
128,2.38,486,142939.0,847.58,7.628851165,17.2823604
129,1.4,504,131428.0,1135.62,0.42330821,15.45385301
130,2.36,746,124202.0,2913.22,2.308417244,16.33839592
131,0.62,1145,253034.0,4093.02,3.757350018,15.71483934
132,2.36,804,354138.0,1756.93,5.808347853,16.53546496
133,2.14,753,379726.0,777.47,4.706241379,15.60675943
134,1.53,434,364156.0,690.97,2.629488743,16.05365548
135,1.56,420,141012.0,1046.05,3.3605623,15.70040967
136,1.59,756,251741.0,1820.26,5.567419837,16.08548967
137,1.78,720,135265.0,1021.11,3.910360798,16.07647539
138,1.4,461,264786.0,2628.82,5.040795443,16.06409609
139,2.31,1126,242560.0,1646.12,3.601511713,14.87403456
140,1.68,427,258546.0,1884.61,6.309368727,16.60129434
141,2.46,449,145503.0,1416.73,7.034066118,17.30717198
142,2.45,767,243976.0,2019.61,1.637367638,16.79820131
143,2.37,792,148592.0,909.29,5.78761192,16.68016581
144,2.48,362,135734.0,1018.9,7.648606427,14.34735504
145,1.01,1144,268136.0,907.43,3.692068093,16.82607732
146,2.48,744,106821.0,2197.2,4.940093597,16.59913694
147,1.47,487,127637.0,2273.29,0.822387256,16.74769469
148,0.76,837,164072.0,3052.39,6.27991691,16.20599712
149,1.53,1181,268858.0,796.09,2.444580153,15.78440212
150,2.61,1114,134546.0,1145.72,1.515521511,15.43372751
151,1.63,1141,150898.0,1112.66,3.427518305,16.64478654
152,1.63,869,265325.0,1160.54,3.610826169,16.24455403
153,1.58,802,262574.0,1062.03,5.903210031,15.53882529
154,0.64,288,130625.0,655.58,2.420495663,16.79788903
155,1.04,471,149492.0,1145.97,2.784131,17.00792713
156,2.41,790,230027.0,1145.91,1.699355851,15.89678394
157,1.56,395,252556.0,949.85,1.587354613,16.4822589
158,1.39,764,126299.0,905.45,3.947787595,18.04055566
159,1.87,375,114727.0,1235.29,2.496804486,15.93005127
160,0.64,1133,362149.0,887.33,3.494291092,15.58763416
161,2.21,429,352593.0,1736.4,4.046705009,15.48928075
162,2.64,781,244643.0,1021.79,2.895661054,16.06549568
163,2.93,398,129838.0,1926.15,5.847651038,14.95492405
164,1.65,400,122449.0,1125.95,3.950278316,14.89517894
165,1.73,821,150071.0,1287.04,2.105229048,15.45198113
166,1.21,431,169344.0,1972.31,1.73177402,15.70574375
167,2.41,389,154689.0,1926.67,2.095154146,14.96673271
168,1.31,786,260021.0,1837.91,2.967268755,16.97504665
169,1.17,823,136554.0,2052.05,2.147136941,15.29046176
170,0.75,1142,154855.0,589.87,3.854089165,16.99884089
171,1.09,381,109844.0,588.8,3.032911082,16.99041777
172,3.07,1427,133032.0,3201.0,3.528609956,15.20095373
173,2.41,350,143814.0,951.91,3.051120936,16.15065748
174,0.9,802,117060.0,877.78,4.511764368,16.65676077
175,0.71,785,318067.0,1535.05,2.758993665,17.85270594
176,1.22,390,368132.0,1207.12,6.853445759,15.23259395
177,1.91,423,142754.0,2776.57,1.072714147,16.78106391
178,1.05,432,253310.0,1002.05,6.714338349,17.62776371
179,0.98,834,236946.0,919.88,2.920951155,16.02908385
180,1.09,709,246089.0,2744.36,5.532602446,13.89771821
181,1.26,758,246047.0,1600.61,6.477042096,15.58081816
182,1.13,687,271655.0,1715.6,2.514830603,15.99751191
183,1.44,275,271328.0,1638.3,4.750737877,15.98819344
184,1.72,807,253068.0,4675.79,6.425980501,15.76100649
185,0.98,710,247223.0,1537.51,1.505092276,15.48877104
186,2.28,421,145868.0,801.35,2.109553029,16.59542424
187,0.73,1143,236985.0,1870.22,6.535866819,15.91908164
188,2.51,769,250881.0,2701.41,2.986629046,16.52429921
189,2.81,743,250331.0,623.97,3.262022595,15.79976689
190,2.01,799,121429.0,1663.76,4.254023768,15.14615282
191,2.94,1280,356784.0,1426.46,5.802963077,16.95467929
192,1.57,369,150193.0,1709.4,2.826197106,17.74524172
193,1.46,783,266280.0,2025.86,6.317927353,16.04513247
194,1.48,846,122706.0,1012.38,4.383010055,15.68044501
195,1.63,1115,241804.0,1694.67,3.641925956,15.35677574
196,1.3,827,418729.0,2327.44,2.884506007,17.13548279
197,1.0,869,258738.0,3377.59,4.984525684,15.62400267
198,2.65,406,138446.0,2070.63,1.393842119,15.33526431
199,1.15,706,238939.0,1484.2,4.759901128,15.65243151
200,1.75,789,325609.0,1917.58,5.103241467,15.58976284
201,1.67,769,119481.0,2446.15,2.590316179,15.17620948
202,2.38,1155,160897.0,1900.86,4.843286849,16.33981228
203,2.47,425,278398.0,1108.38,3.261535749,16.66992979
204,1.67,424,393154.0,2393.56,3.626414576,16.70487099
205,1.95,1163,121947.0,1006.18,3.601734229,16.86368652
206,0.98,1445,371118.0,2016.39,3.140004278,15.85445975
207,0.99,275,129936.0,793.51,4.09706381,15.57623354
208,2.69,712,364300.0,1150.53,5.134506773,16.74790154
209,3.08,815,148232.0,1021.01,5.434685284,15.83512798
210,2.3,415,124815.0,2004.33,1.83902644,16.17614764
211,2.0,755,133706.0,1773.54,2.552280137,15.10676708
212,1.63,464,152900.0,721.03,1.808406649,15.78543353
213,2.31,752,345798.0,1049.72,1.249043135,14.62689641
214,3.91,383,144543.0,1247.04,3.28539601,16.10164893
215,1.23,822,255261.0,2225.92,2.097099282,15.21015185
216,1.78,833,141297.0,1859.83,3.639349021,16.78737399
217,2.35,799,322300.0,1041.48,2.984719188,16.98092349
218,1.45,865,229992.0,1056.04,6.520869223,15.97604236
219,1.54,765,128332.0,708.13,8.289742198,14.12286431
220,0.92,715,241203.0,1285.52,3.516492248,16.57514023
221,1.47,807,146986.0,1774.04,6.824461416,15.87680893
222,2.51,1177,269449.0,1899.42,2.173763113,15.94318042
223,0.66,761,256031.0,1354.41,5.572345323,15.74491542
224,1.19,755,260172.0,2731.45,5.89333303,16.49378575
225,0.94,412,246210.0,2215.83,4.49372046,16.41296703
226,1.74,795,127344.0,1319.97,3.32605272,14.80509712
227,0.62,755,259026.0,2387.15,0.504023505,14.86637581
228,1.88,461,313192.0,2449.69,5.154659447,14.95999306
229,1.13,1012,112492.0,683.43,3.860302996,16.34160226
230,1.7,777,251019.0,1111.9,3.582541121,15.70310217
231,2.91,358,132081.0,586.86,3.004333545,16.22316297
232,1.83,805,150964.0,2544.97,3.912910217,16.75792899
233,2.17,811,146397.0,1881.66,5.335832388,13.42434737
234,1.14,402,145888.0,1071.93,3.964074397,15.65567398
235,1.41,372,116630.0,763.96,5.734457729,17.7838186
236,0.47,794,234430.0,4220.87,1.094611183,15.90925693
237,0.52,789,153571.0,1880.24,6.019574367,16.34272982
238,1.8,1118,78065.0,2484.18,2.819114376,15.94842386
239,2.21,790,243569.0,4221.13,3.401253755,15.78389004
240,3.24,778,227504.0,1351.04,5.497180495,14.6805805
241,1.89,774,116902.0,966.32,6.63710075,15.18693215
242,1.2,809,382774.0,1462.22,5.926022111,16.07368446
243,2.43,409,128540.0,986.64,1.541074199,15.97033145
244,1.68,424,150973.0,1172.17,3.964931512,19.630501
245,2.72,456,374598.0,4131.73,6.141606303,16.27767126
246,0.87,482,164338.0,871.56,5.260107324,18.21621929
247,2.23,768,157491.0,1770.39,7.056835471,16.65684879
248,2.38,1100,107868.0,725.32,4.452765739,16.48654678
249,2.37,1092,137456.0,1196.32,2.751693844,16.70801301
250,2.88,778,248579.0,1857.72,1.9283599,15.93442188
251,0.94,394,251625.0,650.99,5.418999984,15.51002031
252,1.92,865,286623.0,2141.85,5.326876486,15.30862736
253,1.43,664,161674.0,801.27,2.321105253,16.89729143
254,2.3,389,122538.0,1967.32,5.190922351,14.98087595
255,0.86,787,338064.0,3472.89,2.087646878,14.89025583
256,1.56,831,369790.0,1142.17,3.336782297,16.17244797
257,2.42,275,128676.0,586.86,6.413589848,17.41376563
258,1.21,787,121391.0,1890.08,6.073215325,15.03110361
259,2.29,1055,242639.0,1479.49,1.086063445,14.89463315
260,1.72,738,247626.0,1189.24,2.427997407,15.9121429
261,1.08,432,386141.0,958.9,1.500086353,15.86900657
262,2.6,820,262165.0,880.38,6.209198257,16.40863352
263,1.36,774,256879.0,2123.2,2.604546675,15.04430901
264,0.99,789,260440.0,2416.1,2.158378389,16.37469604
265,3.36,416,250167.0,873.61,2.423137841,17.05134618
266,2.53,275,150685.0,2587.09,4.213378309,14.65402236
267,0.87,378,134764.0,1160.26,2.286892894,13.49488822
268,0.93,321,153429.0,973.47,3.614471786,14.08012795
269,2.56,825,243472.0,1344.16,3.0130819,15.30426896
270,2.91,718,250380.0,854.62,3.47218499,18.54472468
271,1.34,739,234278.0,1276.19,6.655553772,15.65828846
272,1.49,470,370287.0,1223.19,5.4863708,16.62101993
273,1.86,836,253320.0,2540.7,3.99803119,15.66556114
274,1.91,771,385270.0,1915.52,4.701294369,17.25316828
275,0.86,1266,126482.0,2488.53,2.137984721,17.01659802
276,2.08,365,140534.0,2384.71,3.322554724,15.5207636
277,1.87,275,149987.0,1655.28,4.882222205,16.00329084
278,1.35,446,232477.0,1433.56,5.405436476,16.63778254
279,2.06,698,263984.0,2049.21,4.663104285,15.78025838
280,1.61,1035,142082.0,928.75,3.139612174,16.37833882
281,1.08,746,116604.0,1421.07,2.710744356,15.1953209
282,1.28,1134,281615.0,1846.94,4.114413494,16.4732501
283,0.99,1203,242773.0,2008.31,1.464109033,15.22462533
284,2.13,771,141992.0,1096.14,2.914468078,15.64761939
285,1.28,405,135297.0,2071.7,7.91646619,17.33246613
286,2.02,474,146165.0,3022.28,5.960660228,15.68345253
287,2.74,454,128979.0,1405.04,1.163967097,15.74064384
288,1.95,396,144499.0,1150.62,2.186493257,15.59251621
289,0.69,413,265800.0,3751.45,2.88350305,15.54752029
290,1.97,794,255428.0,2116.17,6.500262229,15.50054152
