,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,1.18,406624.0,3083.14,6.611602098,15.71709624,1
1,2.01,255177.0,2314.55,6.103760507,16.01718274,1
2,2.68,323663.0,2992.24,5.563748128,14.35050725,1
3,1.63,351127.0,1591.96,5.875100629,16.45989669,0
4,2.03,297064.0,2801.54,5.031992719,16.61699427,1
5,2.45,294786.0,1836.63,6.141405087,14.35050725,0
6,2.63,192956.0,2846.14,5.197968114,17.69125884,1
7,0.83,367218.0,5006.9,3.253768116,17.58172158,1
8,1.29,247483.0,3048.34,3.576311436,16.15498717,1
9,1.2,178251.0,2144.25,5.034881782,15.02708072,1
10,1.07,200058.0,2064.56,4.989170527,15.95416287,2
11,0.4,271688.0,2447.97,4.723271546,14.94039043,0
12,2.32,215574.0,2357.99,3.438523009,15.75124201,1
13,0.96,179759.0,5006.9,3.253768116,15.62418428,0
14,1.25,263386.0,5006.9,4.762711771,15.68380488,1
15,2.07,332560.0,2513.89,5.712314042,15.65468096,1
16,1.58,302642.0,4100.63,4.86383687,17.15197335,0
17,1.18,273157.0,3101.02,5.391818864,14.94645655,1
18,2.25,186627.0,4079.12,5.384129161,14.35050725,1
19,1.84,303467.0,5006.9,5.339884442,16.81309137,1
20,1.12,282008.0,1751.07,4.815381227,16.98723479,1
21,1.94,284463.0,4639.33,6.086439121,16.9642283,1
22,0.53,309587.0,5006.9,6.192699728,14.35050725,1
23,2.05,266264.0,5006.9,5.013043698,15.50283045,2
24,1.21,215546.0,2707.74,4.84503371,16.70685781,1
25,2.02,211213.0,4852.89,3.253768116,16.86383701,1
26,1.59,278408.0,2954.24,6.176756488,15.47082212,1
27,1.44,375896.0,3145.2,5.19165747,16.0151124,0
28,2.83,238574.0,5006.9,4.155070306,15.61069931,1
29,3.42,284194.0,1058.66,6.352959181,15.30008932,1
30,1.33,155286.0,3949.49,4.812179796,14.35050725,1
31,1.95,261539.0,2836.37,6.487116807,14.4455014,1
32,2.12,390540.0,2701.71,4.883264372,16.77784393,1
33,1.74,289842.0,5006.9,3.253768116,16.26477232,1
34,2.29,293868.0,5006.9,4.66280819,14.66745467,1
35,1.79,189355.0,1675.91,3.253768116,15.81075134,1
36,3.05,164449.0,3142.57,5.268471728,14.98114438,1
37,2.28,268876.0,5006.9,6.601576082,16.78314206,1
38,1.61,285378.0,1955.41,3.381633829,14.35050725,1
39,0.74,295765.0,2729.02,7.111826107,19.630501,0
