,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,2.85,140476.0,828.52,2.886798955,15.44245294,2
1,0.78,161584.0,887.01,4.097557098,17.41207285,0
2,1.22,363099.0,2223.51,1.251069379,13.43736371,1
3,1.63,136067.0,853.22,3.808069786,16.12284867,1
4,1.73,355343.0,1818.86,3.134309817,15.15129169,1
5,0.59,162445.0,663.61,4.93924406,17.5401923,0
6,1.95,367088.0,2367.11,3.100435165,16.47232374,1
7,1.67,236280.0,1570.9,1.46041975,14.80436555,1
8,0.77,382951.0,2239.47,3.490720471,16.36505683,0
9,1.14,378959.0,2369.28,2.984837254,15.10649447,1
10,1.01,254091.0,1392.7,1.593209631,13.48848663,1
11,1.43,265859.0,1870.0,3.364106793,16.77328834,1
12,1.5,244087.0,1708.27,0.793838734,13.16389655,1
13,1.42,258679.0,1828.44,3.40677036,15.86748105,1
14,1.62,243748.0,789.28,0.521993831,13.1135535,1
15,1.74,256788.0,1709.96,3.55548934,15.61350083,1
16,1.38,359008.0,2260.35,0.417464381,12.13497209,1
17,1.75,138896.0,1087.96,3.208029347,15.68145018,1
18,0.73,162566.0,1106.54,4.756769196,16.6274314,0
19,1.69,357463.0,2385.9,2.010625843,13.80038498,2
20,1.03,150085.0,956.55,4.012652821,15.96113129,0
21,1.04,365329.0,2516.46,1.755813561,13.42332435,0
22,0.94,261636.0,1807.82,3.908798455,16.29635161,0
23,0.74,377689.0,1789.39,3.7257197,16.32424205,0
24,1.12,374049.0,2070.52,3.8936524,15.51008846,1
25,1.14,140144.0,859.4,3.7659144,15.61312808,1
26,0.87,384683.0,2301.92,2.365806469,14.3023486,0
27,1.24,249857.0,1297.65,1.483378778,13.56123264,1
28,0.86,267952.0,1491.84,4.107404532,16.73888215,1
29,1.12,147551.0,653.2,3.486835395,16.23167771,1
30,1.16,368076.0,2350.07,1.229311771,12.15616016,1
31,0.58,155383.0,836.86,3.967200583,16.07739714,0
32,2.45,245011.0,1376.22,0.453759588,12.78959354,1
33,1.67,259312.0,1530.38,3.467968932,16.77132436,1
34,2.22,129867.0,957.17,3.403269976,15.6157054,2
35,0.45,278439.0,1913.81,4.099641574,16.38403079,0
36,3.89,247131.0,1441.33,2.628448793,14.97726606,2
37,0.94,380455.0,2334.27,2.88523648,15.34799017,1
38,1.01,371657.0,2057.54,2.769824651,13.55327371,1
39,1.61,125761.0,799.2,1.995212193,13.4073424,1
40,3.13,126091.0,1043.27,0.474380354,13.08687116,2
41,1.87,126553.0,777.39,1.720331203,13.92256121,1
42,1.78,244437.0,1568.3,1.375113945,13.19072332,1
43,1.01,268224.0,1786.12,3.767970419,17.38001663,0
44,2.28,231103.0,1419.43,2.152028409,13.14040309,2
45,1.06,143648.0,918.22,3.658275206,15.90017182,1
46,1.48,253699.0,1577.7,3.06583204,15.2980642,1
47,2.13,134301.0,958.37,3.045630376,15.71142795,2
48,1.15,149899.0,1029.42,4.289441847,15.86657713,0
49,2.06,244534.0,1689.99,2.295235824,14.9847879,1
50,1.39,248196.0,1414.35,0.728507712,13.23298095,1
51,1.26,255583.0,1861.11,2.951703978,15.53084515,1
52,1.07,153939.0,1560.34,4.766392791,17.10224933,1
53,1.57,137703.0,760.39,3.273317332,15.69850273,1
54,1.1,257248.0,1795.29,3.701939482,16.33228599,0
55,0.35,382897.0,2468.72,0.160915099,13.60606585,0
56,1.21,152227.0,793.63,3.880668266,15.6175471,1
57,0.24,273788.0,1786.96,3.673579143,16.47621688,0
58,1.92,130833.0,826.48,2.911376029,14.95506983,2
59,1.67,152733.0,948.35,4.00131291,16.46324242,1
60,1.11,348421.0,1790.9,0.636184708,12.31947015,1
61,0.45,152050.0,672.02,3.505888679,15.47829817,0
62,1.17,272993.0,1551.93,3.890070759,16.700052,0
63,0.83,150216.0,896.21,3.606436074,15.83945763,0
64,0.77,270360.0,1858.01,4.331138744,16.14597478,0
65,1.3,346590.0,2409.13,-0.078222885,11.86392236,1
66,2.29,127747.0,970.22,2.004152366,13.76631264,2
67,1.41,352458.0,2198.79,1.286514898,13.6679275,1
68,2.6,341438.0,1505.31,1.859936376,12.78320539,2
69,0.32,257249.0,1620.64,2.191297136,13.79305905,0
70,1.95,235154.0,1636.43,-0.246091896,13.26006235,1
71,0.88,150662.0,1794.94,4.243646352,16.26408331,0
72,0.66,160391.0,864.02,4.336224333,17.03051112,0
73,1.69,248014.0,1882.09,3.10350456,15.7234679,2
74,0.6,370990.0,1820.89,1.825520615,12.68385805,0
75,1.03,258505.0,1894.73,3.559672448,15.62800497,1
76,1.09,374061.0,1851.13,1.80499895,13.45920538,0
77,1.04,168444.0,985.06,4.168124454,17.01385996,0
78,1.93,134556.0,823.09,1.856159275,15.14076598,1
79,1.28,252185.0,1220.05,2.998375869,15.3078622,1
80,1.01,137104.0,726.66,2.925275412,14.34137726,1
81,0.52,269181.0,2274.24,3.391783679,15.14120091,0
82,0.72,278762.0,1966.8,4.783351506,16.69400943,0
83,1.32,259186.0,1910.2,3.722429743,15.98655409,1
84,0.24,174186.0,972.4,4.93924406,16.76335609,0
85,0.29,170424.0,1743.25,3.969519408,16.29944058,0
86,0.5,386781.0,2723.41,3.625754041,16.42508542,0
87,1.22,243179.0,1769.47,3.033474887,15.98552824,1
88,1.08,249985.0,1803.58,3.177304244,16.03239326,1
89,2.52,133435.0,837.49,3.078937947,15.61153866,2
90,0.61,257308.0,1845.3,3.577274891,16.53434134,0
91,1.05,133991.0,732.79,3.590286969,15.64114298,1
92,1.26,144889.0,935.27,2.950704371,15.23461926,1
93,1.86,140412.0,900.97,2.973930889,15.67455785,1
94,2.06,143864.0,852.99,3.156752972,15.64517775,1
95,1.1,165461.0,928.2,4.842406082,16.46645948,1
96,1.3,139330.0,1274.12,3.165036129,15.55105309,1
97,0.46,167118.0,644.94,4.639393845,16.51871698,0
98,0.96,275251.0,1926.5,4.24865724,16.24053581,0
99,0.67,141945.0,1080.4,2.75771691,15.61872926,0
100,1.18,356687.0,2300.33,2.857474148,13.43082035,1
101,1.81,255142.0,1728.75,3.510266253,16.32197009,1
102,1.98,358772.0,2205.27,2.697197817,15.14626008,2
103,0.98,385685.0,2222.11,3.957749115,15.6994922,0
104,0.91,267800.0,1495.3,2.974738279,15.16630584,1
105,1.57,131070.0,989.85,3.226975283,15.20417196,2
106,1.99,250232.0,878.02,1.260505869,13.09174199,2
107,0.75,254929.0,1736.44,3.567806829,16.38238232,0
108,2.26,122771.0,625.99,3.091618452,16.05628517,1
109,1.04,151656.0,889.91,3.708379223,15.70712844,1
110,1.58,133788.0,659.81,3.087418188,15.44995678,1
111,1.34,353140.0,2187.44,0.796611575,13.17359108,1
112,0.9,247531.0,1526.69,0.532615911,12.71256018,0
113,0.95,372356.0,2118.1,2.098958479,13.6505704,0
114,1.97,352612.0,2166.8,2.710523446,13.39785332,2
115,0.84,254229.0,1398.39,2.249323383,14.07798159,0
116,1.92,344293.0,2349.32,0.878828117,12.06455435,1
117,1.06,247053.0,1253.19,1.301810464,12.49582996,1
118,0.67,159042.0,852.67,4.811785037,17.13204099,0
119,1.01,386107.0,2414.24,3.011112809,14.92143228,1
120,1.83,231281.0,1570.09,1.257962539,11.91133543,1
121,0.51,156676.0,829.2,3.915381598,16.23547066,0
122,1.81,360433.0,2226.91,1.766744599,13.25270995,1
123,1.64,361634.0,2326.35,1.955154942,13.55587851,1
124,0.97,139369.0,780.41,1.98522632,16.06159672,0
125,1.4,259334.0,1619.2,2.944064626,15.0774059,1
126,1.1,259043.0,1782.51,4.654003337,16.66969875,1
127,0.49,165251.0,1849.8,4.588697745,15.89550846,0
128,0.91,382748.0,1922.5,1.691767883,13.68995206,0
129,1.4,249719.0,1844.28,3.650734516,16.48323494,1
130,1.88,242584.0,1768.31,2.365484318,15.42702391,2
131,2.43,147255.0,947.35,3.701880157,16.14735481,2
132,2.68,128894.0,769.36,2.04413498,15.9914944,2
133,3.24,356604.0,1958.7,3.030958974,15.54562512,2
134,1.77,255725.0,1890.37,2.90116254,15.45595577,1
135,1.06,143074.0,674.16,3.93534153,15.96441325,1
136,0.93,277897.0,1747.2,3.798237588,16.11004475,0
137,1.16,350544.0,2296.56,1.08146445,11.2583727,1
138,2.11,125517.0,789.09,2.403998251,15.17523215,2
139,0.54,165075.0,1225.2,4.893532521,17.40428138,0
140,0.81,353532.0,1796.69,1.034194859,11.83834109,1
141,1.79,330977.0,1891.95,-0.326393035,12.33630205,1
142,1.2,143559.0,770.54,1.929633001,14.7055604,0
143,1.7,142861.0,890.24,3.067950176,15.23442757,1
144,0.77,155930.0,754.82,3.958323607,16.90669555,0
145,2.09,347750.0,2294.48,0.841972578,12.56891555,1
146,1.8,262680.0,1713.37,4.466617644,16.81859487,1
147,1.33,140795.0,958.25,3.061099175,16.17613206,1
148,1.31,362964.0,2231.61,1.764790527,13.38059437,1
149,1.18,156904.0,849.17,3.706643411,16.30540349,0
150,0.6,383069.0,2371.79,3.607281389,15.38817442,0
151,1.96,351204.0,2390.33,2.574149532,15.21784931,2
152,0.82,280879.0,1861.89,4.739731539,16.87373524,0
153,4.6,341658.0,1906.58,0.82340561,12.36391672,2
154,1.58,366426.0,2092.7,2.571488732,15.1628642,1
155,1.69,245483.0,1761.93,3.102184124,15.75363517,1
156,0.52,271040.0,1897.49,4.708070365,16.22265766,0
157,2.0,352801.0,2263.08,2.232840637,15.19770438,2
158,1.55,362959.0,2194.62,2.295958977,14.94404995,1
159,1.8,365940.0,1516.14,1.498523595,13.26722253,1
160,1.6,243310.0,1423.76,1.486452183,13.67660062,1
161,0.66,153190.0,812.02,3.593144067,16.95550764,0
