,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,1.03,858,267898.0,1783.47,6.685600357,17.51842983
1,1.27,788,243101.0,2513.81,7.320422001,18.25764767
2,2.17,405,127513.0,965.06,2.563136392,15.18793389
3,1.16,380,136906.0,909.01,2.688952298,16.91312745
4,0.95,1183,366265.0,3508.51,4.360259347,15.9811127
5,1.02,404,150380.0,828.92,6.093424839,17.43057995
6,2.45,392,104569.0,846.98,1.900325995,14.20042003
7,2.49,394,121372.0,1318.33,4.315545009,15.32075533
8,2.15,1170,384309.0,3350.51,3.715970472,16.43213036
9,1.94,831,252932.0,2290.35,6.560853717,17.82464508
10,0.9,1192,407868.0,3883.13,5.70953741,16.64959914
11,1.89,1166,253679.0,1937.23,2.466647166,15.35612822
12,2.66,343,148536.0,919.05,2.929937493,15.33749021
13,1.28,413,156038.0,1271.72,6.476811112,18.0012417
14,1.47,467,151368.0,586.86,2.879597224,15.75572149
15,1.27,818,258352.0,1987.44,1.615909104,14.72278048
16,0.96,415,154719.0,1583.19,4.381566148,17.5637671
17,1.22,1169,370947.0,2479.18,2.375774556,14.12787541
18,2.77,784,244846.0,2273.35,3.412596243,15.460401
19,1.72,362,133929.0,1589.02,3.526646777,15.34295942
20,1.18,1177,370045.0,2394.96,2.34616345,14.9491203
21,1.21,855,273247.0,1805.58,4.743763194,16.8519808
22,1.68,821,254311.0,2719.27,6.472772912,18.03740597
23,0.72,451,152812.0,795.19,3.093162357,17.73414319
24,2.97,1126,366995.0,1947.36,1.233899197,13.98231534
25,1.64,347,126473.0,915.39,4.499001203,17.50146191
26,2.01,792,238557.0,1838.43,5.352007077,16.34262875
27,2.65,428,141917.0,974.81,3.505763034,15.89714498
28,0.3,1098,356864.0,3543.26,6.426808103,16.8182003
29,1.86,745,233328.0,1801.33,5.158138731,15.84739722
30,0.74,1272,401446.0,3550.39,6.148411321,16.99838203
31,1.84,793,242502.0,1715.39,3.411440487,16.23112173
32,1.59,285,123479.0,844.3,6.185217562,17.69137543
33,0.64,1215,387973.0,2555.29,3.254691092,16.20764533
34,1.12,1137,358681.0,1994.41,3.759671065,15.48449284
35,1.17,401,145786.0,1301.47,2.866253034,17.2365664
36,2.17,787,242660.0,1534.33,1.828890671,15.22117841
37,1.12,1150,369012.0,2632.23,6.131231785,16.82576813
38,0.72,877,280289.0,2358.93,5.544008558,17.34903527
39,0.96,370,147061.0,964.91,3.36262504,17.40991573
40,2.28,380,141621.0,1313.57,2.857704273,15.49752731
41,1.09,859,277974.0,2987.68,6.136803817,17.00448814
42,1.72,1150,353345.0,2833.63,6.249909189,16.77710324
43,0.99,275,124357.0,821.53,6.253296521,17.0064241
44,1.39,1156,360893.0,3164.29,4.163548315,15.90588087
45,0.59,1229,387555.0,3807.04,4.500872857,16.84542003
46,1.12,839,259018.0,2778.25,7.645843567,18.02968194
47,2.05,1139,348057.0,2235.09,2.617184964,15.18889322
48,2.46,420,130492.0,1102.71,2.276377452,15.44376422
