,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,3.19,285172.0,2775.42,5.397905941,16.04693285,2
1,2.41,237312.0,2458.45,6.442751691,16.65278857,2
2,3.04,238865.0,1143.61,4.763408588,16.21837652,2
3,2.67,230500.0,986.14,6.802646763,16.80748203,2
4,2.07,254289.0,2357.25,6.22906947,17.13720873,1
5,2.48,229175.0,2378.32,4.458272026,16.92727271,1
6,2.46,233193.0,2357.74,5.192130763,15.26051011,2
7,1.51,239623.0,2320.29,3.978039673,15.68997185,1
8,2.13,255687.0,2112.58,5.674634677,16.12246297,2
9,0.64,311685.0,3091.49,6.045327212,16.77037329,1
10,1.56,266329.0,1131.07,5.924261055,16.3707866,2
11,2.09,276552.0,2740.73,5.550127054,17.15930818,2
12,1.15,280867.0,2561.39,6.778410967,17.54412863,2
13,2.43,107094.0,937.98,6.604533769,17.81914033,2
14,3.16,255213.0,913.22,5.570290641,15.98631698,2
15,1.75,277934.0,1211.24,7.130664827,17.12917903,1
16,1.02,223928.0,2713.11,6.116122562,16.86291309,0
17,1.02,264874.0,2354.86,6.131441124,17.47181315,1
18,0.84,254436.0,2582.31,6.17733211,17.5937459,1
19,2.77,294967.0,928.4,6.018764592,15.5473125,2
20,1.01,120039.0,1767.0,5.784577614,16.00346011,1
21,0.89,110291.0,1421.48,7.629209207,17.23697481,0
22,1.76,162218.0,1436.2,5.524904073,16.33039955,1
23,1.02,149714.0,814.51,6.575054817,18.2624907,1
24,1.81,139216.0,1119.1,6.023873037,17.44320881,1
25,0.98,135650.0,1407.91,7.656914646,18.24663963,1
26,1.46,207659.0,2210.75,5.808162374,16.69548357,1
27,0.9,292629.0,1633.63,7.204372179,18.45679645,1
28,2.33,266278.0,2332.25,4.449286316,16.08720028,2
29,0.38,159931.0,1045.09,6.541898769,16.71762486,1
30,2.71,179822.0,1592.22,6.234465822,15.91118093,2
31,0.93,151725.0,1471.99,8.210921844,18.51001982,1
32,2.25,251816.0,1951.29,6.804660972,17.52220384,2
33,1.63,230515.0,2080.03,6.896094377,18.33008519,2
34,2.7,126031.0,2005.19,3.555392857,15.70563132,2
35,2.78,115895.0,1138.14,6.366449745,18.20056956,2
36,1.89,235050.0,2698.6,4.953719291,16.31402951,2
37,0.64,152429.0,1397.71,7.300096706,18.97405003,0
38,1.55,268002.0,2180.42,6.076905136,17.87621488,1
39,0.7,242177.0,2181.05,5.545877972,17.16296661,1
40,0.75,115103.0,857.67,6.770737829,17.96835639,1
41,1.85,165752.0,853.92,6.345592203,19.57863273,1
42,0.9,250934.0,2164.86,7.801213465,18.0692886,1
43,0.81,132888.0,771.69,5.573015781,15.96558093,1
44,3.03,110980.0,1600.99,5.823917736,16.41711305,2
45,0.7,229127.0,2205.5,5.621784721,17.10485585,0
46,3.03,116487.0,673.11,6.764971374,17.90455662,2
47,0.97,245045.0,3114.53,6.778296345,17.84797759,1
48,1.46,285420.0,3069.39,6.099930966,18.05384658,1
49,2.63,251302.0,1373.42,4.558918632,15.59194886,2
50,1.88,238214.0,2351.03,5.392671921,17.16137212,1
51,0.85,246478.0,1262.77,5.875160026,17.41854108,1
52,2.21,371409.0,2845.71,4.524781314,16.05764685,2
53,1.63,161374.0,1745.63,6.592583838,17.84246312,1
54,3.1,259231.0,1500.32,5.575702231,17.86777378,2
55,2.66,237602.0,2489.22,5.72177361,16.72909602,2
56,0.86,266947.0,3158.09,6.072367782,17.96865749,0
57,1.57,276920.0,3208.45,6.226762938,16.1071352,2
58,1.16,254273.0,1934.56,6.355795336,17.55550376,1
59,2.39,245278.0,2595.28,7.262665648,15.89293354,2
60,1.85,333897.0,2401.77,6.049990985,16.65798968,1
61,3.03,275587.0,2872.93,4.190980297,16.17178599,2
62,0.97,262677.0,3266.55,6.354781365,16.26379624,0
63,2.09,245831.0,1561.73,6.145933665,16.71367696,1
64,2.42,264746.0,2065.16,6.643814869,16.83175249,2
65,1.99,133471.0,1624.1,7.083239456,17.51787546,1
66,0.85,337043.0,3130.99,6.438839497,17.3726767,1
67,1.79,251989.0,1502.44,5.198428909,16.17294561,1
68,1.05,134788.0,1416.99,6.695336018,16.81071685,1
69,0.89,317718.0,3562.09,6.46863822,17.11395438,1
70,0.32,290542.0,2454.31,6.695530991,16.98531123,0
71,1.06,121514.0,1226.35,8.179890487,19.630501,0
72,2.58,188821.0,2332.01,6.679367748,16.11310411,2
