,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,0.67,383,127360.0,602.47,5.677164713,16.98112212
1,1.42,1111,271088.0,2151.71,5.849385692,15.7289676
2,1.47,416,312765.0,2152.22,4.146506162,15.04908398
3,0.44,454,250965.0,1330.18,6.940296116,14.40816932
4,0.66,396,152740.0,2371.57,6.246417662,15.45300397
5,0.74,465,247012.0,2036.02,6.173698574,17.32754862
6,1.56,743,238893.0,1214.31,6.090725666,18.26811416
7,2.77,751,129384.0,716.09,6.22168583,13.49774748
8,0.81,743,307360.0,2543.98,5.387444164,16.19421052
9,1.36,1098,159423.0,1368.76,1.084825924,11.35135396
10,0.72,1291,351883.0,2305.28,5.612479095,16.96927639
11,1.35,371,147024.0,1969.12,5.773211574,16.85392519
12,0.74,1055,352482.0,2048.39,4.800624862,14.23798036
13,1.88,401,165212.0,2522.84,7.156682135,15.97135861
14,0.57,1132,256216.0,1211.55,5.687702339,16.45041574
15,2.87,1165,262672.0,1590.03,6.012238379,16.47536435
16,1.79,1032,122969.0,1124.16,1.757899681,15.36880249
17,2.02,1126,122222.0,881.53,7.51438244,15.91515972
18,1.05,755,251927.0,1133.83,1.911581246,15.45996855
19,0.5,796,244967.0,2259.95,3.132646435,13.49158536
20,2.81,821,227277.0,2095.22,1.517528062,15.60629325
21,1.06,759,323089.0,4027.77,0.51796952,16.34346828
22,1.84,310,335644.0,2041.47,0.623193693,16.04268379
23,1.81,410,134659.0,800.07,6.298235907,17.35206251
24,0.58,427,118171.0,1638.07,7.641714462,17.79265714
25,0.87,1148,346316.0,883.26,5.348906414,17.45336759
26,2.62,1158,247039.0,2526.39,0.261830204,15.59629914
27,1.06,1060,252533.0,3872.81,4.761502226,18.36780171
28,0.76,1115,383511.0,1790.07,2.358212433,15.38409101
29,2.6,1184,341230.0,1235.62,0.973734581,12.4281179
30,2.69,427,134182.0,1076.21,0.805557179,16.38225256
31,1.68,1127,370908.0,1652.14,5.158019531,14.96378542
32,1.77,387,116427.0,767.27,7.493098787,17.5769749
33,1.22,750,272170.0,845.8,7.07074476,17.42311726
34,0.58,1080,356081.0,849.8,5.464877904,17.50996101
35,1.14,763,199514.0,895.64,2.195141147,15.7902053
36,1.32,806,243957.0,921.03,1.516045146,17.47384323
37,1.85,386,233462.0,713.1,5.400032017,17.2157776
38,1.06,1122,352561.0,2276.04,5.042399826,16.73159983
39,1.24,400,134324.0,671.66,6.903622679,16.79932998
40,1.71,878,159686.0,2580.14,5.392994993,16.50026864
41,0.41,1220,469473.0,2102.93,4.943301832,16.70454963
42,2.33,787,138819.0,4169.64,6.575149277,13.76447881
43,0.83,1128,353663.0,3967.37,4.669573567,16.54755021
44,1.65,613,140203.0,710.0,3.472703504,13.03969688
45,1.21,988,137756.0,2364.45,4.509592471,16.85469087
46,0.97,1184,349743.0,3295.08,5.047775258,16.7043849
47,2.28,417,250525.0,1293.43,6.407957743,18.57252199
48,1.27,1127,241591.0,793.45,0.628358211,15.41932377
49,1.68,1159,139523.0,2446.57,6.371294045,17.43170673
50,0.82,1120,141121.0,1618.66,4.873364853,13.05438092
51,1.6,771,139772.0,978.16,7.479086157,16.73497104
52,0.82,411,131060.0,881.93,5.396298957,18.48616742
53,1.22,453,153967.0,3766.83,6.07306365,17.41726847
54,2.82,1141,229373.0,2020.93,0.758502212,16.28731876
55,1.17,843,131686.0,1135.24,3.767176771,17.22585542
56,0.77,1138,78065.0,3055.06,5.152713711,17.65342237
57,0.84,499,163052.0,716.72,5.734171468,16.23471032
58,0.92,800,262210.0,2528.94,0.642949246,15.64409165
59,1.38,1134,347487.0,2525.46,4.78394035,11.62420348
60,2.95,423,266515.0,3597.65,6.563921244,16.22170821
61,0.71,429,150782.0,1235.15,5.817964247,18.22198502
62,1.1,1221,262979.0,3039.8,6.19042807,13.38231736
63,1.66,464,370876.0,863.7,7.30316583,17.82840662
64,0.65,1200,243589.0,2251.38,5.938941565,16.65139261
65,1.16,398,150016.0,795.7,6.241985803,16.89048185
66,1.83,1106,148013.0,873.9,3.578299225,14.13375975
67,1.59,1072,351682.0,4303.36,4.926618939,16.21442904
68,0.66,1118,255439.0,970.28,5.505485582,16.10606513
69,1.75,398,135289.0,2037.56,7.597305528,17.68751788
70,1.73,302,97932.0,1221.45,3.805730579,17.46769077
71,0.67,661,360235.0,1063.52,2.981422223,17.30973274
72,1.78,767,333782.0,1708.91,4.734281712,14.70579717
73,1.43,424,234352.0,3265.36,6.453372239,13.11277198
74,2.46,1139,397021.0,4532.94,4.247526435,15.68593744
75,2.72,1220,286308.0,2484.54,5.008626585,16.1339658
76,2.03,415,147234.0,3473.26,6.125004963,16.00182941
77,0.8,422,349935.0,1738.41,4.969627472,17.3016006
78,2.13,1155,142809.0,2155.29,3.887989934,12.60013374
79,1.68,1143,239182.0,2459.89,-0.068643826,16.28500728
80,0.56,367,145790.0,1736.44,7.022917879,16.49387425
81,1.04,1114,150962.0,751.92,5.877471382,12.84320726
82,0.68,415,157402.0,2489.12,6.381240649,17.87325153
83,1.14,791,134256.0,1805.39,6.965223676,15.3039084
84,1.21,661,267678.0,2352.6,6.826367951,18.26319717
85,1.33,457,361521.0,846.17,5.798435745,17.08890515
86,0.91,1163,347530.0,813.64,5.991917378,16.15039602
87,2.34,795,351887.0,2335.49,4.417564873,16.74898845
88,2.58,854,370600.0,2686.24,1.324169697,17.07880677
89,2.38,305,339825.0,851.46,1.593481196,13.82085608
90,0.79,396,140993.0,2099.91,4.933579612,17.0446882
91,1.16,1153,250279.0,2558.82,0.283841997,11.2583727
92,1.14,1126,221692.0,929.0,4.917379459,16.4478862
93,1.13,376,137749.0,1234.29,5.646048986,12.25411599
94,1.05,1039,150468.0,1051.2,5.572892535,17.50652923
95,2.52,1207,147890.0,3531.61,4.267057218,15.93117083
96,1.01,1102,354255.0,4180.32,6.041534552,13.91085755
97,1.01,820,363977.0,2071.25,4.308138242,14.61648042
98,2.1,812,119899.0,1301.99,1.51493499,17.41641593
99,1.02,418,142362.0,729.51,5.325722749,17.10100452
100,1.32,1165,263738.0,2387.86,4.935194042,16.43205587
101,1.48,433,133469.0,737.77,6.058182348,17.25408578
102,2.7,1152,364512.0,923.6,6.997668008,15.62936504
103,2.88,509,163140.0,686.15,7.118233229,18.12694071
104,1.77,1144,118073.0,1823.56,5.26309893,16.64002605
105,1.93,1209,343312.0,2141.4,-0.129375714,16.26534479
106,2.47,1113,154015.0,2317.33,0.765617008,17.80429857
107,1.97,1396,348404.0,1925.62,5.18948676,17.48947159
108,2.36,437,237749.0,1848.96,6.947472314,16.23799779
109,0.83,437,126706.0,1298.66,5.991321461,17.1694203
110,1.54,830,265019.0,668.31,6.67761644,14.45442889
111,0.75,1106,240286.0,2729.96,6.623925961,18.15397437
112,1.17,397,356006.0,1963.43,5.408556904,12.26173059
113,0.84,429,445896.0,3242.42,6.597397165,18.71145883
114,1.51,1028,332907.0,2603.99,5.046095151,15.53421745
115,0.7,1076,359819.0,1030.56,1.055042018,15.31618196
116,0.83,441,256267.0,1733.34,5.983888859,16.63677549
117,0.86,458,117643.0,2042.59,4.699006758,16.81325349
118,0.56,431,148329.0,908.56,0.577052707,15.31229354
119,1.8,771,369069.0,972.41,5.037299909,13.01543799
120,1.03,377,165200.0,741.42,6.880270454,15.27860981
121,1.61,773,259281.0,760.29,7.444277937,17.70287326
122,1.35,1313,374474.0,3060.41,5.325848379,13.55674038
123,1.15,774,347323.0,3744.51,2.713525648,15.09072623
124,1.88,1068,219636.0,854.11,5.927370174,17.90460725
125,1.18,413,152552.0,3799.89,6.586246066,13.87601445
126,1.6,1120,128153.0,698.1,6.927978163,16.16121348
127,1.64,1087,154057.0,752.32,6.944113718,15.87231342
128,0.69,415,383249.0,2162.84,1.572875977,13.97765695
129,1.88,1134,119148.0,2555.32,4.767115906,15.72436378
130,1.44,398,260092.0,808.63,6.050866322,16.04281683
131,0.51,1161,115858.0,4197.93,2.103060737,16.5510425
132,1.42,1083,403575.0,3752.71,4.700566258,11.90130527
133,0.54,428,135038.0,1197.3,7.662339561,16.42230396
134,3.14,954,399005.0,3216.31,6.211244641,15.337577
135,1.18,443,144891.0,2208.19,7.567520479,16.50116332
136,1.08,1158,140139.0,895.11,3.295358525,17.26660008
137,0.71,480,255525.0,1618.49,6.964064194,17.22611441
138,1.66,491,164816.0,727.41,7.998402181,17.53239221
139,0.69,418,128307.0,1406.43,6.172908494,13.1362683
140,1.87,791,355378.0,2322.83,1.586581785,16.26987615
141,2.09,1132,242897.0,3678.39,3.463848278,12.93366105
142,2.2,382,136883.0,623.88,6.11597198,16.49157765
143,0.45,426,124829.0,2199.91,6.122020003,16.71736343
144,1.68,821,242897.0,3176.43,5.165351193,17.24240394
145,1.04,708,88882.0,2341.24,2.402804371,12.59601512
146,0.65,1140,357915.0,2063.07,6.712572484,17.65973761
147,2.66,817,260918.0,2688.27,4.300639466,15.94618712
148,1.11,437,150037.0,2307.06,6.112496878,15.64907574
149,0.77,480,163843.0,1010.05,3.360186313,17.99370119
150,0.71,1128,353075.0,2526.81,6.180819834,16.88979971
151,1.11,1070,156637.0,2241.83,7.334620513,17.84326529
152,1.39,1069,148111.0,4799.75,5.918762041,17.57114237
153,1.06,1138,133311.0,1348.39,0.706203885,17.7599342
154,1.92,1128,346591.0,1737.32,-0.326393035,14.79897694
155,0.77,396,138354.0,1291.65,1.519161909,13.74717367
156,1.01,330,337227.0,2171.63,5.192767953,15.82150077
157,2.2,1312,152363.0,688.58,4.635275703,14.92127502
