,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,2.03,1158,253781.0,1606.97,4.711528738,17.29162451
1,1.45,774,240883.0,2674.22,5.947739594,17.6080004
2,1.66,810,212959.0,3693.46,2.152075717,17.56079905
3,1.87,746,117177.0,1585.42,3.138728739,16.79585408
4,1.97,783,222538.0,1607.9,3.84902126,14.60697492
5,1.58,1177,344167.0,2536.09,4.173094641,15.90734321
6,0.62,787,238718.0,1859.97,4.750757268,16.11932624
7,1.45,789,107008.0,3251.92,2.253198512,16.69045463
8,1.08,1187,113886.0,2356.82,3.238894797,16.61880294
9,1.49,761,363699.0,2474.27,2.62474457,16.76385262
10,2.02,830,127237.0,2502.36,4.747846442,15.90200811
11,1.43,797,408078.0,1929.48,3.752992047,16.35699894
12,1.29,412,199601.0,3053.79,2.745144515,17.55887551
13,0.76,783,317951.0,1291.9,1.960856879,16.50877749
14,1.0,390,396843.0,2563.43,5.868895268,17.97323364
15,1.94,779,213984.0,670.58,2.846972126,19.630501
16,1.37,447,144278.0,586.86,8.08910157,18.17771536
17,0.85,814,372846.0,2314.63,3.932993822,17.23284692
18,0.77,837,244741.0,3603.86,4.757607523,16.27915421
19,1.2,760,226322.0,4336.65,5.994044316,15.4503106
20,1.81,1119,234761.0,2695.35,1.268744579,15.80586401
21,2.11,1125,242748.0,1727.37,5.935054792,16.03987814
22,1.98,785,259723.0,1872.9,2.416894444,16.92373259
23,1.96,387,211902.0,2978.79,4.828726601,15.15566585
24,0.66,849,249209.0,2456.79,6.689853605,16.77769339
25,1.77,369,113713.0,1777.37,6.986045432,15.15998064
26,2.9,363,106115.0,586.86,3.733774668,17.67208472
27,1.38,1157,237039.0,2622.87,4.692161647,15.57806
28,1.8,1188,247894.0,4106.07,3.058457879,16.49590827
29,2.53,770,226714.0,2367.38,1.778856495,17.6363555
30,1.49,755,237928.0,1747.95,4.562345342,16.62900607
31,0.92,813,231836.0,3625.24,3.636597663,15.18331117
32,1.02,759,254831.0,3185.16,6.952325283,16.96421538
33,2.82,828,271787.0,1178.5,6.684302025,17.1596106
34,1.76,730,232755.0,4342.99,1.251394795,16.75550447
35,2.41,428,336641.0,2499.91,3.251462741,14.11926758
36,0.68,792,360095.0,1945.98,5.205194909,17.30883563
37,2.24,799,238131.0,2518.16,3.318925913,15.99413677
38,2.17,869,366156.0,2283.66,4.461824123,15.97768069
39,1.9,381,219918.0,3101.22,7.237412306,17.4768355
40,2.97,780,105841.0,3061.14,6.925368769,16.57918895
41,1.67,1227,422458.0,3286.49,5.959350435,16.40056581
42,0.38,791,255394.0,4341.22,5.666956091,16.76145352
43,1.71,427,128699.0,2159.76,4.699738234,17.9507235
44,1.89,460,373833.0,1735.47,7.312558984,17.34777665
45,1.3,328,242316.0,903.3,3.590931944,13.9952353
46,1.46,1067,237480.0,1547.92,2.409333807,15.76066206
47,0.57,425,262105.0,2619.7,4.324052217,16.93483298
48,0.65,433,251208.0,2711.68,5.464913335,17.81544662
49,0.85,442,135572.0,1058.71,8.565486768,17.54323883
50,1.81,660,237785.0,2371.29,3.573853736,13.99963394
51,0.45,779,387246.0,1926.99,1.525505445,15.48990345
52,1.62,408,130792.0,2603.17,5.703491478,17.13740529
53,0.76,815,355109.0,1880.05,3.248744385,17.09430392
54,0.35,1167,229509.0,2687.94,1.969310642,17.19059454
55,1.85,467,238167.0,914.69,4.621345435,18.03033669
56,1.47,857,356753.0,3217.2,6.560319564,16.1352194
57,1.13,1130,181218.0,629.67,2.269412946,16.09805957
58,2.46,435,351448.0,1982.03,3.399713855,17.77666673
59,1.81,857,236623.0,1013.74,2.687684714,15.12402871
60,2.66,782,361723.0,2418.17,5.319599884,15.08130456
61,1.49,277,130042.0,2248.98,3.946982651,16.68644637
62,1.56,1108,245965.0,1998.95,3.137837912,15.02070152
