,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,1.25,858,380939.0,3511.74,5.08740955,16.86726759
1,0.71,840,267121.0,2579.69,5.531186963,16.93849916
2,1.19,854,260101.0,2518.25,7.734132702,17.62438979
3,1.93,420,139477.0,1563.79,6.252549404,16.83190716
4,1.94,423,137774.0,998.95,2.759360619,15.61519881
5,1.79,766,245207.0,1276.87,0.864085201,15.12131674
6,1.95,780,237612.0,1643.6,4.089840306,16.25136498
7,2.83,411,120831.0,946.55,3.907415374,16.16877027
8,2.57,1155,356648.0,3043.13,6.038191056,16.26736255
9,0.87,835,259933.0,1850.96,5.232330624,17.11665405
10,1.55,1158,376011.0,1683.54,2.166895737,14.83999561
11,1.01,955,264944.0,2408.29,7.333249368,17.31908971
12,2.22,767,238477.0,1677.15,1.962030339,15.04227358
13,1.64,796,254643.0,1942.36,3.459867688,16.19314503
14,1.0,848,265878.0,1855.21,3.70188219,16.17758141
15,1.54,1172,374562.0,1915.45,1.725005562,15.74677077
16,1.55,1158,369920.0,4033.91,6.521422261,17.69392816
17,1.42,457,150120.0,841.45,2.30201857,15.31622636
18,0.31,1185,377747.0,1915.73,5.228553482,16.83788389
19,0.84,1166,379710.0,1979.65,1.428509602,15.56688805
20,1.47,1167,376437.0,2037.52,3.209753443,15.73534359
21,0.76,883,284561.0,2317.03,6.830224359,17.14556377
22,1.68,458,145504.0,1734.8,6.61298013,17.3692742
23,2.87,1121,348583.0,3725.64,4.85154463,15.54302769
24,1.0,436,150533.0,820.46,1.586576012,16.76532821
25,2.46,383,114287.0,957.02,2.523872974,15.20440208
26,1.37,823,253856.0,2308.09,6.522239785,17.5485437
27,1.66,469,154356.0,1481.68,7.929897203,18.44160775
28,1.88,394,124687.0,976.37,5.946883132,16.42082658
29,2.67,1130,362487.0,2354.2,2.516454526,15.03450753
30,0.76,437,142258.0,1882.43,8.338337848,18.22895864
31,1.29,855,270419.0,2316.54,6.627368869,17.18235721
32,1.41,839,257213.0,1960.86,3.307630275,15.98100369
33,1.67,1151,354201.0,2275.2,1.169522147,16.03861906
34,0.84,1225,469473.0,3804.14,5.209411548,16.21380226
35,1.54,793,251575.0,1908.75,4.948412116,16.09705892
36,1.91,460,151393.0,1398.21,4.357429133,17.08949141
37,2.06,773,250440.0,2013.56,4.238453577,15.87015487
38,2.25,1059,301788.0,2358.95,4.320743546,15.23215385
39,1.64,415,131358.0,1110.74,7.238343904,17.01733556
40,1.11,1169,369350.0,3416.22,7.218041299,16.92678946
41,1.52,758,234986.0,2575.03,6.894860928,17.39763856
42,1.73,768,238456.0,1713.28,0.934907937,15.32732302
43,0.95,1113,361326.0,3418.48,4.236962733,16.13787315
44,1.91,820,264884.0,2566.33,5.252370498,17.00397603
45,2.65,390,117751.0,1151.9,2.947145823,15.26789412
46,2.68,764,241104.0,1110.69,3.05615471,15.48942439
47,1.98,822,265388.0,2812.99,5.028754658,16.45959544
48,1.02,890,270890.0,3092.34,5.609183625,16.61984356
49,1.69,422,135163.0,1014.85,6.225214377,17.20216554
50,1.18,822,239912.0,3150.21,7.375641612,18.05812571
51,0.67,841,377526.0,1847.26,5.173676331,16.2794032
52,1.66,753,238068.0,2238.48,5.720950968,17.21829121
53,1.7,408,122126.0,1393.73,6.333329857,16.76274928
54,2.29,382,124101.0,847.87,2.91833894,14.65775733
55,2.07,811,253489.0,2183.65,6.792662659,17.37215111
56,1.16,470,147209.0,1261.02,6.864220764,18.68787147
57,0.85,841,266682.0,2291.63,4.41688596,16.64697017
58,1.08,1223,373307.0,4232.35,5.419837853,16.80972879
59,1.43,747,224966.0,2646.69,6.305377061,17.27166433
60,2.29,1170,375824.0,1893.28,2.667317461,15.08192888
61,2.26,408,127068.0,919.4,3.676093651,16.70008585
62,1.32,1187,364862.0,2239.47,1.171581901,15.28906891
63,2.91,1151,391308.0,2205.07,2.526620619,15.02041098
64,1.45,771,241667.0,1838.03,3.555053944,16.07913038
65,1.08,860,283685.0,2969.47,5.02555264,17.28651777
66,1.75,817,263259.0,1501.79,1.690900844,16.17090972
67,1.57,826,257315.0,2569.61,6.956048669,17.7564176
68,0.79,839,273124.0,1471.09,3.467493055,16.3500358
69,1.48,833,279505.0,2262.84,6.822057251,17.16701805
70,1.67,402,129081.0,1069.03,2.37175103,15.10251157
71,1.31,823,253137.0,2037.62,6.515198697,17.5189567
72,1.76,413,131802.0,906.32,2.533360193,15.72420591
73,1.37,805,379879.0,2326.48,5.1565385,17.13677396
74,1.71,804,374360.0,2527.01,4.361212653,16.33937348
75,1.56,825,266926.0,1956.34,5.659633803,17.20540636
76,1.46,418,128453.0,899.1,7.890250662,17.80238394
77,3.75,1144,359086.0,1913.0,1.139520255,15.25688569
78,1.54,421,129322.0,1196.16,7.082288986,17.48965311
79,0.86,879,387754.0,2571.96,2.499515425,16.61921643
80,1.5,470,160044.0,1279.05,5.040913162,16.98788284
81,2.09,1102,346682.0,2850.87,4.313255913,16.52882189
82,0.79,802,252027.0,1244.79,0.950598105,15.70672007
83,1.74,406,128998.0,746.26,2.388409039,16.00932696
84,2.17,1101,238188.0,2152.81,2.107873405,15.21314045
85,1.66,1104,359019.0,2380.4,3.381582193,16.144573
86,2.16,426,141983.0,1040.64,6.325703964,17.79949894
87,1.59,556,196260.0,1498.88,6.848574117,15.66155318
88,1.54,811,261267.0,2321.58,5.8116085,16.51304125
89,1.25,841,369782.0,2969.09,6.730528622,17.30406234
90,2.73,426,138912.0,1213.39,3.432611645,15.43320427
91,1.41,448,140095.0,1725.65,6.300600094,17.65911944
92,0.67,468,149862.0,1199.13,3.738776952,16.64867538
93,1.49,453,148860.0,1092.69,3.290808791,15.91410848
94,1.82,435,145252.0,811.91,6.79399861,16.76531813
95,1.48,439,127005.0,2134.49,7.485927366,18.53995752
96,1.49,1144,353477.0,3197.73,4.68994899,16.41153785
97,1.1,1207,377774.0,1960.45,2.239688962,15.16359966
98,1.81,432,136798.0,2396.73,6.272312753,17.83993387
99,1.63,785,245889.0,1356.51,2.560395339,14.9881881
100,2.63,760,244905.0,2479.68,5.968935767,16.93616203
101,2.56,759,243492.0,1680.16,1.48631066,15.11735393
102,1.58,469,144603.0,1567.51,6.322008023,17.466717
103,0.91,1178,438498.0,2887.7,3.625948068,15.93315906
104,1.55,467,147805.0,1765.82,6.947084168,17.90166624
105,2.24,1163,359304.0,3185.82,6.017181006,16.49094626
106,1.05,1166,353082.0,3736.6,6.84585634,17.24002651
107,1.17,1208,385522.0,4077.4,5.503422917,16.76152797
108,1.16,839,263405.0,1704.93,3.330017981,16.44150043
109,1.84,768,238955.0,1686.66,2.968591803,15.92239364
110,1.58,810,258850.0,1531.01,1.826545257,15.13520248
111,2.15,1160,364683.0,2928.83,6.05275717,17.20408733
112,1.67,1155,364990.0,2227.59,3.967587757,16.10502752
113,1.4,435,126961.0,967.99,4.010451675,15.72767301
114,2.47,420,139399.0,977.5,6.202110779,17.24941136
115,1.1,432,145720.0,946.37,3.705665005,16.12824353
116,1.57,1159,369899.0,2236.62,3.088676773,15.38401542
117,0.65,840,270006.0,2026.01,6.601701325,16.9151005
118,2.52,383,120971.0,1001.62,3.798970679,15.45179672
119,1.37,484,156057.0,1093.83,2.870644107,15.78856169
120,1.77,417,124804.0,1274.25,5.967993565,17.62317878
121,1.76,447,143109.0,1014.7,6.035271472,17.15386528
122,1.77,402,127376.0,1115.28,5.101771056,16.69471843
123,1.7,1181,376913.0,2737.95,4.815837974,16.34614332
124,2.41,424,139188.0,924.0,1.788406092,14.93721747
125,0.82,1210,374527.0,2813.38,5.968242902,17.13412995
126,2.49,419,132139.0,1195.09,5.389261655,17.35198307
127,1.75,807,259860.0,2780.31,6.185100733,16.849946
128,3.11,754,235560.0,1049.3,1.685631141,15.26911162
129,0.83,1213,389519.0,4052.7,6.491150798,16.53577653
130,0.73,1208,381443.0,2613.8,3.054440044,16.18933299
131,1.11,403,127834.0,1074.63,3.019621275,17.46068941
132,1.01,490,145500.0,1031.94,3.165636547,17.36713773
133,2.64,790,245694.0,2683.1,6.603111217,17.2933267
134,1.22,757,232694.0,2331.26,7.199945393,17.61680088
135,2.58,1149,366726.0,2007.96,2.696281054,15.00173716
136,1.33,422,146533.0,831.96,3.273745004,15.79107724
137,2.12,1122,352912.0,3091.66,4.383558661,16.17904236
138,2.43,748,234705.0,1711.41,3.723639541,14.82554185
139,1.04,498,161388.0,1925.49,6.923064177,17.96130911
140,1.2,456,145981.0,994.07,6.074704619,17.42725523
141,1.29,811,255315.0,1821.89,3.379628804,15.446952
142,0.97,467,151939.0,1809.74,6.968535286,17.04199421
143,2.48,408,122740.0,937.49,2.363232353,16.01908956
144,1.04,1205,380050.0,3922.85,6.310638675,16.98345394
145,2.35,434,141145.0,1221.82,6.482849813,17.11318632
146,1.53,792,255592.0,1786.41,2.924197553,15.2810291
147,1.48,822,259161.0,2168.43,3.481851394,15.60339287
148,1.45,454,148955.0,1305.11,6.799305117,17.76595662
149,0.91,1210,372114.0,2722.28,3.504387625,16.40876672
150,2.38,1105,348734.0,2253.42,1.696547743,15.0661002
151,3.71,1126,361367.0,2357.7,2.311591545,15.15076504
152,2.39,810,248040.0,3119.18,5.456674414,16.68862478
153,2.28,723,227624.0,2457.58,5.920986274,16.17256759
154,1.59,419,132522.0,1143.79,2.686489912,15.81893945
155,2.62,773,244084.0,1913.78,2.245255492,15.0982159
156,1.39,826,257209.0,2965.59,7.774644926,17.44193412
157,1.45,1171,381307.0,2384.45,2.14806634,15.14387942
158,1.27,456,141792.0,1883.44,6.128798946,16.98632431
159,0.82,865,273321.0,1871.06,7.286674415,17.86200129
160,2.02,412,137118.0,1462.55,3.516088551,16.16367236
161,1.84,432,136018.0,649.07,1.966636178,15.99139659
