,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,1.25,874,390808.0,3385.17,6.65665482,17.68212238
1,1.8,413,135572.0,1781.53,3.252939791,16.2310038
2,1.08,829,266351.0,1334.95,3.559281126,16.020007
3,1.43,836,260692.0,2403.41,6.66675632,17.27784574
4,1.63,415,132840.0,1031.37,1.350213332,15.57923339
5,0.84,483,175442.0,1244.96,5.828248303,17.42322253
6,0.81,1211,390528.0,3793.35,5.601866361,16.77805938
7,1.01,1096,339283.0,2346.38,6.089813933,16.41033666
8,1.7,792,251565.0,1842.15,1.95201585,15.46911836
9,2.66,357,124319.0,813.4,6.926513779,16.85251058
10,1.58,420,142433.0,977.11,2.590342739,15.43669114
11,2.5,419,125522.0,1591.5,2.596076248,15.80237914
12,1.2,445,152639.0,995.16,3.985073964,16.43347661
13,1.38,799,252464.0,3303.38,6.697757701,17.52161249
14,2.53,751,231642.0,1637.8,3.118665058,15.43854135
15,0.92,800,258336.0,1973.06,3.857090243,16.09896452
16,2.7,438,121924.0,1289.72,4.445393555,15.78928478
17,1.02,733,230258.0,2370.27,6.277233337,17.25343476
18,1.78,765,255849.0,2426.01,5.840130097,16.87618069
19,0.68,1108,341526.0,3392.65,4.436407023,16.05573937
20,1.31,1179,369494.0,2385.36,2.581144887,15.46905983
21,1.61,830,255406.0,2049.9,4.45752946,15.67427897
22,2.73,401,115155.0,1157.91,4.801996819,16.47697846
23,0.91,1192,384176.0,3330.79,4.804595373,16.05402992
24,1.04,495,162594.0,1530.42,3.731060635,16.70287797
25,1.26,359,181100.0,1016.69,5.6530756,16.23622014
26,1.63,787,250958.0,3019.26,7.220305361,16.79442137
27,2.87,762,235565.0,2257.54,4.163381846,15.74244145
28,1.77,392,111113.0,1052.75,4.115830055,16.53941845
29,2.1,781,241752.0,2026.76,6.813010527,17.20850696
30,0.94,1130,355738.0,3224.86,3.909596986,16.42482675
