,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,0.91,472,160799.0,784.95,2.309576146,16.41938765
1,2.22,425,129896.0,1433.36,7.015355532,17.44453069
2,1.73,450,141278.0,1491.17,5.522831293,17.41663844
3,1.02,1207,382267.0,2575.8,2.945144393,14.44859696
4,1.36,493,294348.0,1697.55,6.3509356,17.43326511
5,0.67,468,155805.0,1472.01,2.403398408,15.35034562
6,2.05,397,89911.0,1323.28,3.696344346,15.06940478
7,1.64,453,138714.0,794.43,3.455145973,16.09419137
8,0.45,1092,382479.0,3638.8,5.260803205,16.16172983
9,2.37,749,243588.0,1861.91,1.049256213,15.1755459
10,1.95,750,237265.0,1306.82,1.28393196,15.74477645
11,1.49,414,137963.0,739.21,1.683389851,15.4900794
12,0.99,1199,384560.0,1908.8,2.008368675,14.3733902
13,2.38,632,224577.0,2392.51,5.347459012,16.46649692
14,1.57,434,143234.0,1574.5,1.832189176,14.42058946
15,1.27,439,131367.0,1600.52,5.992271796,17.00906114
16,1.66,425,140290.0,833.63,4.198206541,17.25592853
17,2.84,396,116070.0,1397.72,6.247518191,17.13949117
18,1.11,1171,365570.0,3195.68,6.919059961,17.07940225
19,0.62,395,78065.0,1195.81,3.995377269,16.07183764
20,3.19,394,135438.0,704.22,1.571359252,15.54123096
21,1.24,829,264809.0,1416.99,3.764921684,16.0320351
22,1.34,835,369982.0,2950.11,6.672971549,16.44819702
23,0.41,794,249360.0,1365.9,1.379161065,14.77421541
24,0.62,1150,364371.0,2694.51,6.356864573,17.69682334
25,1.97,775,258575.0,1419.5,1.704580305,14.42772373
26,2.33,408,110804.0,810.93,5.788900568,16.43102582
27,1.35,838,266324.0,1383.52,4.704973727,16.25152051
28,2.95,423,138586.0,808.86,3.404248159,14.53496993
29,0.87,1456,390149.0,4078.33,4.809837371,15.98598692
30,2.38,1133,353585.0,3070.28,5.43387318,15.96311971
31,1.03,456,142765.0,1326.26,3.85716285,15.41944839
32,1.24,463,151381.0,1217.54,1.581429533,15.15971252
33,2.25,822,254425.0,2050.23,6.815520982,17.74027161
34,1.37,810,261823.0,1480.05,2.269324322,15.92500439
35,1.35,1172,365172.0,3930.53,5.811618328,16.78742733
36,1.16,420,101798.0,1086.8,3.743011649,14.43978299
37,1.39,459,140839.0,586.86,3.24692654,15.69764144
38,0.5,426,94514.0,1326.09,1.361296428,13.02466019
39,1.12,358,78065.0,1490.74,6.12110726,16.74137291
40,1.55,457,148144.0,1972.59,6.837130698,18.05702189
41,1.17,828,267140.0,1585.17,4.416935152,16.79466708
42,0.7,821,259085.0,1402.33,1.843566658,12.71930899
43,2.3,1185,376534.0,3001.94,3.88226732,15.50775572
44,1.31,835,265595.0,2941.45,5.630145242,17.1952229
45,1.38,809,261882.0,2662.26,5.662361436,16.59388908
46,1.8,793,252211.0,1540.14,3.671020272,16.78374848
47,2.73,401,129206.0,1346.97,5.388826386,16.77992682
48,0.99,848,270147.0,1774.55,1.241176499,13.6289496
49,1.29,748,234568.0,1286.65,0.477690966,14.7244613
50,1.04,857,389052.0,2081.36,1.886832523,13.36331249
51,2.53,763,242550.0,1729.29,4.563309258,15.78277012
52,1.53,830,262117.0,2580.31,6.501538332,17.03111989
53,1.7,1114,350730.0,1998.55,1.786953588,12.90641066
54,2.25,741,242307.0,2211.81,3.899520049,15.68386412
55,1.77,457,146183.0,1207.81,5.957181947,17.57929267
56,2.29,792,252258.0,1318.0,3.677577577,15.90556277
57,1.57,846,271344.0,2124.14,6.596129574,18.03641933
58,2.67,682,265115.0,1719.48,5.188556139,16.52348093
59,0.95,420,127430.0,1058.72,7.235731973,17.7920403
60,0.74,829,266468.0,2013.74,4.882947819,16.98817434
61,0.95,1008,357199.0,2996.93,5.461331948,16.9643355
62,1.98,392,121521.0,1510.4,0.098991866,12.455466
63,0.46,1478,384746.0,4772.65,3.565202967,15.70575327
64,2.56,431,78065.0,1280.54,5.817006165,16.80875542
65,0.98,1192,377332.0,2428.18,1.974277634,14.39170311
66,1.07,460,153686.0,965.71,6.379930704,17.41274339
67,2.01,434,112210.0,1524.93,5.097931047,16.24655854
68,1.0,1065,365214.0,3482.94,5.964383551,16.89821612
69,0.71,450,120065.0,1393.26,7.733634363,16.77755253
70,1.08,1136,345603.0,3456.97,5.234602301,16.3956488
71,1.39,1180,354620.0,1715.87,2.27779787,13.79458389
72,1.37,807,253828.0,1451.04,1.662178556,12.68517787
73,3.25,772,354289.0,2279.81,3.653822099,15.64877924
74,1.87,821,373248.0,1839.49,1.748759357,15.4869939
75,2.66,387,118651.0,1305.22,2.715877532,15.82639179
76,1.17,764,228977.0,2445.33,6.68019203,17.65379486
77,2.39,357,78065.0,1308.92,2.696348816,14.81708745
78,1.35,456,103063.0,1220.17,2.164330196,15.18094253
79,1.32,446,154637.0,1500.47,0.551215072,14.97421942
80,1.41,442,144148.0,1424.1,1.137341615,13.42002657
81,1.08,1170,366120.0,3016.4,6.749631222,17.14397646
82,1.72,824,242413.0,1978.94,6.162517768,17.5469691
83,1.62,851,315747.0,2082.66,5.856294053,16.44892168
84,0.77,854,280514.0,2586.6,3.346527948,16.67144735
85,2.12,397,127518.0,1531.15,1.183984811,14.04190215
86,2.25,803,255066.0,2148.6,4.969028041,16.25878282
87,1.28,838,265428.0,1638.18,3.650034915,16.06159679
88,1.49,794,256486.0,2602.56,6.326934507,16.95901354
89,1.86,406,117182.0,823.22,4.795326034,16.42919039
90,1.48,826,267804.0,1769.48,6.002301872,16.89815749
91,3.47,392,125018.0,762.15,4.073882242,15.45190608
