,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,2.12,175055.0,3062.0,8.005731508,17.43497848,1
1,3.35,167981.0,1826.48,7.597283005,19.5957452,1
2,3.05,147401.0,3132.81,6.902443055,18.08943232,1
3,3.42,158167.0,3181.86,6.135854311,17.16821696,1
4,1.63,305131.0,3490.49,7.881479409,19.41498753,0
5,1.51,327722.0,3832.34,5.131369714,19.30499527,1
6,2.47,119998.0,3832.34,7.994364659,19.630501,0
7,1.52,398401.0,3138.79,7.549286605,19.630501,1
8,2.28,287754.0,2472.58,5.273081997,19.630501,0
9,1.29,312624.0,2150.64,6.191100585,17.40705702,1
10,3.12,236194.0,3416.49,7.930393746,19.630501,1
11,3.15,398401.0,3029.82,5.951653269,19.61966489,1
12,2.17,170567.0,2279.57,7.129584367,16.77039824,1
13,0.64,165763.0,1357.95,8.210921844,17.52344324,2
14,2.78,398401.0,2379.0,4.792105586,17.54810715,1
15,1.96,398401.0,1924.49,7.373385422,19.630501,2
16,1.18,129820.0,2310.44,5.052261783,19.44548379,2
17,2.47,116700.0,2467.55,7.503944885,19.630501,1
18,1.9,256071.0,2509.8,8.210921844,15.70262607,1
19,1.37,328646.0,3725.55,7.474257083,17.14630924,1
20,0.84,309301.0,2266.54,6.622094528,17.00662555,2
21,1.94,218912.0,3449.23,8.210921844,17.80067521,2
22,1.47,398401.0,3358.88,8.210921844,19.630501,1
23,1.15,101957.0,2907.74,6.502771942,15.87120061,1
24,1.61,398401.0,3276.38,7.683461954,19.630501,2
25,1.57,398401.0,2593.48,6.555435576,19.630501,1
26,1.38,133561.0,2369.74,4.562754615,17.07943797,2
27,2.08,398401.0,2550.18,6.976727481,18.65159073,2
28,2.37,398401.0,3338.95,6.482561199,18.4380032,2
29,0.62,126557.0,1322.94,6.117936228,17.3284808,1
30,2.0,221283.0,3796.15,7.317970758,19.630501,0
31,1.8,184824.0,2996.09,7.046623849,19.630501,2
32,3.42,159350.0,3474.55,4.287350557,19.630501,0
