,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,1.38,398401.0,936.72,4.342763095,19.630501,2
1,0.8,398401.0,2385.81,6.345591786,16.43664961,1
2,0.78,322468.0,620.61,3.679288888,19.35526651,2
3,1.52,375923.0,620.61,5.280538899,17.27087048,1
4,1.11,116188.0,2569.57,7.212106736,17.84241065,1
5,1.73,396805.0,1634.69,5.431701317,17.51211874,2
6,1.71,146283.0,620.61,6.725493468,15.12648706,0
7,1.34,318066.0,1688.13,4.906055625,16.80115136,0
8,1.82,310969.0,1464.86,5.583659703,16.29873961,0
9,1.74,305828.0,2662.18,5.094704103,16.22335408,2
10,0.52,221800.0,1343.14,5.919275804,18.11380242,2
11,1.82,398401.0,620.61,6.586463412,18.81989714,2
12,1.91,295311.0,620.61,7.324336785,16.04245674,0
13,0.84,398401.0,1502.59,6.6630144,16.65191253,2
14,1.6,177265.0,1964.26,7.34917503,18.36848883,0
15,1.75,249077.0,2990.9,5.789913801,14.09046429,2
16,0.54,349752.0,945.47,5.451520454,17.22899353,2
17,1.52,367888.0,1511.99,5.173098773,15.03034935,2
18,1.72,268045.0,620.61,5.730070688,17.60336332,2
19,1.76,297876.0,1811.4,6.906033578,16.32568343,1
20,1.4,291192.0,2544.72,4.586479133,16.96671324,1
21,0.44,398401.0,818.29,6.699021265,17.51763919,0
22,3.29,372678.0,620.61,5.424486791,15.61568443,2
23,1.26,239440.0,661.82,3.720018188,16.92243097,0
24,1.35,181151.0,620.61,3.852488093,18.30458061,2
25,1.76,115052.0,620.61,4.130487203,17.00928441,1
26,1.76,246017.0,620.61,5.941927196,16.91842255,2
27,2.53,398401.0,1938.19,3.835338731,19.45514574,1
28,0.78,222854.0,3613.18,6.123037766,15.48262219,0
29,2.12,398401.0,2096.42,5.089671521,15.06146544,2
30,1.55,398401.0,1850.64,6.154915082,16.65991813,1
31,1.19,171921.0,2390.01,5.562759865,16.01610846,2
32,0.79,158621.0,1598.99,5.005534361,16.37438436,0
33,1.7,195795.0,2554.59,7.408080441,17.05825324,2
34,1.06,167555.0,620.61,7.469478733,18.6654901,0
35,2.65,188653.0,3349.15,6.460561369,19.630501,1
36,1.16,254521.0,2714.4,6.625952442,18.34948856,0
37,2.12,238110.0,620.61,5.179265373,15.8065779,1
38,0.32,398401.0,3110.38,7.571087788,17.62525911,1
39,1.68,398401.0,1417.59,5.178291857,16.89094235,2
40,2.08,254082.0,620.61,3.714030574,17.35916417,1
41,0.74,277686.0,1113.72,3.793589835,17.94825321,2
42,1.36,340568.0,2000.57,5.372701061,16.8122558,2
43,3.19,182739.0,620.61,5.927205315,16.69135381,2
44,1.03,295249.0,893.68,7.048744934,18.16666894,1
45,0.75,143970.0,620.61,5.338208446,16.61866729,1
46,0.49,368209.0,3066.98,7.043781588,18.03404416,0
47,3.0,264183.0,1809.18,6.164416046,17.23870002,2
48,1.55,228393.0,1088.49,7.062430299,16.87540629,2
49,0.85,398401.0,1577.84,5.862815973,17.88381754,1
50,1.24,259988.0,1908.71,5.616977404,16.0126408,0
51,0.46,165996.0,2092.28,7.090071183,16.99514864,1
52,1.7,265103.0,1132.09,4.904230625,16.86242044,2
53,1.55,142200.0,2431.09,5.004922509,16.96827478,1
54,2.15,145322.0,2172.04,6.06979034,16.63366894,2
55,1.48,301764.0,1156.76,6.821621908,16.7302943,2
56,0.79,252018.0,3370.05,3.833606589,17.23928754,0
57,1.4,210537.0,1326.16,5.399129646,15.95595593,1
58,0.75,230096.0,620.61,3.555392857,17.91678713,0
59,1.49,143055.0,3324.22,5.381832429,18.41752099,1
60,2.01,299754.0,2130.68,5.793345117,17.46450577,1
61,1.6,398401.0,637.01,7.670334833,16.61273655,0
62,1.22,95177.0,860.34,6.510771286,18.19258021,2
63,2.06,287834.0,2407.29,5.22721652,17.25464798,0
64,2.72,114580.0,620.61,5.304254101,17.51777405,2
65,1.2,169884.0,1951.03,5.691402662,16.91394542,2
66,3.42,197137.0,2335.55,7.231543057,17.90323758,2
