,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,1.53,454,143190.0,914.54,5.392839347,16.30648429
1,3.04,646,245240.0,2488.07,5.994154376,16.57760775
2,2.49,1152,348160.0,1809.79,1.177024679,13.3578177
3,1.44,428,130801.0,749.71,2.666760752,16.09584499
4,0.93,1153,353383.0,2321.51,5.625551996,13.40580167
5,2.09,1121,346348.0,2559.95,4.888880801,15.55553785
6,1.63,794,245091.0,1958.67,6.307774152,16.45981193
7,0.77,1179,362272.0,2164.56,1.274446169,12.65175386
8,1.43,829,254372.0,1320.75,2.881988972,15.26470859
9,1.99,415,120137.0,1278.33,6.021714088,17.05177615
10,1.93,439,143311.0,2029.79,6.305699425,17.61256334
11,2.85,362,78065.0,870.23,6.037233637,17.08104503
12,1.18,831,271620.0,2283.19,6.070629621,17.44127766
13,1.22,460,149313.0,659.9,3.06368955,16.1370788
14,2.24,1119,341755.0,3216.24,5.477708503,16.22899356
15,1.98,361,95545.0,1212.31,4.014499638,15.36867675
16,0.89,1209,385573.0,3424.52,2.500701726,16.67437533
17,1.41,452,138368.0,777.71,3.562209792,16.36236533
18,0.69,476,139983.0,929.71,4.410494866,16.05210321
19,0.88,869,276971.0,2554.89,5.525819326,17.32433117
20,1.02,1187,379317.0,2076.51,2.380582046,13.71171079
21,0.88,1105,355809.0,4022.04,4.891407099,17.07671667
22,0.72,885,270678.0,2783.1,6.594693296,17.72045667
23,0.96,491,164686.0,1384.25,6.900951609,17.66914734
24,2.19,802,258942.0,2808.38,5.572816264,15.52872846
25,2.39,765,242102.0,1320.13,1.393346078,13.80223052
26,1.32,446,146867.0,1357.23,2.144247257,14.52732665
27,1.46,469,166839.0,1330.51,5.882954151,16.92141901
28,1.64,403,109810.0,586.86,1.680748709,16.09689152
29,0.68,1106,340375.0,3409.02,5.486483502,16.6729142
30,0.62,446,147365.0,704.17,1.89260241,13.81618932
31,2.38,382,117166.0,898.51,2.901298803,15.40627009
32,0.83,1185,367093.0,3915.5,6.053831595,17.03779574
33,1.86,410,100715.0,721.8,3.316335848,14.86835568
34,2.52,406,100106.0,899.74,3.381491939,15.81474984
35,2.19,803,251295.0,1317.2,2.452750625,13.77548663
36,1.24,837,260716.0,1304.73,2.164447545,14.48611897
37,2.05,367,131429.0,1340.91,4.473161007,16.2052424
38,1.37,387,99352.0,745.84,0.848054783,13.28921478
39,1.1,410,109029.0,641.76,2.876019583,15.48149618
40,1.65,444,145941.0,737.76,6.613540607,17.09128037
41,1.78,820,258100.0,1432.24,1.482605663,13.81626574
42,0.65,1204,364280.0,3433.86,6.866867291,17.85820065
43,1.38,833,269470.0,2382.72,7.131459592,17.50187464
44,2.34,434,145538.0,1195.61,5.464629897,16.3925943
45,1.65,779,236551.0,1436.12,0.760963719,11.86502163
46,1.24,443,138912.0,667.84,3.70852526,16.51640841
47,1.97,429,112067.0,1240.37,4.342393292,16.73751868
48,1.6,449,142759.0,927.63,3.474542377,15.45564636
49,0.73,1184,360533.0,1858.18,1.677771586,12.37267608
50,1.64,396,114695.0,652.67,1.619020706,13.72634731
51,2.56,396,88890.0,801.25,5.949002579,16.89423765
52,0.85,1109,349205.0,3229.01,6.365799163,16.89706759
53,1.23,423,99472.0,739.8,4.38620833,16.8863697
54,1.0,795,254675.0,3101.66,5.433601924,17.1046492
55,1.14,493,164122.0,1782.54,6.964808517,18.34458877
56,2.34,1152,339153.0,2839.86,5.939127636,16.30784733
57,1.98,800,254526.0,1871.1,4.063231134,15.27009335
58,2.17,402,78065.0,731.24,5.302493966,17.41366606
59,1.2,798,364255.0,1525.17,1.294032175,15.27555165
60,1.7,457,136855.0,1616.66,2.99949922,14.86389991
61,1.19,442,113834.0,869.33,3.142685009,15.85880255
62,3.05,397,140133.0,760.27,1.1318922,14.82679312
63,2.96,1166,363777.0,2520.25,3.905347527,15.15546156
64,1.1,1220,368570.0,1924.97,1.498171784,13.9479249
65,1.52,465,143278.0,727.46,3.568949289,15.20288873
66,1.37,377,124904.0,1242.64,6.325544283,17.53536998
67,1.12,460,136302.0,624.96,5.390909511,16.53186777
68,0.92,1149,361388.0,1914.1,1.355179611,13.79420629
69,1.89,1105,356049.0,3066.5,6.164295572,16.84772172
70,2.08,818,253934.0,1879.31,5.824380744,17.17200748
71,1.82,441,140556.0,868.9,3.966839137,15.92257062
72,1.71,437,143393.0,1568.41,6.582989095,17.21059055
73,0.78,1130,351385.0,3872.98,6.247608611,16.10184251
74,2.03,1125,357162.0,3793.7,5.922469801,15.8771334
75,1.07,446,141208.0,1256.88,6.84755972,17.59765863
76,0.97,827,255696.0,3277.32,8.063805822,17.0379402
77,2.28,772,243841.0,2787.55,5.822437918,16.85057291
78,1.24,1197,368836.0,3097.21,5.825244734,16.39147224
79,0.74,1226,377232.0,2026.68,1.153102613,13.56915885
80,1.04,812,241630.0,2409.91,5.084232718,16.59361768
81,1.3,763,229496.0,2140.94,6.239107177,17.2438299
82,1.18,430,106797.0,616.14,3.660672002,15.86002422
83,2.9,390,94655.0,1365.42,5.163654916,16.72297533
84,1.46,844,266543.0,2444.31,6.090741407,16.68188643
85,0.59,478,152528.0,1278.56,3.303108829,15.90675624
86,1.73,814,257182.0,1989.09,1.933696957,15.93197495
87,0.87,1189,364770.0,2495.08,0.496673553,11.50401858
88,1.88,1151,354170.0,2058.11,1.5316771,13.27775019
89,2.33,1164,344578.0,3160.54,5.723167229,16.52163515
90,1.05,1129,341610.0,3707.7,5.811203117,17.13273091
91,1.61,825,258769.0,2211.69,4.615058822,14.02945561
92,1.55,440,143514.0,771.58,1.786294502,15.07021239
93,2.01,740,234159.0,1800.63,6.173311184,17.14775569
94,1.18,1164,367988.0,1780.27,1.039114491,15.31108875
95,1.17,802,367657.0,3123.98,6.096536537,17.22542068
96,1.1,465,149303.0,996.18,3.532543517,17.95364092
97,2.44,1119,347451.0,1949.32,1.152575057,13.77749187
98,1.75,400,123717.0,968.41,2.238338121,13.94971056
99,2.34,768,271173.0,1497.43,3.805409209,15.27279707
100,2.36,700,237915.0,2930.29,5.628054447,16.54189312
101,1.87,809,261064.0,1924.95,2.05609585,15.92877342
102,0.85,1162,345548.0,2375.32,1.722883136,13.54178844
103,1.86,1166,372401.0,3354.57,5.940201157,17.34386252
104,1.1,834,253630.0,3080.34,6.150251426,17.10666767
105,1.85,821,385062.0,3438.18,4.545458948,15.71262281
106,1.72,432,132079.0,959.79,2.170621755,14.31393315
107,0.71,512,171312.0,829.3,3.481844601,16.76269401
108,1.61,463,150206.0,1384.21,2.251453296,15.8322057
109,2.52,386,121927.0,823.91,4.830374799,15.63189096
110,0.62,1156,373292.0,3295.89,5.541227185,17.1641267
111,0.58,412,142506.0,853.87,1.277638937,13.01603694
112,1.05,1171,367007.0,3627.07,6.084677538,15.89663284
113,1.51,410,129045.0,661.95,2.541707925,16.3601421
114,0.78,849,266589.0,3102.94,7.580832679,17.49976667
115,1.3,439,110580.0,724.35,2.381553057,16.11361703
116,0.59,1207,396375.0,4131.6,5.377972987,15.83792936
117,2.14,395,103555.0,1290.82,6.8816879,17.57145674
118,0.88,1209,381128.0,1765.88,1.627236675,12.78578913
119,2.36,748,245241.0,2409.31,4.980398852,16.24508411
120,1.77,416,123021.0,805.78,0.955099428,13.52987567
121,0.59,867,272756.0,4773.47,6.377992737,16.87517971
122,2.49,424,123337.0,865.8,5.112519075,16.39520045
123,0.86,1202,376907.0,2146.78,1.344074807,13.4427951
124,1.28,467,157653.0,731.48,2.972663031,15.72574286
125,1.51,458,136436.0,671.18,6.647981759,17.59734717
126,0.46,1478,457654.0,5006.9,2.400397512,15.41201281
127,0.73,1156,362344.0,3266.59,6.140031956,17.20050286
128,1.3,435,139829.0,721.97,2.008190227,15.77817157
129,1.96,1144,351995.0,2023.42,1.668109755,13.14325625
130,1.59,468,156261.0,1406.54,7.888218445,19.17996903
131,1.78,790,355451.0,3503.15,6.033779014,17.43185597
132,0.46,1234,389720.0,2580.24,1.866549792,13.46070848
133,0.59,1105,354021.0,1862.52,2.19595413,13.33317385
134,2.72,395,95849.0,750.65,4.658311768,15.76038454
135,0.77,1100,336093.0,3075.97,5.256098624,15.50569424
136,2.1,400,85659.0,881.04,5.465464054,15.86019506
137,0.95,1199,366994.0,1490.43,1.617693647,13.65644168
138,1.21,832,253301.0,1806.92,1.74142727,13.85608823
139,1.73,1116,346594.0,1940.11,0.948558474,12.51551887
140,1.0,485,144352.0,768.25,4.584352618,17.31136972
141,0.86,864,271266.0,1364.77,1.81358961,14.28130365
142,0.8,1198,370091.0,2143.9,1.767797087,13.42059791
143,1.31,449,130174.0,686.56,3.213708393,15.56451458
144,1.74,763,240522.0,1563.37,1.060143363,12.56161707
145,1.95,427,140988.0,894.33,2.104094019,15.43872802
146,1.33,787,242489.0,3136.27,7.086120283,17.2285753
147,2.72,1180,364576.0,2770.75,1.407337851,13.82255587
148,1.94,439,138439.0,872.16,4.022925626,15.50381589
149,1.77,470,156533.0,1628.89,5.671276904,17.43891077
150,2.77,382,117793.0,612.45,2.861286902,15.67333598
151,2.21,442,140080.0,901.17,4.262898562,15.25735546
152,1.12,370,147223.0,1250.73,5.798725719,17.13717869
153,0.62,486,157712.0,1237.96,3.575891788,16.03495676
154,0.8,1149,354860.0,3385.58,5.132074007,16.73366767
155,2.06,737,227448.0,1214.12,0.692312065,13.26655196
156,1.05,816,253717.0,1224.86,1.920356773,15.68411522
157,1.84,418,130027.0,662.36,2.411412768,15.84756833
158,1.2,453,139408.0,693.17,0.415269085,12.95059837
159,1.03,1171,354517.0,3331.5,6.340226489,16.82039576
160,0.78,1152,357474.0,3275.33,5.895214858,16.69380736
161,2.58,780,239798.0,1835.2,5.082874849,15.17188522
162,0.91,1189,374626.0,2320.77,1.556299996,13.51740818
163,2.49,1104,345786.0,2241.6,0.925167373,12.2335247
164,1.45,447,105961.0,916.9,5.085939112,16.3048283
165,0.52,863,279516.0,1915.87,2.755810729,15.7941369
166,0.78,1111,333345.0,1867.05,0.371665456,12.98791036
167,0.76,479,155204.0,848.09,2.167081731,15.35692556
168,1.26,468,127449.0,659.66,1.824797229,15.28692938
169,2.25,780,253759.0,2201.15,4.674056755,15.13856031
170,1.31,407,117009.0,672.64,2.849211058,15.96404473
171,1.14,1178,365348.0,1879.96,1.095659905,13.30568209
172,1.55,446,154556.0,896.72,3.825161133,15.42705291
