,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,0.88,497,163717.0,1196.31,4.071386669,17.16566354
1,2.58,817,255621.0,2418.27,6.281804269,17.50303652
2,0.8,1279,362482.0,3544.67,3.019128907,15.29053707
3,1.68,809,262021.0,1846.93,1.894999265,14.99630287
4,1.8,760,119597.0,1460.24,3.409469989,16.02818491
5,2.1,799,248226.0,2239.12,6.732041254,17.26401653
6,1.26,1110,342226.0,3227.0,4.445407671,16.17120221
7,0.58,1073,247307.0,2957.33,6.473211667,16.98091648
8,1.53,816,254127.0,1878.92,1.736596337,15.58749091
9,2.62,1142,352384.0,2920.14,5.204096776,16.28498479
10,1.22,1137,362299.0,2265.23,3.549938397,15.46141448
11,1.84,362,140016.0,780.37,2.842309883,15.03001348
12,1.67,377,133139.0,874.48,6.6160243,17.79196663
13,2.58,747,251485.0,2515.4,4.811912313,16.17408921
14,2.74,705,310199.0,1977.75,5.990913362,16.59409417
15,2.33,437,135662.0,1365.07,4.351797294,16.3821896
16,2.18,1168,352742.0,3246.75,6.216019309,16.75988795
17,2.09,757,242193.0,1802.03,4.767682642,15.4821666
18,1.61,391,145261.0,714.37,2.971512749,15.79719823
19,1.75,386,127466.0,836.75,5.902052969,17.0576548
20,1.92,366,130178.0,793.26,5.805816068,17.17446722
21,0.76,1126,237995.0,3406.72,5.321917262,16.9585201
22,1.96,1122,353837.0,1911.29,2.066326199,15.21182271
23,1.75,386,109938.0,1812.43,7.388646526,17.39774036
24,1.23,821,244407.0,1874.1,0.812548654,13.84415493
25,0.87,823,255263.0,2088.5,6.389691256,17.69630297
26,2.56,796,243554.0,2140.29,2.17070698,15.42867961
27,2.98,419,142649.0,1521.22,2.234135268,15.13713695
28,0.95,1193,402213.0,2520.4,4.977209503,16.86788111
29,0.71,1478,394538.0,4645.7,3.849628831,16.26903891
30,2.07,441,137852.0,1037.91,3.954038216,16.15612391
31,1.07,336,132622.0,586.86,2.315241024,16.82811565
32,1.08,360,90913.0,984.51,3.777454848,15.39378572
33,2.84,770,237915.0,1794.43,2.44935479,15.35670746
34,2.57,806,369417.0,2021.71,2.520530533,15.47808585
35,1.13,409,127323.0,883.46,2.881132334,15.06895154
36,0.67,1118,381137.0,2570.55,3.772018342,16.11227829
37,1.28,854,296845.0,1890.35,5.068927998,16.94175238
38,1.03,404,144069.0,1134.9,1.77057514,15.46391186
39,2.76,426,138471.0,1674.45,4.766411019,15.94518202
40,1.94,809,265040.0,2106.82,2.972177925,15.44192285
41,1.44,866,277610.0,1925.33,5.175191589,17.21951547
42,2.04,1141,352362.0,3040.41,5.745355461,17.14787357
43,1.41,813,261185.0,2356.72,5.322843298,16.2462447
44,0.7,478,172521.0,1181.84,4.026394304,17.29784551
45,1.35,788,250270.0,1382.19,2.871920309,15.19717503
46,0.78,878,282022.0,2040.99,4.924634417,17.45418381
47,2.33,776,242127.0,1752.85,6.784961874,16.41984344
48,1.4,462,136115.0,1175.72,2.773825897,16.0374901
49,2.14,819,262407.0,2089.62,3.988701748,16.11050687
50,2.05,1183,350998.0,2950.59,6.18929248,17.62618205
51,0.76,1478,399775.0,5006.9,4.899770644,15.97089208
52,2.4,772,248143.0,2790.27,6.41714966,16.86015855
53,0.92,816,370072.0,2736.55,5.021377994,16.03928058
54,1.65,773,239987.0,1787.17,3.01017723,15.45444426
55,0.53,1163,372298.0,2213.81,2.199905021,15.57514956
56,1.45,397,129744.0,749.52,4.926569552,16.91751688
57,2.71,275,128468.0,1341.29,3.199913568,15.47323253
58,2.03,811,147381.0,1742.72,4.237147678,16.34731119
59,2.42,388,126326.0,1160.9,3.139984179,15.69773248
60,2.24,1144,362263.0,2245.88,3.117998448,15.57259471
61,2.65,426,132034.0,1277.6,2.28044343,15.09482142
62,2.91,799,261298.0,2529.31,5.128335552,16.07695549
63,2.43,778,365599.0,2463.16,4.872119753,15.79346673
64,2.17,762,237539.0,1735.17,3.707500084,15.68948612
65,1.12,1181,369035.0,3367.53,5.762654157,16.89113725
66,2.28,413,131207.0,946.7,1.969739682,14.04627177
67,1.49,811,253214.0,1711.89,2.816190962,15.86707944
68,2.66,789,238109.0,2702.92,6.276014689,17.0590269
69,1.49,798,248090.0,1815.68,5.744217416,16.61035876
70,2.04,1127,352521.0,1835.44,1.518693067,15.40115444
71,0.98,474,152382.0,785.27,4.054344363,17.75133892
72,0.93,454,147257.0,961.76,2.964558818,16.09409516
73,2.36,423,152977.0,1124.82,5.577159838,16.55343408
74,2.56,1119,339469.0,2164.56,2.467330417,15.15218127
75,0.44,1204,383447.0,1818.97,2.68222208,15.79533713
76,1.27,429,135937.0,1202.85,3.478811555,16.19175766
77,1.58,477,164902.0,1278.29,5.496779593,16.63862072
78,1.51,1184,260838.0,2231.46,0.477517317,15.2182151
79,0.81,775,230741.0,2586.33,6.372395412,17.45423885
80,1.69,1179,373233.0,1880.61,2.281910419,14.86709048
81,1.79,780,233416.0,1634.42,1.878446823,14.32822181
82,0.87,1171,363783.0,2358.12,4.955013829,16.1042173
83,2.43,1093,242734.0,2572.86,4.083082719,15.53024049
84,3.2,423,144811.0,1437.41,5.985880145,16.98311883
85,0.86,477,159472.0,1405.84,3.136606565,16.29939351
86,1.17,851,260311.0,1860.5,5.610493879,16.95135682
87,2.0,410,122374.0,1374.39,6.790603738,17.52326347
88,1.9,794,243231.0,2345.9,5.431179194,16.28701732
89,2.48,1119,348074.0,2309.73,2.167469902,15.31347129
90,1.48,412,140157.0,975.25,6.098983713,17.0921238
91,2.16,799,241501.0,2831.58,6.943439788,17.00642572
92,1.57,364,135310.0,1036.29,5.259102792,16.89264418
93,1.34,466,148571.0,943.41,3.323786248,15.97252419
94,1.02,712,228486.0,2918.57,5.591479418,16.36460628
95,1.3,806,244068.0,2369.26,6.498596848,17.18007603
96,1.31,535,165766.0,2008.46,7.362782558,17.80095556
97,1.21,395,144512.0,690.29,2.820608541,15.51529257
98,1.8,817,248167.0,2264.98,2.503935358,15.2551858
99,2.21,786,252354.0,1857.56,4.808356463,16.11068901
100,2.59,275,129888.0,877.35,4.939828609,16.59000643
101,0.87,1148,349869.0,3927.05,5.76037396,17.20837221
102,2.26,432,248197.0,1852.67,6.548040499,16.94722628
103,0.98,467,151097.0,1146.78,2.633798544,16.09330128
104,1.55,464,137969.0,1423.2,4.693553896,16.93085969
105,0.86,1144,364145.0,3945.89,6.079928778,16.40866852
106,2.7,811,252232.0,2340.24,5.235566148,16.51952011
107,0.9,1157,389279.0,5006.9,4.112186605,16.06291976
108,1.91,822,250107.0,3200.01,6.106386135,17.07896412
109,1.24,445,145751.0,1021.02,4.328642123,16.66968825
110,1.34,439,132956.0,1476.32,6.384748361,18.23919643
111,0.98,1102,361551.0,3285.81,3.889173999,16.26630605
112,1.36,499,166873.0,1921.99,6.828580719,17.597601
113,2.58,397,122419.0,964.36,4.578519733,16.18528644
114,2.89,336,125113.0,1555.28,2.940961915,15.88256536
115,1.42,1158,367569.0,2312.75,3.201436013,16.00126847
116,0.85,832,273286.0,1554.32,3.483471303,16.47705056
117,1.68,1144,374823.0,3680.86,5.707118178,16.04737219
118,1.47,404,125466.0,1199.26,2.421096708,15.88379285
119,1.54,1169,360520.0,2035.28,2.996517943,15.04775578
120,2.6,309,130754.0,939.45,5.636444817,16.71009933
121,2.43,1151,365851.0,1981.04,3.061850164,15.30120572
122,1.31,765,221367.0,2626.49,6.278400442,16.89291494
123,1.21,474,272104.0,2631.04,6.851651839,17.8638424
124,1.81,787,248123.0,2280.13,5.348712483,16.26290224
125,0.96,786,247548.0,1767.73,1.922745593,15.54274924
126,2.44,1128,348918.0,2916.55,3.121530246,15.12223517
127,0.68,1198,382074.0,2005.61,3.860731762,15.76241431
128,2.1,412,127945.0,978.72,2.126815513,15.30510254
129,0.85,1232,400883.0,2533.9,4.025568798,16.1875925
130,1.55,370,132941.0,1002.25,7.173592034,17.89354391
131,2.75,770,245123.0,1587.96,2.358502363,14.73741897
132,1.7,399,143306.0,808.3,2.040114988,16.16620461
133,1.07,1148,359092.0,3569.35,5.598577057,16.54392836
134,1.14,784,239638.0,2324.63,5.039534921,16.13712793
135,1.83,814,251052.0,1542.97,1.505661331,14.11850228
136,0.77,1197,360142.0,3461.08,5.942455783,17.07884507
137,0.65,1183,378425.0,3519.75,5.523286136,16.31919073
138,0.82,844,262608.0,2044.54,6.969143148,18.35861569
139,1.3,1175,353961.0,2426.54,1.628548115,14.86494089
140,0.66,863,267188.0,2541.17,5.819983933,17.45025914
141,1.32,365,124583.0,973.1,6.097007487,17.37893219
142,1.55,828,238553.0,2567.59,6.8477712,17.3062621
143,2.22,763,249129.0,1575.97,2.690293799,14.88930249
144,2.31,305,122723.0,882.47,6.552028082,16.8658155
145,0.72,482,155453.0,1099.64,6.805185807,16.66808513
146,2.4,780,249937.0,2314.47,2.97511973,15.12795108
147,0.65,355,136055.0,944.04,3.386428388,16.96085521
148,1.97,348,129946.0,1183.43,5.046793631,16.95226401
149,1.32,839,284404.0,1927.67,4.308982977,17.62809866
150,2.02,811,378050.0,2985.17,6.166328252,17.23762068
151,2.02,488,127053.0,1779.41,7.173633246,17.01856375
152,2.56,407,110635.0,854.34,4.561265969,15.95278386
153,2.51,395,138078.0,1009.15,2.904608858,15.89110212
154,1.71,789,264371.0,1159.62,0.621983715,15.07676797
155,2.06,490,160851.0,2083.05,3.309721699,16.02512899
156,2.07,793,359510.0,1926.86,2.793191838,16.00515965
157,1.7,427,255360.0,764.79,5.657870068,17.39960029
158,1.26,1090,343305.0,3028.31,5.421101499,16.07993563
159,1.72,832,271406.0,1742.1,2.04927156,15.2166045
160,1.42,818,260823.0,2441.02,6.283462826,17.35469681
161,2.22,768,229438.0,2189.85,5.699210845,16.72022024
162,1.66,1186,373678.0,3100.06,3.877221753,16.41303494
163,1.77,430,126747.0,1763.77,6.122654511,16.94259866
164,1.32,446,159977.0,1021.56,4.472830922,16.91572432
165,2.67,799,250061.0,1667.69,3.608456118,15.4737884
166,0.63,567,182588.0,890.63,4.521342972,16.81587934
167,2.2,782,244898.0,1368.94,3.372332235,15.27278972
168,1.97,439,137017.0,1766.03,6.719246356,17.89481999
169,1.76,775,244158.0,2209.11,3.727690438,16.05956807
170,0.81,467,145622.0,1350.53,5.6008856,16.68590514
171,2.53,738,233820.0,1485.1,2.399345932,14.85319532
172,1.61,1168,375852.0,2459.27,3.270685914,15.7910085
173,0.85,1117,363084.0,3053.67,6.241339422,16.92290284
174,1.49,1172,382321.0,3606.55,5.947021039,16.53480176
175,1.32,1173,369264.0,2316.24,1.687144416,14.97956821
176,1.52,801,254150.0,1839.67,2.343125728,15.64280558
177,2.44,401,137712.0,1135.3,5.163324003,15.54366805
178,1.28,1160,373216.0,1793.31,1.471665129,15.23191866
179,0.54,1435,368974.0,4331.25,6.962316912,17.79659087
180,2.59,295,120170.0,949.22,5.635094407,16.15648891
181,1.51,815,252456.0,1391.63,2.48395338,15.38560619
182,2.31,446,150424.0,1220.22,3.481857567,15.90782861
183,2.43,417,138708.0,949.06,3.315622613,16.15031822
184,1.65,1153,374693.0,3118.53,5.008869745,15.63391254
185,1.45,475,113922.0,1188.93,7.821287294,18.61669236
186,1.3,846,272130.0,3032.61,6.692410262,17.65396122
187,1.62,314,129676.0,1007.77,3.969466736,16.50392354
188,0.79,805,251068.0,2485.85,6.269228443,16.76216634
189,2.8,383,120324.0,1114.1,2.579384763,15.34136358
190,1.45,428,136508.0,1115.28,4.666985366,16.23546804
191,2.24,419,126001.0,1479.81,6.920736504,17.30543142
192,2.37,822,267421.0,1739.77,2.146803034,15.51732045
193,2.62,406,115360.0,1632.29,5.128166007,16.39996438
194,0.92,1168,374397.0,2411.4,2.774701321,15.6603604
195,1.7,326,130802.0,873.27,4.252428195,16.26095587
196,1.57,1188,373154.0,3304.04,6.192313267,16.99617751
197,1.62,1007,355199.0,2634.72,2.959749515,15.41184929
198,2.17,431,128787.0,1738.27,5.863465073,17.18976133
199,1.75,424,128721.0,1024.7,1.9383534,14.5152199
200,2.64,373,111012.0,1000.4,5.010333443,16.08962664
201,0.54,1192,381450.0,2573.36,2.62472752,15.84132501
202,1.26,437,247994.0,1118.31,2.246926673,15.9146089
203,2.33,426,132037.0,1136.18,2.2873772,15.18869928
204,0.35,1168,372511.0,3310.06,5.036143868,16.76003339
205,2.58,1122,339219.0,1896.37,2.669821613,15.38144599
206,1.04,861,272713.0,1975.91,3.310760414,16.43854948
207,1.28,495,141021.0,1533.46,5.557145861,16.70852118
208,2.19,765,246108.0,1694.57,1.714924311,14.99092043
209,1.83,799,249362.0,2412.98,4.872556621,16.53549997
210,1.96,422,130908.0,800.4,2.106061732,14.25048852
211,1.48,458,149120.0,1816.13,6.977350107,17.75287008
212,2.61,1122,345006.0,2285.45,2.720292853,15.36579445
213,2.17,363,124974.0,1269.85,5.468459142,16.41262767
214,2.74,1016,355716.0,3092.27,3.374375022,15.39138919
215,0.61,1020,365597.0,4263.78,5.957920683,16.51002104
216,1.13,869,261930.0,2984.51,6.488424562,17.73766592
217,1.31,400,157496.0,1063.96,1.67656505,16.05408976
218,1.5,1106,352922.0,1900.98,3.113626301,15.78289554
219,2.78,794,354771.0,2534.3,4.307833254,16.03180823
220,3.09,1169,354460.0,2204.24,2.529027644,15.21835624
221,2.75,1114,352987.0,1762.72,1.770295255,14.99005011
222,0.71,860,260863.0,2542.81,5.912735988,17.01249558
223,1.67,790,251765.0,1934.16,4.900220906,16.02612966
224,0.76,1214,390389.0,2866.11,3.566028127,15.96575462
225,2.47,448,131336.0,1003.81,2.824045059,14.96822361
226,2.35,346,127194.0,1061.88,5.492750837,16.61161127
227,2.15,408,128519.0,1217.69,3.431195302,15.73677781
228,1.21,462,151206.0,1833.69,6.651287445,17.5573079
229,1.22,497,158445.0,1868.07,5.443566625,17.03667371
230,2.62,763,217291.0,1035.76,2.815406455,13.37160035
231,1.17,458,141281.0,1087.86,3.464486493,16.73643266
232,2.37,762,246082.0,955.56,2.69187497,15.28673652
233,1.95,785,231075.0,2942.23,4.049836132,15.62898901
234,1.05,831,268392.0,1856.36,2.12776274,15.71630493
235,1.82,1160,252669.0,1852.19,2.353725029,15.46536492
236,2.19,792,262797.0,1785.86,4.05656492,16.07539469
237,1.38,1211,389510.0,3883.78,5.718461486,16.42017901
238,1.05,1157,360272.0,2260.64,3.646268547,15.82683464
239,2.63,1130,352099.0,2284.84,2.486001028,15.087306
240,2.24,1140,358993.0,3404.54,5.359180467,16.40924253
241,1.37,434,138762.0,1190.96,6.066072557,17.77244546
242,2.96,346,130052.0,1134.56,6.354013564,17.06286025
243,1.22,1174,365821.0,3708.13,6.093076109,17.28849906
244,2.51,771,236781.0,2494.95,6.689809836,17.38848869
245,1.22,1198,385384.0,3683.64,7.433448409,17.68628742
246,1.51,1074,196896.0,3103.04,4.415413749,15.11132062
247,1.79,470,156359.0,1830.54,6.705019785,17.87253421
248,1.49,396,146976.0,865.68,4.817520117,17.05484022
249,1.63,433,158045.0,1024.28,6.40459019,17.7775901
250,2.49,384,137904.0,1647.51,2.513238306,15.37779289
251,2.28,469,139029.0,1140.76,3.548996743,16.11046132
252,3.16,766,345250.0,2810.86,3.66357327,15.36203021
253,1.83,785,249472.0,1207.09,0.666438376,14.11728141
254,1.11,827,260211.0,1491.57,1.843633983,15.63055712
255,1.4,467,167001.0,1789.78,6.315869864,17.68329498
256,2.21,799,258007.0,1550.01,1.65012175,14.99721529
257,1.34,804,253911.0,1941.5,5.936521211,16.55661341
258,1.73,842,271836.0,2032.2,6.404502185,16.97182556
259,0.7,866,302927.0,1706.85,5.421914067,16.51560837
260,0.77,835,274463.0,2636.16,6.521053251,17.7050175
261,1.84,447,148633.0,1103.61,6.437118577,18.26943888
262,0.86,492,136147.0,1136.29,3.018081025,16.45077826
263,1.1,1133,270261.0,3223.99,6.358332952,16.79410685
264,1.98,1164,364649.0,3078.74,5.679862511,16.04280953
265,1.05,904,286391.0,2637.36,4.99296853,17.51630754
266,2.89,1129,353993.0,1942.61,2.761651384,15.61864204
267,2.53,812,241458.0,2003.15,6.273498687,17.54229611
268,0.92,868,273949.0,2658.74,6.185122073,17.42931577
269,1.76,445,119604.0,1116.01,4.623917321,17.37368206
270,1.2,424,147111.0,1094.47,5.552873335,17.41163961
271,1.78,404,139803.0,1199.03,6.187985134,17.68730705
272,1.1,462,146450.0,1660.53,5.304957576,16.67949667
273,1.83,422,130675.0,795.09,1.599044037,15.3047292
274,2.17,821,253141.0,1927.97,4.89411298,16.79444976
275,1.45,484,171631.0,780.78,2.879389115,16.66803006
276,1.31,849,376784.0,3662.31,6.3116394,16.87115609
277,1.06,818,160864.0,2354.49,4.00083722,16.98374246
278,1.74,397,146366.0,851.13,2.294133391,15.56710609
279,0.74,1415,379685.0,4157.73,3.297888773,15.66767335
280,1.03,855,269161.0,2071.32,4.960179202,16.19210389
281,3.17,1080,385532.0,2594.17,3.471253418,15.24471766
282,0.99,459,150074.0,839.72,2.491308227,15.77707135
283,1.73,352,126116.0,903.69,2.612611231,16.40046593
284,1.03,853,271183.0,2537.31,5.985993461,17.09563623
285,1.53,1169,358922.0,2268.52,3.055286649,15.24787085
286,1.15,1219,379920.0,3364.32,5.171013633,17.09324585
287,0.68,1188,340341.0,3836.67,5.41187539,16.57699114
288,2.37,1121,347561.0,1728.1,2.224865706,15.39118762
289,2.33,1101,331993.0,1745.02,2.225563926,15.38371487
290,0.73,1178,389666.0,4534.33,5.167064359,17.16884733
291,0.86,490,164690.0,934.55,7.095226399,17.93957198
292,2.44,774,244574.0,1742.63,4.078602085,16.00515726
293,2.18,748,241059.0,1597.93,2.764959691,14.99725619
294,1.23,861,251266.0,2507.27,6.365178768,17.37454727
295,0.69,420,146250.0,586.86,2.525894219,16.85673489
296,2.49,788,255280.0,1857.08,2.56834989,15.00508992
297,1.24,1211,397635.0,3131.74,5.951319419,16.80974066
298,2.17,731,227306.0,1962.67,3.135557474,15.15638509
299,2.02,777,248876.0,1294.25,2.913481674,14.78807608
300,0.82,509,112995.0,2167.95,4.858286081,16.67884483
301,2.59,814,259775.0,2318.81,6.295831625,17.0870753
302,2.46,797,254976.0,1841.21,3.256175964,15.08345757
303,0.81,532,168757.0,1772.04,4.721240983,16.93727038
304,0.64,885,330378.0,2245.88,5.578042875,17.7580225
305,3.15,756,342397.0,1952.52,3.590575853,15.10256765
306,1.79,1157,369006.0,2117.42,2.277356785,15.39761584
307,2.3,316,121079.0,866.52,3.165791131,15.91244279
308,1.61,855,267310.0,3064.39,6.50833105,18.2060023
309,1.55,772,243056.0,1765.32,2.639315148,15.30080893
310,0.28,1246,392262.0,2277.63,4.218246045,16.30511414
311,2.07,1148,360683.0,2193.76,2.879113659,15.53706699
312,2.81,753,245397.0,1931.02,4.120005866,15.52554048
313,1.82,773,245770.0,2382.56,3.509690687,15.91434854
314,0.98,504,162580.0,1723.72,6.720135676,17.23187173
315,1.93,809,238564.0,1888.15,4.569396081,16.23144266
316,0.99,439,140155.0,1171.11,3.179054403,15.90330414
317,1.5,1088,353775.0,2667.55,2.547282898,15.48088985
318,1.54,1177,373532.0,2218.0,3.088516779,15.68153426
319,1.03,458,140294.0,1134.1,2.992239548,16.55644123
320,2.08,796,240277.0,1085.96,0.342345536,15.89238513
321,1.6,813,265283.0,2406.88,4.606847825,16.25496049
322,1.07,1023,357249.0,4254.04,5.460236176,16.1325394
323,3.82,1128,359160.0,2222.34,1.585879299,15.00216052
324,1.25,853,253608.0,1919.49,3.157162694,15.48737314
325,0.98,684,193076.0,3370.64,7.136040817,17.48063634
326,1.48,1084,270285.0,1913.4,4.53092555,15.75025835
327,1.62,457,152208.0,1265.5,2.902528402,15.74637391
328,1.63,415,148254.0,1390.76,6.925861119,18.22176195
329,1.39,496,165060.0,1649.99,4.582219596,16.95139483
330,0.66,850,281384.0,2514.65,4.866297331,16.85527276
331,1.66,1150,367549.0,2415.62,3.311143263,15.86348646
