,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,1.55,419,142689.0,586.86,8.579391481,18.97190706
1,1.18,505,146085.0,884.94,5.828960813,17.59356614
2,0.68,860,247200.0,2752.98,0.602008441,16.21246445
3,1.84,857,145774.0,3180.23,7.02189768,17.63422049
4,1.06,1208,276751.0,730.08,1.679317117,15.15067266
5,1.23,450,158645.0,746.41,1.811953031,15.75927564
6,2.24,480,152231.0,640.05,5.2488656,18.97092924
7,1.24,1107,139528.0,2459.11,7.095569032,17.41129468
8,1.37,1464,273424.0,1329.25,5.764379262,16.09466147
9,0.47,807,262939.0,2445.84,7.073997595,16.77746554
10,1.48,798,97135.0,1367.94,8.166400134,18.70395247
11,1.88,477,244276.0,913.32,7.066549777,16.76147029
12,2.63,1210,368342.0,3611.16,5.698775881,15.34574674
13,1.81,1180,361913.0,2311.27,5.487519599,17.13889564
14,0.56,370,138061.0,903.01,7.02524743,15.6975547
15,2.98,1132,132809.0,729.82,7.535534357,15.65461041
16,1.05,470,146744.0,796.31,7.513827954,17.9117938
17,0.58,1225,363904.0,937.94,6.439234997,15.83544258
18,1.91,801,261892.0,2532.99,6.055859701,13.89450016
19,1.85,751,131995.0,3825.35,5.450078302,16.60642219
20,1.17,1211,242775.0,2766.25,5.780983203,12.37979604
21,1.85,473,145303.0,1219.21,7.679327229,16.43434333
22,2.42,874,145045.0,1377.55,3.769204969,15.62281513
23,2.41,436,243914.0,2406.47,5.726840516,15.46214929
24,1.12,834,248766.0,755.16,4.246820845,15.22832332
25,1.95,404,128437.0,883.38,6.125338495,16.77423522
26,1.31,1191,334302.0,3611.71,1.176109095,14.89663956
27,2.86,810,392715.0,2866.96,3.423289505,16.63627776
28,1.4,817,229143.0,2449.1,6.270396576,13.11436586
29,1.29,446,135559.0,2374.25,2.044774602,15.4903659
30,1.75,478,263236.0,2151.23,4.541917565,13.04053696
31,0.73,843,375488.0,4092.9,1.129615733,12.58281142
32,1.07,772,262537.0,1431.95,0.484816401,13.45180631
33,1.13,809,145060.0,1901.44,6.804622685,17.42779056
34,2.71,518,161988.0,910.17,4.279156034,15.80026868
35,0.61,486,145474.0,2079.1,2.321405549,17.14673063
36,2.01,862,96013.0,1283.65,5.951268685,15.48096137
37,1.26,788,228376.0,642.65,6.163222852,15.24904314
38,2.92,417,166535.0,716.74,6.189630038,16.96762905
39,2.09,823,252527.0,4042.02,6.415074036,17.07524617
40,2.43,785,133527.0,1372.05,6.121115226,13.81348798
41,0.77,329,254198.0,1542.61,4.736161651,16.05150677
42,1.83,472,436679.0,1417.79,6.855886681,14.85941541
43,0.33,472,152035.0,929.04,7.047155222,16.96485578
44,1.65,812,382211.0,753.07,6.747082791,16.14781118
45,1.33,468,246344.0,3543.06,0.279328653,15.14323748
46,0.9,1172,155277.0,2848.3,6.09286982,16.66038445
47,1.4,817,127878.0,962.45,6.382440834,15.49086952
48,1.21,528,164578.0,850.36,7.280289322,18.3312384
49,1.46,498,141116.0,852.89,7.637399983,14.32180329
50,1.22,845,258864.0,867.02,1.83710271,16.49560931
51,1.31,775,323008.0,2257.24,5.645934603,11.41474846
52,0.51,442,78065.0,2003.39,5.143323729,16.32535909
53,3.23,849,252980.0,3166.13,2.659369341,15.40612149
54,1.56,874,361266.0,1022.09,1.349547972,15.48372528
55,1.67,516,373251.0,2415.71,6.267042715,17.69361352
56,1.86,1238,121584.0,2220.72,6.904176513,14.01602142
57,1.77,1211,369738.0,2196.69,3.620267642,15.03420095
58,1.62,763,350613.0,1960.9,1.033741419,12.95566978
59,2.61,865,262560.0,2117.35,6.827103061,14.9928373
60,1.05,858,146375.0,2364.35,2.521150253,16.97617911
61,1.21,848,143349.0,1478.05,3.671466493,14.93085374
62,1.72,511,360900.0,4316.96,5.119545563,18.76198467
63,2.11,826,260542.0,2340.14,4.890526551,15.44193602
64,2.93,436,336317.0,1612.01,4.046300364,18.29589863
65,1.22,398,194842.0,714.23,4.59989771,16.32220363
66,2.02,379,265644.0,1299.19,4.206850925,13.807069
67,1.13,846,151902.0,857.42,2.09867341,15.04034756
68,2.24,1109,346000.0,1676.46,4.824921598,17.71057353
69,2.3,437,127644.0,586.86,5.581703771,16.93241217
70,1.03,850,123989.0,4040.93,1.589490996,16.06485771
71,2.13,434,123213.0,1614.85,7.009538803,17.46661174
72,2.43,1222,112229.0,2301.74,7.73362685,14.0402692
73,1.21,802,142567.0,1342.22,5.692755661,16.67817065
74,2.42,444,116549.0,690.55,7.886115748,17.73910564
75,1.17,443,252067.0,2479.89,6.443511876,15.31034024
76,0.7,802,166725.0,1916.97,5.641931099,18.40896653
77,0.88,837,265842.0,2493.79,5.417849542,14.9824706
78,1.29,444,135516.0,836.46,6.508386208,16.02925482
79,1.94,1478,145451.0,3149.5,6.768712731,18.54832159
80,0.76,475,431547.0,3324.51,5.40629764,15.3332553
81,0.84,527,151655.0,586.86,5.537618137,17.37575988
82,2.09,463,243419.0,2271.3,6.361597254,15.41413106
83,1.71,1219,386144.0,4846.04,5.691876372,15.01970097
84,1.7,1190,272334.0,1021.26,4.221488903,15.66507352
85,1.17,500,256171.0,3280.24,3.914534544,18.19550147
86,0.67,452,358393.0,1839.91,1.839990984,16.08599536
87,1.12,823,133165.0,872.95,4.575122381,16.2562745
88,2.55,852,116914.0,1306.12,3.625084319,17.93061978
89,1.36,455,143262.0,3191.61,5.495477731,15.74467364
90,1.15,507,146166.0,606.61,8.134513537,16.77082562
91,1.22,1250,139422.0,908.79,2.421342101,15.932333
92,2.24,813,344902.0,4136.78,1.110690438,12.93584141
93,1.49,1167,258843.0,5006.9,5.331109458,13.08110391
94,2.06,809,282185.0,1054.42,5.68380066,16.63042455
95,1.32,472,146507.0,2256.01,6.512365334,18.66378381
96,1.29,809,261658.0,2661.26,3.552892995,15.17062503
97,1.36,524,264059.0,643.34,4.925220801,15.73271078
98,1.25,1193,347733.0,1737.49,7.06827793,16.79483359
99,1.86,851,155100.0,796.42,6.987137717,16.73555067
100,1.69,892,382371.0,3416.77,3.898042854,14.17400669
101,2.94,436,344841.0,849.97,7.065672205,14.42634766
102,1.34,745,319881.0,1417.86,1.182775411,16.05353985
103,1.6,823,235099.0,2818.31,2.960785594,15.43751023
104,1.06,880,163501.0,650.6,2.065553927,15.48636177
105,0.58,816,131289.0,698.5,6.6590204,18.45549552
106,1.5,845,145473.0,930.01,5.679936465,15.77602396
107,1.53,731,244833.0,4955.9,0.702315756,15.61951661
108,1.59,784,241538.0,805.46,7.462479007,16.2081862
109,0.86,859,257658.0,925.09,1.15868394,17.09768634
110,2.81,824,237566.0,2486.96,6.639209011,13.68367105
111,1.7,1184,130464.0,2399.72,6.040913808,17.02573103
112,0.55,825,260065.0,3983.36,6.183618388,13.58975414
113,1.34,470,151420.0,757.19,6.285215265,17.24971315
114,3.35,814,265351.0,874.47,6.901915119,15.75134952
115,2.54,1155,254660.0,1493.32,1.037480736,13.33901189
116,1.18,821,257717.0,2010.38,0.797605367,13.62563547
117,1.03,1154,273377.0,2990.1,6.2366237,16.42356737
118,1.35,843,366144.0,2392.55,4.482234288,14.66796807
119,1.63,800,237176.0,1019.73,1.479706278,15.2104339
120,0.55,450,139183.0,710.66,7.538648553,16.106984
121,2.27,864,265498.0,2704.72,3.320171842,16.39783489
122,0.77,820,132805.0,901.51,5.664211032,15.11692361
123,1.88,827,148759.0,3421.8,6.516352254,16.92148204
124,1.67,437,331904.0,1125.4,6.962430034,16.65512837
125,1.78,808,260974.0,778.3,2.81635428,17.03348847
126,1.24,756,267739.0,2741.02,4.30035995,13.43010693
127,2.27,1124,261383.0,1060.05,5.984964688,16.6478489
128,1.34,761,240231.0,818.26,2.11431967,17.14130873
129,1.07,1155,218526.0,882.49,6.196612017,16.90107513
130,1.81,428,226954.0,1868.19,2.035286484,17.43177875
131,1.72,479,138258.0,849.07,6.807012663,14.06237859
132,1.87,523,139766.0,928.72,5.996817118,16.06382744
133,1.28,848,155349.0,892.55,2.569604702,17.15103843
134,1.64,1170,138651.0,3525.55,1.559454462,16.22091035
135,2.46,827,373622.0,2975.05,1.020791855,16.46643661
136,2.16,830,242707.0,1614.09,6.326387999,16.31802148
137,1.15,865,254139.0,1829.97,1.015632602,16.86533978
138,1.36,826,155529.0,3790.36,2.806590688,15.85290151
139,1.39,475,154494.0,716.15,3.188828889,18.48382003
140,1.46,779,241214.0,1850.76,1.390593377,14.97632152
141,1.83,794,257243.0,3288.13,6.098463775,15.24769221
142,2.16,442,368881.0,2713.66,4.538764439,15.43067956
143,1.02,833,360311.0,1911.21,2.631195796,16.94386776
144,2.92,476,303123.0,4127.3,6.367892178,16.83678251
145,1.65,474,127805.0,657.51,5.916809905,15.317157
146,2.21,850,135810.0,1565.17,5.906212149,15.45507811
147,1.25,419,127224.0,2934.05,4.754947199,16.07031381
148,0.58,420,141901.0,2211.66,1.774951571,17.15410303
149,2.09,495,150402.0,586.86,5.982491988,18.15585915
150,1.35,794,244468.0,2529.4,2.086406098,15.36364786
151,0.86,475,313789.0,898.46,5.583312291,16.97042624
152,0.59,860,186434.0,1454.6,6.29009818,17.79711858
153,1.33,1002,82632.0,2356.21,2.867841026,15.15516688
154,0.87,838,271784.0,4168.54,5.987172538,16.79841796
155,0.72,479,363056.0,2108.79,1.185488048,14.94205164
156,1.58,442,146522.0,1976.22,6.863285513,17.20287543
157,1.76,738,363915.0,4314.2,4.008095763,15.22802963
158,1.18,428,128305.0,2108.58,8.187470294,16.18091324
159,1.62,502,113455.0,3080.71,4.855129899,16.71206747
160,1.2,768,114022.0,1272.97,6.008462338,15.26054824
161,1.77,413,247097.0,1387.05,3.791584857,15.45651235
162,2.81,497,255618.0,2545.57,4.688022071,15.52598251
163,1.79,790,371243.0,1609.26,5.970244819,15.29533167
164,1.83,818,256435.0,1962.5,0.792491981,16.83563946
165,2.48,486,265711.0,1248.43,5.708627636,15.20552244
166,2.2,1213,269341.0,980.73,5.216479553,11.81309111
167,1.99,833,253129.0,2174.19,2.682452193,13.73202043
168,1.88,834,377178.0,1848.08,0.620489515,13.01212477
169,0.83,463,140483.0,714.59,6.085896661,16.48275841
170,1.38,1228,369438.0,2411.23,5.554759415,17.55728793
171,2.02,834,257145.0,2552.53,1.43266805,14.74560461
172,1.17,797,132286.0,690.43,4.761517227,16.18189805
173,2.18,1221,368843.0,2660.66,0.738514357,15.00459394
174,1.26,1306,78065.0,2489.82,1.660621839,15.53227649
175,1.73,1166,250813.0,2118.43,0.597618958,15.5107727
176,1.15,528,134856.0,586.86,7.73786325,15.68092531
177,0.93,833,140318.0,2438.55,6.258951369,17.00059572
178,1.74,470,137396.0,747.49,3.708560909,15.86865354
179,2.41,1216,94756.0,2597.27,2.724846158,16.80447509
180,0.77,1218,269008.0,2034.48,1.535975933,16.61019793
181,1.41,498,150287.0,1407.77,5.453673654,15.3656461
182,1.24,445,238459.0,649.37,2.9835976,17.80687176
183,2.51,801,140062.0,3326.66,4.139050271,16.47249196
184,0.95,477,144718.0,715.9,5.368916738,16.48779593
185,1.35,847,244146.0,4107.32,1.170246096,16.96214029
186,1.71,816,220472.0,921.61,6.248163234,15.1194144
187,2.0,787,247968.0,3700.84,6.578553077,15.18951153
188,1.37,1026,236932.0,2350.75,5.31280781,16.32133032
189,0.95,826,258057.0,1634.24,5.880446121,16.16672612
190,1.43,1200,351797.0,748.43,6.507915389,15.51929418
191,1.17,472,262626.0,887.61,6.321554178,16.52410778
192,2.17,827,136003.0,849.7,2.27198793,16.03861603
193,1.73,462,124029.0,991.38,4.484258646,14.11622758
194,1.21,468,141995.0,2454.67,6.398252275,13.83958044
195,2.83,494,386524.0,3634.38,1.259730473,18.35448361
196,2.22,831,146754.0,729.01,4.179315628,16.45471135
197,1.88,1361,186064.0,2610.36,5.923399417,12.73585483
198,2.09,439,78065.0,730.15,4.91494056,13.70488818
199,1.76,831,319867.0,3770.97,5.059410705,15.31146851
200,1.47,468,140883.0,1612.13,6.61462401,15.92008496
201,1.4,710,116199.0,2323.74,6.454858113,16.78089436
202,1.27,884,137801.0,3574.31,2.890281175,15.98768836
203,0.8,468,129207.0,910.79,2.576404504,15.96867606
204,1.18,813,94327.0,2892.78,5.539933489,16.67814613
205,1.29,522,166226.0,2568.59,5.384307314,17.97799796
206,1.83,375,220855.0,873.39,6.834991312,16.00574793
207,0.87,504,130910.0,870.26,3.036684545,17.79023108
208,1.16,435,233741.0,844.88,4.214815578,15.49408526
209,1.37,477,247976.0,2146.56,5.559917408,16.8056837
210,2.17,495,254827.0,2111.98,7.959367115,14.91702821
211,1.73,825,257930.0,4222.09,1.412706387,15.49781398
212,1.24,849,276476.0,2050.29,6.139875655,16.85005608
213,1.93,442,128952.0,2971.24,2.798286222,14.87393676
214,1.15,1128,218718.0,3272.27,5.955602335,16.459988
215,1.34,423,240277.0,900.8,6.284710676,17.62665089
216,1.82,1146,144895.0,671.04,6.604282221,17.15402161
217,2.08,719,363730.0,2694.89,6.668449512,18.11652578
218,2.01,806,133980.0,2114.67,4.280114233,17.6131376
219,3.12,886,268940.0,1134.63,3.191430338,13.34015112
220,1.35,500,143039.0,628.83,6.214574931,17.30578033
221,2.65,807,365899.0,2621.26,1.87852389,14.83075025
222,1.92,511,355388.0,831.01,7.132402007,15.71157185
223,1.24,852,239842.0,3094.27,6.445278582,18.20600368
224,0.92,872,362669.0,1672.95,4.94006695,15.80185325
225,2.57,433,366462.0,2498.5,6.181640449,13.22483296
226,2.33,788,242376.0,882.65,5.053675629,15.71034416
227,1.91,1153,169844.0,2318.02,6.202466001,18.0489971
228,0.59,1417,254297.0,2362.18,6.020393877,16.40193119
229,1.55,841,128855.0,915.42,2.361019437,15.43111359
230,0.65,430,239289.0,1974.13,4.994467214,15.67710085
231,1.28,1478,367716.0,2178.6,5.998189169,16.05166853
232,2.07,805,245947.0,2269.27,6.729270546,16.34190151
233,1.59,848,163311.0,3662.71,5.287110553,15.9417011
234,1.33,456,123800.0,743.35,2.701916979,15.94938805
235,0.93,514,111282.0,2254.23,5.658088165,18.26090156
236,1.78,496,84571.0,3133.44,6.395340671,15.24249779
237,1.11,824,136049.0,3101.73,7.620697898,17.35196161
238,1.81,1150,354510.0,2606.6,3.208073899,15.72795013
239,1.54,494,133860.0,713.85,6.646450882,15.97153472
240,2.34,1186,152518.0,4601.72,5.857583621,13.93165228
241,1.05,894,273979.0,3470.89,5.312897385,15.32135487
242,1.34,814,247903.0,2233.62,1.556058182,16.62604307
243,1.68,478,342955.0,2233.56,5.076072119,13.35790507
244,1.13,1476,160136.0,586.86,6.263762728,16.67749663
245,1.79,423,240564.0,809.96,5.416242637,15.42784229
246,1.31,1158,129520.0,1008.93,4.559377433,17.72712648
247,0.93,806,350988.0,2256.04,0.626545459,15.00550711
248,1.1,473,147882.0,1882.17,6.577529376,17.08551469
249,0.73,478,135909.0,4010.67,7.026861873,17.72294906
250,2.46,1166,243482.0,1865.64,5.981750572,12.66942024
251,1.89,419,220945.0,944.63,4.804093386,16.305244
252,0.84,441,114038.0,717.99,6.370342322,19.51880514
253,2.6,436,246547.0,2618.71,1.929804696,15.52003171
254,1.2,439,165424.0,1136.27,5.22130788,17.551233
255,2.3,787,254874.0,4872.26,4.741506126,14.36682765
256,1.59,814,327610.0,2464.29,0.633668817,13.41162972
257,1.69,878,378945.0,1901.26,2.761691546,14.64871732
258,2.02,492,254877.0,2269.61,7.492559206,18.28167287
259,2.17,449,159625.0,1605.1,3.202913783,18.02491553
260,0.72,446,269333.0,783.92,3.04709495,16.26996826
261,1.63,482,316533.0,1987.64,5.148099829,17.92801733
262,1.33,346,236201.0,666.85,6.997264231,17.0250765
263,1.59,492,355817.0,1645.86,4.856594946,15.44090272
264,1.65,831,254290.0,895.04,6.975401839,15.62569436
265,1.85,858,362582.0,2370.49,5.543300361,16.66376221
266,1.11,1131,104754.0,978.42,7.209239354,15.51179717
