,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,2.16,158136.0,3304.83,5.988908649,15.59235112,1
1,2.65,257616.0,3832.6,5.938082696,16.72836628,1
2,1.26,268898.0,3547.55,5.700242287,17.58303761,1
3,2.42,247994.0,2148.6,4.186874235,16.0799395,2
4,1.81,243659.0,3767.71,6.940529718,16.89861735,1
5,1.73,139509.0,910.06,8.320172232,17.42985756,1
6,2.61,230870.0,2401.49,6.020370319,16.49179451,2
7,1.96,116996.0,1041.72,6.466204131,17.75097348,1
8,2.41,236200.0,1899.85,4.592774584,17.19788718,2
9,1.69,292225.0,1768.6,5.880511997,16.2978676,1
10,0.85,378129.0,3792.6,6.107187732,15.08494061,1
11,1.72,163555.0,1057.86,6.837309468,17.2045075,2
12,1.73,131056.0,3617.37,6.313101835,17.0297575,1
13,2.45,135426.0,2019.07,4.87538837,16.01868519,2
14,1.56,268904.0,2122.33,6.682555212,17.00809006,2
15,0.82,261212.0,3421.84,6.306392423,17.40137131,0
16,1.93,110619.0,972.01,6.341150313,17.2407462,1
17,2.9,136796.0,1378.83,5.85275755,17.41616089,1
18,2.44,238307.0,2360.96,6.768756364,17.23329209,2
19,2.68,160719.0,1398.16,6.892801161,17.07813529,2
20,1.48,224354.0,3816.85,6.668135841,16.9001653,1
21,0.59,346726.0,4169.57,6.174364474,16.45118031,1
22,1.33,278016.0,4874.23,6.122258059,16.9243884,1
23,2.24,87006.0,994.55,5.172600747,16.15749917,1
24,2.74,88664.0,918.72,5.171758,15.56899127,1
25,1.62,469473.0,4190.13,4.837615413,15.27591002,1
26,0.98,151101.0,1158.24,7.588842771,18.10285909,0
27,1.85,263254.0,1923.38,5.817982801,15.68846438,1
28,0.84,369396.0,2972.76,6.490281321,17.19489269,0
29,1.37,285141.0,4326.43,5.579587933,16.93067556,1
30,1.22,355568.0,2798.29,5.980732108,15.95871549,1
31,2.63,136580.0,620.61,6.51787483,16.68127236,2
32,1.87,374410.0,3149.8,3.253768116,15.45353284,2
33,2.8,262307.0,1747.2,6.167227298,17.22651274,1
34,0.98,111353.0,961.93,7.691123432,19.08972973,1
35,1.58,128542.0,1189.47,6.180410566,17.4924149,1
36,1.05,249455.0,2310.86,6.088756371,17.40070856,1
37,1.27,266972.0,1760.31,6.494074251,17.66928807,1
38,2.93,150929.0,754.3,5.225503067,15.83898465,2
39,0.32,469473.0,3347.16,6.506076826,16.1087181,1
40,0.51,371513.0,4583.85,5.195566704,16.3722908,0
41,1.27,138937.0,2024.55,6.139233375,17.01762952,1
42,0.62,469473.0,5006.9,5.827538735,16.84534648,0
43,2.04,243619.0,2200.84,6.319180913,16.30585128,1
44,1.11,221038.0,1888.56,6.635114811,16.82324527,1
45,2.7,238509.0,2185.01,6.469074423,16.02315297,2
46,0.41,249301.0,1978.6,6.893369547,18.78459389,0
47,2.13,148498.0,1159.16,6.02177395,16.56752009,1
48,2.86,229634.0,4565.36,6.543322181,16.82519744,2
49,1.05,405634.0,3040.99,6.245167483,16.53516694,1
50,3.14,317431.0,2818.64,6.02669638,15.00865195,2
51,1.19,262067.0,1852.57,6.241838127,16.85436523,0
52,2.69,268718.0,3183.25,5.204029055,16.33781941,2
53,1.67,116427.0,3256.68,6.47398229,16.91168314,1
