,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,1.46,434,136706.0,840.06,3.336194874,18.61201771
1,3.15,1094,359179.0,3584.67,5.329958296,16.0385271
2,0.76,1157,150912.0,3281.49,4.786225669,15.24386511
3,2.26,421,235320.0,2601.99,6.464943167,12.72075908
4,2.59,275,79933.0,917.67,5.44855755,15.68516147
5,1.36,1120,315725.0,3115.34,1.368637471,14.82621641
6,2.35,1135,375604.0,3819.92,1.059147351,12.50913055
7,1.32,1334,383541.0,2467.97,1.029309955,13.31043544
8,0.73,440,127560.0,947.21,7.83345511,15.88171489
9,2.71,1234,276532.0,1042.69,6.842800755,18.1049781
10,1.8,417,374703.0,1818.12,4.181165105,13.52582552
11,1.18,787,152866.0,4144.08,2.270996142,13.7555084
12,0.74,705,145247.0,2349.54,7.639295923,17.66409188
13,1.6,472,272989.0,2310.39,3.964879594,15.90915241
14,1.58,1092,359761.0,4302.77,1.824168414,13.13392071
15,2.38,382,108184.0,2809.47,1.758738681,18.63961412
16,1.21,459,136294.0,1662.26,6.334497485,17.78223369
17,1.18,423,255803.0,792.0,1.902679347,17.45677457
18,1.58,405,152807.0,620.43,7.619393965,16.01454162
19,1.75,1150,124779.0,1815.59,3.019495408,12.85428273
20,1.86,1156,244064.0,816.66,4.425322022,16.40444104
21,1.38,1108,141312.0,781.07,7.554928101,13.9967731
22,1.67,1173,381763.0,1652.42,0.757007251,15.51234217
23,2.05,382,160266.0,767.41,2.704331019,16.44964389
24,1.25,447,126382.0,3242.45,6.180815137,17.31724355
25,1.49,1086,123602.0,2634.85,3.175103691,16.64603641
26,1.76,696,161654.0,3910.12,5.868659109,15.17280824
27,1.44,1139,159137.0,2075.85,4.694924655,15.84947236
28,1.96,1228,152526.0,3495.17,2.040443394,13.6401129
29,0.68,677,137894.0,2410.59,4.837234019,14.63283643
30,1.57,788,274973.0,2719.68,6.73500946,16.54101998
31,0.84,1126,136283.0,1271.97,6.16331998,13.65729152
32,1.44,460,178195.0,2544.06,7.507733596,14.08452831
33,2.43,766,217093.0,1326.94,0.901440659,17.46057971
34,1.07,1160,385990.0,2203.52,0.918626347,17.10456611
35,1.05,366,127078.0,3624.2,1.751723549,16.657467
36,1.78,455,349865.0,1944.33,7.635795981,16.11569225
37,1.17,1138,362293.0,1577.95,1.245987936,16.25561177
38,2.62,433,135174.0,679.71,2.917470289,15.8607943
39,2.33,1025,336735.0,1390.1,5.62830544,17.00820516
40,2.53,1082,253032.0,4275.16,1.117873573,15.65779573
41,2.54,1116,281172.0,4622.77,1.018439282,15.40250482
42,1.9,757,259544.0,971.56,0.837583906,15.20271963
43,1.37,370,274358.0,2170.19,4.888858315,15.87992749
44,1.15,1121,355985.0,3986.3,0.980743401,16.3189519
45,1.67,469,146986.0,875.4,2.950810254,17.9384873
46,1.36,1138,156345.0,1855.9,1.620744237,16.65213438
47,1.43,391,126219.0,1162.44,1.300052787,14.24139799
48,1.22,1098,132045.0,3389.88,1.647360379,15.45268602
49,2.93,1118,140392.0,3030.39,3.994293587,13.3121655
50,1.83,457,368148.0,3642.01,0.9111334,14.14288999
51,1.71,862,141867.0,1021.51,5.319135702,17.68540537
52,2.16,387,139287.0,1669.32,5.893566278,17.05642544
53,0.72,499,165574.0,2810.23,6.304424989,14.27882926
54,0.73,361,150764.0,2309.9,4.686901934,15.92297068
55,1.39,664,152145.0,788.12,1.690481751,17.49965585
56,1.13,1103,124953.0,753.93,1.185214045,18.19079006
57,1.3,831,156812.0,3375.53,4.536616172,16.73870246
58,0.88,1201,361365.0,2484.19,2.864789732,17.95981753
59,0.61,822,153960.0,3971.41,5.736161223,13.43327478
60,1.81,398,148623.0,3672.23,3.901930443,14.47664796
61,1.72,765,135895.0,2134.62,4.166786602,16.45563908
62,1.42,278,93449.0,3167.93,5.004228673,16.88054742
63,0.51,1237,369976.0,997.59,1.564664758,15.0473223
64,0.59,1173,362135.0,3871.83,4.577331318,15.68035082
65,2.43,377,264365.0,2579.83,4.101664734,16.79967323
66,1.72,1199,119551.0,2536.5,6.095087669,16.64617918
67,1.73,1083,196569.0,2157.52,4.754610213,12.31794235
68,1.33,447,133815.0,718.75,3.056682581,16.75201915
69,1.32,1189,152307.0,2253.51,7.233826298,15.23021733
70,1.78,1079,140911.0,4416.96,4.251538514,16.40303513
71,0.99,583,137017.0,2130.71,2.591067202,17.08095648
72,0.86,462,373815.0,3404.69,7.275195391,17.37729248
73,1.63,763,122960.0,2125.34,5.641048515,18.21115134
74,2.76,427,129441.0,710.36,7.329609298,15.86644169
75,1.94,390,259003.0,3458.49,6.876948052,16.84411975
76,1.11,1147,146145.0,2556.51,4.36458328,16.20463932
77,2.45,1161,375778.0,4373.54,5.401562397,16.70838665
78,1.68,786,157168.0,3264.68,7.808827336,15.34659594
79,1.72,1209,360255.0,2174.59,2.104717375,17.45434726
80,2.22,396,127968.0,650.75,6.048882971,16.72904175
81,1.01,838,375520.0,2853.56,0.919002496,16.85349883
82,1.18,1209,469473.0,2283.14,5.42008448,14.44184183
83,1.63,377,132633.0,1240.58,5.703915803,14.83226735
84,1.18,1136,109519.0,991.35,4.111318882,14.33308827
85,1.37,411,363736.0,1896.97,0.789005966,17.13888117
86,1.96,1110,138999.0,1320.38,6.274981039,13.99006764
87,1.29,1187,154775.0,1889.16,7.070745817,17.7099667
88,0.63,440,262698.0,941.76,6.822255317,16.19655175
89,1.88,471,380494.0,760.92,7.704069658,16.05477014
90,1.78,1299,372939.0,3696.84,1.483010318,13.98701621
91,1.28,791,133857.0,2754.95,3.173388685,15.83888171
92,1.82,773,247200.0,768.11,3.567607863,14.19699426
93,1.51,786,241667.0,670.97,6.570716679,16.0353377
94,1.24,430,249668.0,1745.61,2.785143321,18.57917934
95,1.61,819,365904.0,5006.9,1.445823081,16.89209388
96,3.38,751,148414.0,624.66,7.866666644,14.94355835
97,2.52,387,155508.0,1692.44,3.844620274,16.61959123
98,1.56,828,275093.0,709.46,4.960434539,16.44333966
99,2.05,1221,260827.0,1987.64,4.350665199,14.97729765
100,1.37,469,122357.0,3318.53,4.566172529,11.47174046
101,2.01,1126,143262.0,3370.17,6.898579416,15.91672902
102,2.75,1157,376721.0,780.48,1.312753276,17.34649097
103,2.18,1103,382187.0,3575.8,3.0930732,17.00638196
104,1.73,351,134503.0,803.97,6.479171135,15.79047248
105,1.48,350,158181.0,651.5,8.405625506,19.43583632
106,1.59,507,144439.0,3500.17,1.541378299,13.61729737
107,0.89,464,246859.0,2769.04,5.902958107,17.1920566
108,1.66,392,116304.0,826.71,2.20942395,16.00829835
109,1.31,1113,377492.0,1039.56,1.411794828,12.69991896
110,2.72,423,366723.0,1218.94,5.841401669,13.46139441
111,1.57,794,361097.0,2437.81,7.129621357,19.50559953
112,2.7,1118,140551.0,3283.55,5.327476069,13.8701482
113,1.71,1082,252307.0,4053.37,5.98624617,13.41044844
114,1.2,1206,262811.0,1922.71,1.497086045,16.67702775
115,1.13,425,269652.0,2898.39,0.968451203,13.33863893
116,1.12,1142,157684.0,4110.05,4.40037154,18.48946325
117,0.66,793,248672.0,1073.57,2.149107626,16.35025509
118,1.61,1117,236789.0,711.78,6.13111292,12.07295743
119,0.79,418,144870.0,2372.08,2.345708725,16.82171365
120,1.73,1061,116524.0,1981.44,3.207549786,18.15317908
121,2.85,764,236718.0,887.93,4.835440945,16.53238549
