,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,2.01,384,124616.0,586.86,3.70623383,16.16287025
1,1.47,444,134776.0,656.73,1.259323624,13.6975873
2,1.34,1140,362961.0,3629.56,6.363642396,16.30750219
3,1.7,786,257384.0,3230.27,4.98587828,16.57287799
4,1.97,444,139642.0,1500.57,4.372803944,15.66595543
5,3.13,326,195739.0,1214.69,5.868304744,15.52643557
6,0.73,1142,355289.0,2106.03,0.653973732,12.40315093
7,2.15,809,254941.0,1946.42,5.905976402,16.71163698
8,1.52,431,139458.0,709.56,2.715666718,12.19175026
9,0.65,1212,379714.0,3205.08,5.22654263,16.28193386
10,0.69,812,256701.0,1695.46,0.357318942,12.84353292
11,3.11,801,248153.0,1657.86,6.757019465,16.63160446
12,1.57,1140,351826.0,2064.7,1.404441032,13.87976986
13,1.58,777,244655.0,3313.23,6.308203363,17.12635094
14,2.27,813,260514.0,1958.3,5.309459625,17.32761559
15,1.14,427,131669.0,713.61,0.936065111,14.69650494
16,1.44,1160,350527.0,3293.32,5.903133038,16.92921954
17,1.45,443,140227.0,718.13,1.945054762,15.88709002
18,3.0,369,78065.0,722.83,3.877477149,14.93818904
19,3.0,776,357086.0,3125.01,4.663145357,16.69836818
20,0.86,788,242886.0,3165.07,7.947931431,17.39572889
21,1.56,823,263044.0,1377.22,2.386168893,15.71835323
22,1.32,408,113796.0,1386.43,5.439391963,15.8090105
23,2.66,409,131114.0,999.29,3.368563998,15.76839364
24,2.14,1086,354030.0,2165.09,1.875436754,15.58222504
25,1.05,433,146114.0,1310.69,2.209506183,15.18012705
26,1.9,839,266921.0,3060.52,5.000231947,16.41340178
27,1.02,1183,374648.0,3198.31,1.066558363,15.36477651
28,0.59,822,261122.0,1842.34,0.974295226,13.0503995
29,2.0,751,231299.0,1041.76,1.226425564,13.45509201
30,1.02,472,158035.0,1330.98,3.337179176,17.5640826
31,2.49,1074,276721.0,3040.25,4.466392339,15.43986439
32,2.31,453,148060.0,1621.53,5.131175965,16.32368871
33,1.44,835,272042.0,2453.78,7.217125828,16.46701283
34,1.49,804,248532.0,1291.86,2.324228672,14.34143581
35,2.42,402,135809.0,1239.62,5.855395284,16.97743445
36,0.67,497,157237.0,1581.02,7.60614943,17.70130625
37,1.05,475,148401.0,815.02,3.797581536,15.84815072
38,1.59,802,253957.0,1923.81,5.639681467,16.77773177
39,0.67,1205,255521.0,1898.51,0.68881541,12.44167057
40,2.23,419,115586.0,1242.48,4.231621554,15.3436406
41,0.88,473,156493.0,877.62,4.639529357,17.36780841
42,2.38,807,259108.0,1414.77,4.160233762,15.4640584
43,3.02,1157,369180.0,3648.65,4.4531486,16.24996952
44,1.7,805,266612.0,1381.63,1.190913701,15.43624131
45,2.69,431,142425.0,1216.45,6.635384834,17.86119547
46,1.76,776,233188.0,1557.86,5.915372264,16.88807819
47,2.82,761,243453.0,2606.55,5.134566312,16.1248289
48,2.66,748,232269.0,1215.67,1.427480176,14.18178066
49,1.16,431,136218.0,704.35,2.387254742,14.93111847
50,1.54,1124,233797.0,1296.41,0.837388478,11.2583727
51,0.95,468,154162.0,753.28,4.605220424,17.37343106
52,0.95,1191,360905.0,3395.45,4.245369797,15.86867854
53,0.7,1193,357755.0,4354.61,5.573176275,16.42093579
54,1.51,795,246058.0,1296.76,1.065185827,13.7713213
55,0.88,1179,374608.0,2052.91,1.163238949,15.174372
56,2.11,431,138431.0,802.21,7.348801584,18.48424814
57,0.87,822,252572.0,1840.2,2.424899224,12.86467239
58,1.04,877,284198.0,2544.76,5.70843659,16.52278625
59,1.39,458,142554.0,1482.43,5.996677811,17.23172464
60,2.88,809,252588.0,2730.52,4.516882888,16.53831964
61,0.76,856,275157.0,2605.94,3.236928466,15.89474267
62,2.04,390,125791.0,1009.39,1.785241669,13.2977761
63,1.52,1138,369936.0,2069.54,0.085988706,14.21861343
64,2.7,745,353413.0,2735.5,3.40669126,15.7697369
65,0.7,1193,374174.0,1865.45,1.1224222,12.61162193
66,0.75,1198,380049.0,3473.75,6.185648487,16.91045535
67,1.92,774,260638.0,2310.14,5.229333068,16.72747157
68,1.37,794,255597.0,1558.95,1.879335067,14.66414022
69,1.55,766,224146.0,2131.5,6.683345255,17.32087604
70,1.38,417,135016.0,921.46,1.893761937,13.8958419
71,0.73,1217,385226.0,2853.94,2.277585137,16.34002779
72,2.87,404,121735.0,1312.9,5.588527938,17.13725025
73,0.69,843,268433.0,1345.04,4.21504147,16.51606066
74,2.34,1068,368357.0,3064.39,4.773766263,15.44136368
75,0.74,1228,399675.0,3142.29,5.614861172,16.83726566
76,0.99,817,244743.0,1356.46,1.368106276,13.45617769
77,2.34,1161,368292.0,2866.14,4.669680792,16.45271549
78,1.17,1164,362515.0,2377.2,1.423678471,13.76296431
79,2.6,408,126974.0,1028.31,5.864740461,16.99151183
80,1.44,403,126615.0,764.23,5.779301391,16.15517632
81,2.45,782,353057.0,2593.55,5.636304254,16.03410381
82,1.11,1214,370842.0,2153.23,2.197924855,13.77434016
83,0.6,466,143586.0,794.51,3.064279619,16.00880558
84,1.06,482,280909.0,1437.0,2.309636432,16.11905986
85,1.01,1156,366837.0,1957.2,-0.067404612,12.78223874
86,0.73,1164,363767.0,1993.13,-0.326393035,12.34757762
87,0.78,845,259788.0,1926.28,1.716371153,13.87370713
88,1.87,408,133248.0,636.32,1.901358643,14.65918844
89,1.36,419,132193.0,855.73,6.553610293,17.5483745
90,0.99,475,122152.0,883.58,3.644875242,15.94013881
91,1.8,791,246715.0,1238.99,2.206784401,13.53310869
92,1.88,795,253964.0,1272.37,6.160862105,16.69783112
93,1.77,772,232254.0,1789.3,2.772714524,14.5886559
94,1.91,804,247980.0,1764.57,1.413582966,13.50205678
95,1.63,831,254486.0,1898.49,6.164858443,16.1610985
96,2.11,427,136186.0,819.61,6.600608419,17.58936933
97,1.77,414,105314.0,778.75,6.109569032,17.52874944
98,0.96,1189,374400.0,2019.57,1.671326411,13.37236987
99,1.77,780,235707.0,1306.28,1.464100306,13.54686352
100,0.85,1149,348270.0,2110.41,1.294414293,13.32423886
101,1.69,798,133282.0,2141.06,5.998764339,17.56361889
102,1.23,460,156835.0,586.86,2.495700777,15.49045883
103,1.82,816,256451.0,1235.58,1.802655405,14.12913929
104,2.31,370,137743.0,727.39,6.410850769,16.85849394
105,0.51,426,140706.0,698.61,0.436319224,13.95850207
106,0.64,1194,383829.0,2000.04,0.809605502,13.17866824
107,1.78,808,261817.0,3017.4,5.428802876,17.0576781
108,2.12,741,227740.0,1357.99,3.758841245,14.54676811
109,2.6,1169,356862.0,2185.37,4.550592905,15.70045811
110,1.65,727,233737.0,1793.28,6.768159442,17.12984881
111,1.46,756,118472.0,761.54,1.460894605,13.20442595
112,1.27,1147,359647.0,2174.92,2.268581723,15.61039834
113,1.02,839,386986.0,3125.14,5.703584383,17.16205915
114,1.12,1178,375706.0,3586.73,6.173641997,16.91289247
115,0.71,1198,370906.0,2167.93,1.794597691,14.04417437
116,1.39,461,154032.0,1321.4,7.485574537,17.90012448
117,0.95,1158,365415.0,3217.84,5.704164405,17.02779261
118,0.59,442,141908.0,1236.04,2.592630969,14.49852745
119,1.11,826,258460.0,1955.81,1.865318467,13.54279744
120,1.68,764,237564.0,996.61,1.698713496,13.37095182
121,0.4,1135,361325.0,4454.73,5.579521343,16.34081606
122,1.13,466,142829.0,1153.82,1.582746123,15.00575405
123,1.31,406,124409.0,1036.45,5.44733766,16.73740342
124,1.33,470,150598.0,1110.11,8.093176666,18.8598735
125,1.21,421,136468.0,757.19,2.393519864,15.26944279
126,1.31,410,130931.0,586.86,1.831658226,14.05076076
127,2.63,421,134299.0,1383.52,5.33766534,15.75918937
128,2.26,381,114964.0,688.61,5.57884696,16.37428335
129,2.14,824,259190.0,2355.56,5.150360613,16.03106612
130,2.4,789,351559.0,2465.08,5.568268395,15.93854342
131,2.55,394,115835.0,1307.26,5.681260733,15.57727233
132,1.27,444,144062.0,764.26,2.645604798,16.14720489
133,2.22,418,135402.0,1776.47,5.584344929,16.6514037
134,1.39,819,231100.0,1925.78,7.44403007,17.92747113
135,2.55,695,226753.0,2473.56,6.222592684,17.11473164
136,2.61,778,242816.0,1739.2,4.563726477,16.32589261
137,1.16,443,147025.0,692.68,5.117654987,16.91704574
138,1.51,856,261735.0,2137.2,6.734031942,16.52726549
139,0.96,1189,361895.0,2100.71,0.981167744,12.40470454
140,3.07,753,225502.0,1479.03,-0.074698845,13.94939398
141,0.98,474,157715.0,948.33,2.366993432,13.97175478
142,2.86,405,117718.0,1551.01,6.247122744,17.45634618
143,1.96,763,239391.0,1319.24,1.575737125,15.02208225
144,1.3,816,252973.0,1174.53,1.50579345,14.15077971
145,1.77,789,241120.0,1251.11,0.557497319,12.91037214
146,1.7,771,258714.0,2746.32,6.367939712,16.3777941
147,1.61,447,141540.0,1646.93,2.341611346,16.12230983
148,2.43,1154,376381.0,3040.06,5.400253365,16.93754132
149,0.81,504,162018.0,1696.31,6.997052338,18.61573384
150,2.94,684,234638.0,1557.49,5.234425378,15.69835179
151,0.94,1224,378592.0,3532.02,6.660787518,16.49172773
152,1.14,855,271805.0,1543.28,5.895627244,18.50054844
153,1.34,365,106449.0,650.6,4.940250283,16.18351504
154,2.26,365,136327.0,1476.39,5.335260191,15.77303717
155,2.66,735,226939.0,2514.92,5.555829329,16.00665526
156,0.87,1157,365296.0,2979.63,5.535603398,16.50509273
157,1.88,1109,234173.0,1385.78,1.283622508,13.27441708
158,2.96,730,247211.0,2807.04,4.823033472,17.17390963
159,2.54,789,251868.0,2736.25,5.551652855,15.97084745
160,2.25,747,242611.0,1887.32,6.450869007,17.13458727
161,1.05,876,267786.0,2501.15,4.988092571,16.42874806
162,2.85,376,125780.0,1027.76,4.824910395,15.85988046
163,2.07,431,125991.0,1212.5,6.124692201,16.39737333
164,1.83,1133,352482.0,1646.78,2.577755101,13.12163383
165,1.83,825,259445.0,2072.31,7.787123636,17.92279948
166,0.57,1214,352477.0,1665.96,0.996835958,12.393549
167,1.19,1190,373073.0,1942.91,1.034991021,14.10459031
168,0.75,1257,386433.0,3979.84,6.060383892,17.41108175
169,2.0,780,182115.0,1988.21,6.021071246,17.38163711
170,0.84,464,150501.0,782.8,4.287063263,17.00687265
171,1.01,1183,267974.0,2145.65,0.899528237,13.06344466
172,2.03,1118,350554.0,2134.15,1.015186848,15.51977766
173,1.25,1158,374353.0,2446.61,2.298218628,15.41870564
174,2.19,378,86120.0,708.66,1.781907978,13.43835412
175,1.91,805,265694.0,2232.17,6.241199216,17.1685318
176,2.29,1162,340799.0,2556.69,0.711699909,12.67376535
177,3.12,769,351683.0,2199.95,3.689861536,15.08842914
178,0.8,830,258402.0,1788.23,3.941688431,15.90560514
179,0.85,438,146641.0,885.36,2.819706995,15.87471062
180,2.49,829,269811.0,2351.02,4.246604039,16.58505943
181,1.69,459,145057.0,1218.66,6.259344893,17.37159757
182,1.93,395,127158.0,1155.53,2.361681243,15.69849815
