,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,1.9,138800.0,916.47,3.047496383,15.57189995,1
1,1.37,261385.0,1378.85,1.986359986,12.87413336,1
2,1.16,264470.0,1761.54,3.328753297,15.15317123,0
3,1.46,144275.0,914.52,3.585835001,15.89322821,1
4,0.9,156501.0,967.62,4.861798431,16.76113347,1
5,0.97,369645.0,2210.51,3.04632559,15.86995668,1
6,1.85,360886.0,2482.37,1.323001193,15.31241917,1
7,1.36,132643.0,613.89,1.580947805,13.46851711,1
8,1.19,155067.0,1015.51,4.001448489,15.46899869,1
9,1.35,246193.0,1432.39,-0.147823677,13.25536808,1
10,1.89,247404.0,1771.17,2.981088819,15.21230064,1
11,1.58,241252.0,1178.72,1.502837975,13.27880747,1
12,1.19,153367.0,839.16,2.838205899,15.42725827,1
13,1.53,339781.0,1911.74,-0.326393035,12.08358402,1
14,0.59,155486.0,1033.19,4.577839957,17.45021046,0
15,0.92,275875.0,1799.71,4.703079497,16.57104729,0
16,0.73,382663.0,2414.2,4.329047298,16.118675,0
17,2.24,255484.0,1480.72,3.087664143,15.04614619,2
18,0.68,389486.0,2402.02,4.443685085,16.46647427,0
19,0.93,371552.0,1827.3,2.946409848,16.21784678,1
20,2.53,132691.0,940.31,3.215515341,15.584005,2
21,1.74,137872.0,705.62,3.045139091,15.73872234,1
22,1.24,378416.0,2236.81,3.499817193,16.73447218,1
23,2.23,154142.0,1005.7,4.058799703,15.9302592,2
24,1.12,343396.0,1776.46,1.045938838,11.55900849,0
25,0.65,362148.0,2486.14,2.184587379,12.64878398,0
26,1.31,153592.0,887.63,4.233517957,16.66618025,0
27,0.7,360589.0,1720.72,2.341763134,13.29918405,1
28,1.26,360312.0,2137.99,1.921945857,12.71196717,1
29,0.5,262674.0,1928.92,4.419724265,15.93497471,0
30,2.43,347815.0,1791.02,1.474874177,13.33584414,2
31,0.6,386639.0,2132.86,3.696693163,16.07782845,0
32,1.02,257119.0,1793.26,3.257115582,15.57492492,1
33,1.65,255288.0,1613.74,1.84500951,13.64046703,1
34,1.15,263921.0,1796.42,3.039215808,15.6490841,0
35,1.27,149236.0,836.66,3.670720982,15.52368607,1
36,1.12,136599.0,613.89,2.933074734,14.72481252,1
37,2.14,351795.0,1852.95,1.715729608,13.59362601,2
38,0.86,274915.0,2014.37,4.469254276,17.67115165,0
39,1.72,139074.0,924.28,3.046104229,15.04115125,1
40,1.36,358662.0,2444.73,1.439266625,15.50034323,1
41,0.76,365296.0,2290.53,2.064339727,13.84557582,0
42,1.07,362505.0,2132.26,1.497889595,12.44861405,1
43,1.37,358322.0,2147.16,1.362021893,12.82837624,1
44,1.51,249216.0,1399.23,2.292651386,15.3285331,1
45,0.52,153817.0,866.87,4.468003364,17.26699534,0
46,1.14,382011.0,2341.98,1.871943436,13.73787938,1
47,1.85,355471.0,2073.98,1.732516975,13.19608314,2
48,1.06,138619.0,878.6,2.777151283,14.40482649,1
49,1.79,141819.0,767.11,3.133220083,15.56665481,1
50,2.06,352681.0,2131.94,2.209886842,16.05707928,1
51,1.38,150842.0,1004.12,4.064080825,16.10888801,1
52,1.36,255949.0,1773.0,3.335233733,16.52848653,1
53,1.76,134420.0,1093.69,1.036460115,14.26746928,1
54,0.4,270320.0,1951.72,2.962234683,16.00052085,0
55,1.53,350312.0,2011.31,0.968302035,12.44341387,1
56,0.38,264173.0,1819.67,3.427004177,15.79946462,0
57,1.14,258124.0,1810.98,3.484091603,16.21258753,1
58,2.22,352828.0,1311.58,1.553554123,12.51757701,2
59,2.47,126305.0,1140.86,2.340361112,13.7176455,2
60,1.74,342931.0,2193.22,1.261233956,12.80306643,1
61,1.84,243892.0,1461.39,2.345675256,15.63928763,2
62,1.75,252171.0,1531.65,1.108814777,13.50467641,1
63,1.08,149041.0,886.35,3.632820962,15.99043417,1
64,1.86,133082.0,910.21,1.119975009,12.40527662,2
65,1.08,267814.0,1781.0,3.516267039,16.17344408,0
66,2.36,138870.0,782.56,3.150982376,15.89985853,2
67,1.98,125238.0,693.38,1.503849145,14.89038517,2
68,1.13,357353.0,2057.76,1.992976596,12.81245591,1
69,1.2,367707.0,2098.84,3.438393112,15.57495093,1
70,2.75,125740.0,903.4,3.153634881,15.51839362,2
71,1.09,247455.0,1386.09,1.447525675,15.53418541,1
72,0.66,151509.0,941.09,3.086642201,15.89342921,0
73,1.57,262502.0,1428.36,1.703647462,14.30165832,1
74,1.79,133205.0,652.01,2.109978825,13.6533276,1
75,0.34,395848.0,2148.74,4.252224561,16.75134925,0
76,0.35,271732.0,1898.67,3.797275385,16.29560281,0
77,1.03,164212.0,1076.97,3.718712038,15.56139161,0
78,2.81,127323.0,828.9,3.280939852,15.35834288,2
79,1.02,138753.0,966.06,2.93455198,12.95684324,1
80,1.97,233963.0,1490.66,1.924305229,12.44357716,2
81,1.1,359412.0,1762.75,1.15715318,13.54774002,1
82,1.25,356684.0,2211.45,3.137623301,15.67439068,1
83,0.52,388550.0,2251.63,4.42063282,17.05432937,0
84,1.5,252171.0,1691.67,3.193348631,15.3218168,1
85,0.68,274052.0,2102.7,3.698196327,15.9136119,0
86,1.91,244484.0,1476.52,2.27661862,13.98847525,1
87,1.92,140911.0,833.85,3.151119988,15.4227541,1
88,1.05,362841.0,2124.5,2.054421787,13.49734465,1
89,1.25,142530.0,757.44,2.936675135,16.17477999,1
90,1.32,260078.0,1418.86,3.076914849,15.53421122,1
91,2.07,146174.0,1236.41,3.20937532,15.51125823,2
92,0.47,369079.0,1925.66,3.318355652,16.16692691,0
93,1.32,343937.0,1732.06,1.656298935,13.02984745,1
94,1.25,262120.0,1761.98,3.512245366,15.68406446,1
95,1.63,140854.0,950.53,2.940961207,16.00417937,1
96,1.17,249135.0,1913.13,2.206504503,14.27083354,1
97,0.59,277812.0,2061.63,4.650243204,16.97066784,0
98,0.47,371622.0,2079.78,4.04168673,15.59788215,0
99,0.7,394558.0,2715.6,4.929777764,16.67191786,0
100,1.28,159065.0,812.3,3.671196507,16.42821069,1
101,1.24,154151.0,871.15,3.720532908,16.40538088,1
102,0.73,269690.0,1676.04,3.609014797,16.35489427,0
103,1.03,359203.0,2130.53,1.073729508,12.95203913,1
104,1.97,242041.0,1600.33,1.237446688,13.48090951,2
105,1.49,248067.0,1782.97,2.446007795,14.05469141,1
106,1.1,260468.0,1728.46,3.38797516,15.94075394,1
107,0.97,133365.0,796.68,2.909285343,14.09403899,1
108,1.27,259757.0,1844.33,3.05973785,15.11714536,1
109,1.07,376210.0,2251.32,1.339043729,13.09718952,0
110,1.07,394973.0,2381.22,3.757321363,16.07347004,0
111,1.66,146614.0,948.03,2.951573658,15.59132063,1
112,1.18,377829.0,2156.44,2.85961653,14.93210166,1
113,1.76,134755.0,866.84,3.165981561,15.79625454,2
114,1.13,259843.0,1886.86,3.769583802,15.84573244,0
115,1.71,247917.0,1614.97,1.824648391,12.66565561,1
116,0.63,170465.0,989.06,4.93924406,16.81777127,0
117,1.45,364332.0,1956.95,3.035121324,15.50645336,1
118,0.82,362592.0,2340.63,-0.177431296,12.56563882,1
119,1.1,354619.0,2234.61,1.115941224,13.25329896,1
120,0.41,279965.0,2292.81,4.590519946,16.60878389,0
121,1.03,256617.0,1454.64,3.175544323,14.89426947,1
122,1.04,373041.0,2564.89,1.851035066,12.90225757,0
123,2.09,141172.0,1000.84,2.947683096,15.88619035,1
124,1.57,376471.0,2346.1,2.965795413,15.44727356,1
125,0.85,365514.0,2374.6,0.447862163,13.4966311,0
126,1.0,377612.0,2171.21,3.021075051,15.60543201,1
127,1.65,241550.0,1642.98,1.62342217,13.81330503,1
128,1.54,142163.0,804.62,3.019707579,15.13041121,1
129,1.75,228537.0,1404.55,2.069836196,13.36349278,1
130,2.09,130228.0,758.81,1.771528745,15.46224938,1
131,1.48,232773.0,1461.04,0.980194846,12.60160164,1
132,1.13,369210.0,2018.16,1.537661045,12.66755567,1
133,1.69,135224.0,760.63,2.477536777,15.46393692,1
134,0.67,289455.0,2032.33,4.753254452,17.73027397,0
135,1.72,246791.0,1909.41,2.908430318,15.4464368,2
136,1.38,375184.0,2137.64,2.859755269,12.9550615,1
137,1.61,129702.0,783.75,2.838256549,15.07798042,2
138,1.42,361969.0,2368.32,3.021597949,14.80390726,1
139,1.55,259370.0,1307.87,3.431520979,15.37269416,1
140,1.77,360716.0,1775.54,2.904301136,15.38583212,2
141,0.77,280141.0,1910.85,4.933303542,17.51848662,0
142,0.6,365118.0,2166.22,-0.129597638,11.2583727,0
143,0.74,389043.0,2413.58,3.707539197,15.48835394,0
144,0.94,253936.0,613.89,1.568616245,13.78216646,1
145,1.17,354334.0,1760.28,0.410585207,12.9288056,1
146,2.31,237215.0,1291.9,3.011928403,13.53925222,2
147,2.08,133175.0,613.89,2.760061202,15.3970495,1
148,1.1,248648.0,1905.31,3.07380767,15.48266164,1
149,1.7,356838.0,1359.14,1.401592814,13.2967603,1
150,0.59,391561.0,1815.07,3.759722983,16.28882405,0
151,1.61,259019.0,1736.58,3.531109575,15.92666702,1
152,1.07,163941.0,1458.38,4.819569413,17.64269172,0
153,1.37,141880.0,826.13,2.957420654,14.29323783,1
154,1.6,242402.0,1578.31,1.28605329,14.25878417,1
155,1.01,259432.0,1824.8,4.43405383,15.80818691,1
156,1.11,259348.0,1755.72,3.594180148,15.48750413,0
157,1.99,130640.0,781.82,2.662210268,13.50071081,2
158,2.91,118458.0,613.89,2.772528002,15.21945672,2
159,1.61,351601.0,2195.04,0.928330751,12.56495005,1
160,1.32,352746.0,1766.06,0.834691479,11.83751738,1
161,1.13,257990.0,1858.55,3.451811264,15.65744075,1
162,2.29,352756.0,2402.65,2.250077682,13.38984034,2
163,0.65,257211.0,1744.74,1.956810582,13.76189755,0
164,1.74,354144.0,1933.53,1.786211026,13.59746875,1
165,0.96,364187.0,2186.42,3.25387668,15.52143209,1
166,1.82,351373.0,2108.15,1.60405931,12.37611001,1
167,1.77,371811.0,2527.03,3.903861828,15.74678792,1
168,1.1,266592.0,1721.81,4.399778628,16.22327036,1
169,1.33,380838.0,2340.51,2.940044646,14.6830493,1
170,0.59,244129.0,1675.69,2.961920631,15.00432404,0
171,0.43,268782.0,1954.33,4.084416073,16.31930873,0
