,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,1,161307.0,930.26,3.395972991,16.59826256
1,2,360304.0,2122.7,2.578843226,15.56071467
2,1,342359.0,1892.25,0.550304656,11.75229443
3,1,391759.0,2259.11,3.69429995,16.66393944
4,1,272039.0,1858.8,3.497254519,15.94553948
5,1,140057.0,775.57,2.261767209,15.36124398
6,1,260723.0,1184.99,2.965152193,15.45348204
7,1,371918.0,2006.17,3.185896269,16.15417556
8,2,136344.0,817.93,3.807600084,16.20530523
9,1,138221.0,721.95,3.016877476,15.78083836
10,1,262637.0,1810.71,3.750682839,17.24390263
11,2,130468.0,807.78,3.795845893,17.05634299
12,2,124255.0,755.64,2.386690824,15.61976556
13,1,135821.0,608.88,2.458671117,16.0569761
14,1,370986.0,2326.2,2.200507492,14.32434062
15,1,379517.0,1817.12,1.39637291,13.19763418
16,1,359332.0,1783.0,1.599445509,13.06480365
17,2,249509.0,1730.32,2.175912817,15.19247162
18,2,237996.0,1407.8,3.067878633,15.32331554
19,2,135348.0,742.49,3.638850472,15.99838386
20,2,365519.0,1682.07,1.783848525,13.23283651
21,2,252457.0,1570.94,1.733269025,12.77222721
22,1,130303.0,653.06,2.550334064,15.76411913
23,1,250174.0,1493.48,0.680785672,12.04633767
24,2,140685.0,1435.55,2.995593567,15.64626621
25,2,362592.0,1846.29,0.560555148,13.23046551
26,2,250422.0,1338.77,2.061631671,15.29670651
27,2,253773.0,1350.86,2.931376001,15.52999763
28,1,257199.0,1768.22,2.431789005,15.40858042
29,1,168249.0,712.16,4.688239423,17.2247929
30,1,385643.0,2398.35,3.003614411,16.10231309
31,3,139327.0,943.11,3.339086448,15.71389959
32,1,150336.0,814.85,3.741984814,16.77128642
33,2,244257.0,1789.48,3.739933525,16.29306439
34,1,361023.0,2236.3,3.089774846,15.33696368
35,1,267093.0,1869.77,3.430734364,15.43930329
36,1,379796.0,2237.42,3.846783299,15.65647075
37,2,132938.0,775.33,2.961456276,15.13051993
38,1,260490.0,1860.19,3.421170868,15.56191301
39,1,258864.0,1440.92,1.459106373,13.84834526
40,1,143967.0,852.96,3.953764312,15.48201635
41,1,145439.0,707.01,3.024854878,15.41439358
42,1,278528.0,1865.0,4.79016633,16.83603945
43,1,275213.0,2350.0,3.873017405,16.22111756
44,1,148155.0,689.61,2.911805185,15.84061643
45,1,377156.0,1938.69,3.898149634,16.23014655
46,2,120269.0,685.19,3.202843488,17.12825716
47,2,253906.0,1150.23,2.243377467,14.28063463
48,2,122594.0,659.74,0.518793479,12.75940878
49,1,142829.0,835.29,3.983809724,16.72477093
50,1,268098.0,1893.54,4.93924406,16.99655388
51,1,379015.0,2364.22,3.10097148,16.95679976
52,2,132605.0,698.39,1.966585389,15.05641437
53,1,273295.0,1799.4,4.639472548,16.83330575
54,2,350329.0,2118.9,1.947110926,13.27137918
55,1,143572.0,720.13,3.180523202,15.62012793
56,1,159291.0,612.43,4.451458563,15.922138
57,1,378455.0,2164.34,2.941814292,15.46054522
58,2,242230.0,1425.15,0.156504479,13.75436489
59,1,133652.0,829.32,2.870262248,16.01600186
60,2,353021.0,1764.27,1.784492294,15.1860071
61,1,147560.0,824.55,3.805506493,16.84941655
62,2,339547.0,1774.7,1.78347289,12.74413246
63,1,270071.0,2205.84,3.705545619,16.45192789
64,1,155690.0,655.79,4.676574359,16.8268922
65,1,365489.0,2168.98,2.824000499,14.70702786
66,1,164601.0,856.28,4.529397922,16.19235522
67,1,148603.0,713.98,2.681679773,15.51480776
68,1,142734.0,1002.53,3.853542926,16.40373446
69,2,118187.0,586.86,2.280915751,13.20081333
70,1,381423.0,2181.18,2.955736013,14.94054084
71,1,154693.0,909.48,3.848358354,16.72863074
72,1,369687.0,2349.75,3.370059291,15.61700266
73,2,247587.0,1659.8,4.029657393,16.53783125
74,2,259424.0,1855.91,3.827031226,15.86269158
75,1,258170.0,1349.09,0.957353736,13.00854176
76,2,349498.0,2016.71,2.684694117,15.16255894
77,1,354972.0,2206.45,1.387012968,13.30352731
78,2,346839.0,1727.8,3.186162194,15.53491397
79,2,257453.0,1773.27,3.084835236,16.02688886
80,1,263897.0,1784.1,2.705734406,16.02580937
