,yield,radiation,rain,avg_max_temp,avg_min_temp,class
2,-0.727272727,259801.52,2627.47,17.95650964,6.807773019,0
3,0.073636364,273619.11,2756.71,18.14455594,6.818754325,0
15,-0.506,279780.39,2534.37,16.39226697,5.179332566,0
19,0.036,398400.57,3469.17,16.91188845,5.5192749,0
0,-0.11590855856255389,295052.0339390361,3079.1276508782266,16.715542820813972,5.528765952570992,0
1,-0.5831450485689046,354913.9819025317,2352.461717554098,18.052012845824567,6.4482709300601915,0
2,-0.3280049807345843,216818.00048381687,2425.956797640287,17.63963636120692,5.081550557080913,0
3,0.20814377067352063,383205.979226052,3078.219632021357,18.49661817593572,6.868427017182168,0
1,0.066363636,247409.88,2548.6,17.1282936,5.983312422,1
5,0.149090909,358088.32,3598.84,16.77893562,5.649347639,1
6,0.638181818,371244.15,3780.14,17.08483764,5.976935887,1
7,0.19,384907.74,3832.34,17.36054207,6.210857605,1
10,0.038272727,156602.97,1542.63,17.02663883,5.71302714,1
11,0.149818182,165651.16,1614.6,17.5355754,6.197003968,1
13,-0.383,250673.04,2332.16,15.3531195,4.242540881,1
14,0.107,264792.31,2452.18,15.84166265,4.71713253,1
18,-0.644666667,384510.74,3379.62,16.56509046,5.242376645,1
21,-0.841333333,133530.36,1212.91,18.44625293,7.061194379,1
23,0.224666667,161171.53,1423.56,19.630501,8.210921844,1
24,-1.390666667,233501.8,2194.04,16.81431579,5.513855263,1
25,0.002,247205.72,2351.24,17.32293233,6.029285714,1
26,-0.152,258669.97,2432.13,17.73143546,6.430434258,1
27,0.187333333,271435.51,2521.06,18.18484954,6.890393519,1
0,0.07705950282143059,266266.02827931114,2574.3827320687205,16.000532748060856,4.9008501555667685,1
1,0.30958482111006547,196396.09774944157,2100.771967995939,17.322284040382144,6.09936009767503,1
2,-0.1208498430555669,180442.86278476258,1434.9764726690025,16.95099344682175,4.8127327790495515,1
3,-0.7681876220114389,201855.6050043637,1442.575984247123,16.90163914527397,5.818892339119098,1
4,-0.36412583240031915,166031.9865076363,2008.6071381240558,17.78803902018759,6.54216337904536,1
5,0.07655437045850177,277530.58677917905,1872.8171723917217,16.678831681194023,6.849893642249464,1
6,-0.7418983741001691,188072.18768185942,3205.933276877611,16.275978789432887,7.137546942336047,1
7,-0.3833213138800373,206242.06003808777,3680.1463933077575,18.651287112326767,6.181419611470078,1
8,0.11067773078337628,359192.43121936085,3717.948856282028,16.753782928755413,5.761809065243309,1
9,-0.7732078721587311,312334.7894661807,3517.0869297938975,17.339597829097933,6.684937345284551,1
10,-0.24992110814621948,286446.50006306195,3138.3908355046133,16.49368686100199,5.409325430532315,1
11,-0.7240167928568396,283840.658029358,3451.6808465366626,17.051226744394544,7.1852274161192415,1
12,0.21718982984999557,134409.43653305882,1842.9824320096968,18.443075177421033,6.506930705371941,1
13,-0.2582530264090678,245608.0873282288,3287.727093612021,17.26336020512249,5.5576496865312555,1
14,0.13947662192972954,150950.6591187829,1935.4074875867227,18.77082907230045,4.664571271426466,1
15,-0.27296527773437396,332969.65397588327,2047.0845794186002,18.43713429646187,6.146336529200214,1
0,0.647272727,234032.19,2480.13,16.6852356,5.634646597,2
4,0.13,346264.32,3416.84,16.49879752,5.371927498,2
8,-0.112454545,127496.57,1237.04,15.27359801,3.987419355,2
9,0.368636364,140010.34,1414.61,16.1710984,4.872036613,2
12,0.395666667,240727.78,2155.61,14.94236292,3.807428198,2
16,0.092666667,352217.36,3199.81,15.6335689,4.384876325,2
17,0.750666667,372121.27,3289.44,16.15087214,4.840364098,2
20,0.354,120654.92,1108.86,17.81994924,6.444035533,2
22,0.954666667,146726.56,1378.02,19.1375974,7.778311688,2
0,0.5246263179272636,275952.71083516744,1366.1801789093583,16.939407917889362,4.292094894873802,2
1,0.48782212927560686,182866.8385736649,2014.464065523503,15.407091259852583,6.361517040608727,2
2,0.7565213078175062,241397.0060412896,2026.9503702504542,18.128972787068452,5.5806547607331405,2
3,0.6675899669101407,174109.66290288133,1356.0704524132666,15.549609900899593,5.763632540590107,2
4,0.1528025928935594,317934.597464132,839.4018672672714,15.55077080382844,6.498778214090129,2
5,-0.06661006603083802,174400.68155806628,3334.6567134239594,16.17492348822765,5.378185974114421,2
6,0.15662419174622477,211496.46280445877,2570.4135507984583,15.035444990592024,4.748331173633359,2
7,0.7355396688924255,309034.55495170655,2480.546963209989,15.100087979584393,6.216225461957276,2
8,0.41602191537784083,222611.52122461377,2714.2654636520706,16.751653186082233,3.8470252204965796,2
9,0.12791272154927955,132687.52163437696,1969.1896045463436,14.910818855591337,7.108494032702536,2
