,yield,radiation,rain,avg_max_temp,avg_min_temp,class
2,-0.027460318,160190.33,806.56,16.23828221,3.714764826,0
5,0.176296296,272117.2,1539.15,14.09200935,2.00963785,0
6,-1.107703704,125591.0,620.06,13.77364322,1.750904523,0
7,-1.035407408,139188.29,680.62,14.99810624,2.925404157,0
8,-0.363407407,154298.05,763.47,16.0979704,3.972684989,0
17,-0.308333334,259392.68,1528.07,14.61579641,2.819185629,0
21,-1.390833333,378891.28,2326.07,14.17441993,2.409893791,0
22,-0.104166667,243110.45,1414.73,12.62358151,0.658677792,0
30,-0.444,259521.12,1754.36,12.732657,1.210519324,0
33,-0.04,149656.52,1115.28,14.18235546,2.866488223,0
0,-0.5268380296034755,241481.45032832393,1529.9250510769916,12.751600093207196,1.393312163744002,0
1,0.11839092651586625,243972.6133152784,1133.891626225491,15.49727574684375,3.8433562200731486,0
2,0.1866870305852868,311752.2842732026,1078.3378640302867,15.728694580912626,2.259313253242073,0
3,-0.13066550371917218,107581.44415309068,1054.4492616346406,13.982114938584495,2.25388150410705,0
4,0.18581975998949463,231122.70086765185,1270.7171831463918,12.646221162751644,2.35402129926967,0
5,-0.6647869058258487,147108.0482196069,1524.2992709492873,13.656327764430916,2.264807742446875,0
6,-0.9944929071971408,131988.38554767938,1279.430336547703,13.985569518247994,3.498015701751656,0
7,-0.7865262771430277,97635.17509957355,770.9064983771134,14.503546718442463,1.854763268360149,0
8,-0.5758962937569582,249475.61392234673,1297.2375378081804,15.455440629921574,3.5290581030092345,0
9,-0.7265565782827444,109799.57152428255,1231.6578634089158,13.859722466692173,1.0073210378392485,0
10,-0.3758830084800885,224173.63097004098,1002.7249534213988,12.605434783313578,2.500929152952915,0
11,-0.30285045650875975,277595.0050657251,1724.0080319116446,13.11975034151981,1.8729924699521494,0
12,-0.8406643325168155,302573.8035371424,568.7289251564014,15.632000548227852,3.569573258096269,0
13,-0.14591008939569328,101281.22774384596,1047.862300588908,14.725608396978906,3.6224131329886022,0
14,0.2430910587895696,242012.6053124331,1682.8879503832309,14.05373976428696,2.3171546351957737,0
15,-1.0057589249953685,108032.12506847181,1130.7659185165567,14.587077783224512,1.3697546142719204,0
16,-0.24751550368846775,322844.3046144437,1953.0726860640452,13.99320768801394,2.226995359811154,0
17,-0.524738283006307,103309.9532345103,1838.775818433844,14.08135457965244,3.07030736629958,0
18,-1.0829288662096308,242923.05499287084,1189.6790944983456,13.216481444273645,3.148167815197782,0
19,0.08368356776263886,194491.74931533902,856.3080172763127,13.05821176897586,1.9624954163372967,0
